,Instrument,Ultimate Parent Percent of Shares Out Held,Date,Investor Id,Investor Type Description ID,Investor Perm Id,Country of Headquarters,Fund Investment Style Code
4100,BRTJ.J,,,,,,,
4101,BRTJ.J,,,,,,,
4102,BRTJ.J,,,,,,,
4103,BRTJ.J,,,,,,,
4104,BRTJ.J,,,,,,,
4105,BRTJ.J,,,,,,,
4106,BSRJ.J,0.93,2005-12-30T00:00:00Z,3352744,303,34413506458,South Africa,
4107,BSRJ.J,0.8,2005-12-30T00:00:00Z,2999107,107,5001446366,,
4108,BSRJ.J,0.79,2005-12-30T00:00:00Z,2661758,301,5055419400,,
4109,BSRJ.J,0.54,2005-12-30T00:00:00Z,3694668,303,,,
4110,BSRJ.J,0.54,2005-12-30T00:00:00Z,3365621,303,,,
4111,BSRJ.J,0.53,2005-12-30T00:00:00Z,3692348,303,,,
4112,BSRJ.J,0.46,2005-12-30T00:00:00Z,3294472,303,,,
4113,BSRJ.J,0.45,2005-12-30T00:00:00Z,2634267,301,5043455375,,
4114,BSRJ.J,0.38,2005-12-30T00:00:00Z,3364722,303,,,
4115,BSRJ.J,0.34,2005-12-30T00:00:00Z,3690156,303,,,
4116,BSRJ.J,0.31,2005-12-30T00:00:00Z,3703883,301,5055411676,,
4117,BSRJ.J,0.27,2005-12-30T00:00:00Z,3365453,106,,,
4118,BSRJ.J,0.26,2005-12-30T00:00:00Z,3689577,107,,,
4119,BSRJ.J,0.25,2005-12-30T00:00:00Z,3353249,301,,,
4120,BSRJ.J,0.24,2005-12-30T00:00:00Z,3227655,303,34423090226,,
4121,BSRJ.J,0.23,2005-12-30T00:00:00Z,3352706,303,,,
4122,BSRJ.J,0.23,2005-12-30T00:00:00Z,2660948,303,5055412909,,
4123,BSRJ.J,0.22,2005-12-30T00:00:00Z,3704483,303,5043443198,,
4124,BSRJ.J,0.22,2005-12-30T00:00:00Z,3711781,301,,,
4125,BSRJ.J,0.21,2005-12-30T00:00:00Z,3702996,301,,,
4126,BSRJ.J,,,5139144,303,,,
4127,BSRJ.J,,,3300204,303,,,
4128,BSRJ.J,,,3298274,,,,
4129,BSRJ.J,,,3288242,,,,
4130,BSRJ.J,,,3288241,,,,
4131,BSRJ.J,,,3286505,,,,
4132,BSRJ.J,,,3285819,,,,
4133,BSRJ.J,,,3283924,,,,
4134,BSRJ.J,,,3273466,,,,
4135,BSRJ.J,,,3253850,,,,
4136,BSRJ.J,,,3253452,,,,
4137,BSRJ.J,,,3232083,,,,
4138,BSRJ.J,,,3218293,,,,
4139,BSRJ.J,,,3160041,,,,
4140,BSRJ.J,,,3160040,,,,
4141,BSRJ.J,,,3160039,,,,
4142,BSRJ.J,,,3160038,,,,
4143,BSRJ.J,,,3160037,,,,
4144,BSRJ.J,,,3160035,,,,
4145,BSRJ.J,,,2783055,,,,
4146,BSRJ.J,,,2675600,,,,
4147,BSRJ.J,,,2661760,,,,
4148,BSRJ.J,,,2659544,,,,
4149,BSRJ.J,,,2657459,,,,
4150,BSRJ.J,,,2654397,,,,
4151,BSRJ.J,,,2647936,,,,
4152,BSRJ.J,,,2635969,,,,
4153,BSRJ.J,,,2633725,,,,
4154,BSRJ.J,,,2633292,,,,
4155,BSRJ.J,,,2631948,,,,
4156,BSRJ.J,1.57,2003-06-27T00:00:00Z,3160035,,,,
4157,BSRJ.J,1.34,2003-06-27T00:00:00Z,3298274,,,,
4158,BSRJ.J,0.8,2003-06-27T00:00:00Z,2661758,303,5055419400,,
4159,BSRJ.J,0.54,2003-06-27T00:00:00Z,2647936,303,,,
4160,BSRJ.J,0.54,2003-06-27T00:00:00Z,3160037,301,,,
4161,BSRJ.J,0.36,2003-06-27T00:00:00Z,3232083,301,,,
4162,BSRJ.J,0.35,2003-06-27T00:00:00Z,2659544,303,,,
4163,BSRJ.J,0.27,2003-06-27T00:00:00Z,3218293,303,,,
4164,BSRJ.J,0.27,2003-06-27T00:00:00Z,3160038,301,,,
4165,BSRJ.J,0.25,2003-06-27T00:00:00Z,2783055,303,5055409658,,
4166,BSRJ.J,0.24,2003-06-27T00:00:00Z,3253452,303,,,
4167,BSRJ.J,0.19,2003-06-27T00:00:00Z,3285819,301,,,
4168,BSRJ.J,0.1824,2003-06-27T00:00:00Z,3160041,303,,,
4169,BSRJ.J,0.18,2003-06-27T00:00:00Z,3160040,303,,,
4170,BSRJ.J,0.18,2003-06-27T00:00:00Z,3300204,303,,,
4171,BSRJ.J,0.18,2003-06-27T00:00:00Z,2661760,303,5055415409,,
4172,BSRJ.J,0.18,2003-06-27T00:00:00Z,2660948,303,5055412909,,
4173,BSRJ.J,0.18,2003-06-27T00:00:00Z,3273466,301,,,
4174,BSRJ.J,0.18,2003-06-27T00:00:00Z,3288241,301,,,
4175,BSRJ.J,0.0,2003-06-27T00:00:00Z,5139144,303,4297021561,,
4176,BSRJ.J,0.0,2003-06-27T00:00:00Z,3288242,303,,,
4177,BSRJ.J,0.0,2003-03-28T00:00:00Z,3286505,111,,,
4178,BSRJ.J,0.0,2003-03-28T00:00:00Z,3283924,303,,,
4179,BSRJ.J,0.0,2003-03-28T00:00:00Z,3253850,303,,,
4180,BSRJ.J,0.0,2003-03-28T00:00:00Z,3160039,303,,,
4181,BSRJ.J,0.0,2003-06-27T00:00:00Z,2675600,303,5043432978,,
4182,BSRJ.J,0.0,2003-03-28T00:00:00Z,2657459,303,5055414341,,
4183,BSRJ.J,0.0,2003-03-28T00:00:00Z,2654397,301,5055412142,,
4184,BSRJ.J,0.0,2003-03-28T00:00:00Z,2635969,301,,,
4185,BSRJ.J,0.0,2003-03-28T00:00:00Z,2633725,301,5055409302,,
4186,BSRJ.J,0.0,2003-06-27T00:00:00Z,2633292,301,5055411432,,
4187,BSRJ.J,0.0,2003-06-27T00:00:00Z,2631948,301,5035456324,,
4188,BSRJ.J,,,3711781,301,,,
4189,BSRJ.J,,,3704483,301,,,
4190,BSRJ.J,,,3703883,107,,,
4191,BSRJ.J,,,3702996,,,,
4192,BSRJ.J,,,3694668,,,,
4193,BSRJ.J,,,3692348,,,,
4194,BSRJ.J,,,3690156,,,,
4195,BSRJ.J,,,3689577,,,,
4196,BSRJ.J,,,3365621,,,,
4197,BSRJ.J,,,3365453,,,,
4198,BSRJ.J,,,3364722,,,,
4199,BSRJ.J,,,3353249,,,,
4200,BSRJ.J,,,3352744,,,,
4201,BSRJ.J,,,3352706,,,,
4202,BSRJ.J,,,3294472,,,,
4203,BSRJ.J,,,3227655,,,,
4204,BSRJ.J,,,2999107,,,,
4205,BSRJ.J,,,2634267,,,,
4206,BSRJ.J,,,,,,,
4207,BSRJ.J,,,,,,,
4208,BSRJ.J,,,,,,,
4209,BSRJ.J,,,,,,,
4210,BVTJ.J,6.8249,2005-12-30T00:00:00Z,2637859,113,4297369644,South Africa,Specialty
4211,BVTJ.J,1.279,2005-12-30T00:00:00Z,2915245,114,4298106595,,Core Value
4212,BVTJ.J,1.04,2005-12-30T00:00:00Z,3676939,107,5043441807,,Index
4213,BVTJ.J,0.97,2005-12-30T00:00:00Z,2650925,113,5000128439,,Specialty
4214,BVTJ.J,0.8,2005-12-30T00:00:00Z,2665333,113,5055409254,,Index
4215,BVTJ.J,0.22,2005-12-31T00:00:00Z,2132753,113,,,Core Value
4216,BVTJ.J,0.2,2005-12-31T00:00:00Z,2003276,113,4296618041,,Emerg. Mkts.
4217,BVTJ.J,0.1,2005-12-31T00:00:00Z,2522976,301,5001211262,,Emerg. Mkts.
4218,BVTJ.J,0.08,2005-03-31T00:00:00Z,2005218,301,4298409344,,Growth
4219,BVTJ.J,0.0605,2005-09-30T00:00:00Z,2005222,113,5001449681,,Emerg. Mkts.
4220,BVTJ.J,0.055,2005-12-31T00:00:00Z,2403920,301,5000749182,,Index
4221,BVTJ.J,0.0466,2005-12-31T00:00:00Z,2445138,113,5000068710,,Emerg. Mkts.
4222,BVTJ.J,0.0466,2005-12-31T00:00:00Z,2005167,301,5000071988,,Growth
4223,BVTJ.J,0.0238,2005-12-31T00:00:00Z,3783830,107,5000659344,,
4224,BVTJ.J,0.02,2005-12-31T00:00:00Z,2399161,113,5000313307,,Emerg. Mkts.
4225,BVTJ.J,0.02,2005-12-31T00:00:00Z,2999883,113,5001449216,,
4226,BVTJ.J,0.0083,2005-09-30T00:00:00Z,2132888,107,5000750920,,Specialty
4227,BVTJ.J,0.0028,2005-12-31T00:00:00Z,2660546,107,5001449672,,Emerg. Mkts.
4228,BVTJ.J,0.0016,2005-12-31T00:00:00Z,2006530,110,5000054967,,
4229,BVTJ.J,0.0,2005-06-30T00:00:00Z,3013333,113,5000068479,,Emerg. Mkts.
4230,BVTJ.J,0.0,2005-09-30T00:00:00Z,2999107,107,5001446366,,Core Value
4231,BVTJ.J,0.0,2004-06-30T00:00:00Z,2932423,107,,,Specialty
4232,BVTJ.J,0.0,2005-09-30T00:00:00Z,2636816,107,5000749186,,Emerg. Mkts.
4233,BVTJ.J,0.0,2005-12-31T00:00:00Z,2529158,107,5001196565,,Emerg. Mkts.
4234,BVTJ.J,0.0,2005-09-30T00:00:00Z,2522977,107,5001196700,,Emerg. Mkts.
4235,BVTJ.J,0.0,2005-06-30T00:00:00Z,2401341,107,,,Emerg. Mkts.
4236,BVTJ.J,0.0,2005-06-30T00:00:00Z,2388005,101,5001449682,,International
4237,BVTJ.J,0.0,2004-03-31T00:00:00Z,2384923,107,5000055064,,Emerg. Mkts.
4238,BVTJ.J,0.0,2004-12-31T00:00:00Z,2007114,107,4296592388,,Growth
4239,BVTJ.J,0.0,2005-12-31T00:00:00Z,2004961,113,,,Emerg. Mkts.
4240,BVTJ.J,0.0,2005-06-30T00:00:00Z,2004438,101,5000021347,,Aggres. Gr.
4241,BVTJ.J,0.0,2005-09-30T00:00:00Z,2003708,107,5000064072,,Growth
4242,BVTJ.J,0.0,2005-12-31T00:00:00Z,2003457,113,5000036827,,Growth
4243,BVTJ.J,,,3222844,107,,,Emerg. Mkts.
4244,BVTJ.J,,,2982416,107,,,Specialty
4245,BVTJ.J,,,2653375,113,,,Specialty
4246,BVTJ.J,,,2642002,107,,,Specialty
4247,BVTJ.J,,,2636647,107,,,Emerg. Mkts.
4248,BVTJ.J,,,2401339,113,,,Emerg. Mkts.
4249,BVTJ.J,,,2005590,113,,,Specialty
4250,BVTJ.J,,,2005213,113,,,Specialty
4251,BVTJ.J,,,2003730,107,,,Core Value
4252,BVTJ.J,14.3097,2003-06-27T00:00:00Z,2637859,107,4297369644,,
4253,BVTJ.J,0.87,2003-06-27T00:00:00Z,2665333,107,5055409254,,GARP
4254,BVTJ.J,0.6,2003-06-27T00:00:00Z,2636647,107,5000818638,,Emerg. Mkts.
4255,BVTJ.J,0.4983,2004-12-31T00:00:00Z,2915245,113,4298106595,,Emerg. Mkts.
4256,BVTJ.J,0.25,2004-12-31T00:00:00Z,2003276,107,4296618041,,Specialty
4257,BVTJ.J,0.2,2004-12-31T00:00:00Z,2522976,107,5001211262,,Specialty
4258,BVTJ.J,0.11,2004-12-31T00:00:00Z,2132753,113,,,Yield
4259,BVTJ.J,0.08,2004-12-31T00:00:00Z,2004961,107,,,Aggres. Gr.
4260,BVTJ.J,0.0765,2004-12-31T00:00:00Z,2403920,107,5000749182,,Specialty
4261,BVTJ.J,0.08,2004-09-30T00:00:00Z,2005218,107,4298409344,,Core Value
4262,BVTJ.J,0.0732,2004-12-31T00:00:00Z,2003708,113,5000064072,,Index
4263,BVTJ.J,0.068,2004-12-31T00:00:00Z,2529158,107,5001196565,,Emerg. Mkts.
4264,BVTJ.J,0.0471,2004-12-31T00:00:00Z,2445138,107,5000068710,,Index
4265,BVTJ.J,0.0471,2004-12-31T00:00:00Z,2003457,101,5000036827,,Emerg. Mkts.
4266,BVTJ.J,0.0432,2004-12-31T00:00:00Z,2660546,107,5001449672,,Specialty
4267,BVTJ.J,0.017,2004-12-31T00:00:00Z,2388005,110,5001449682,,Index
4268,BVTJ.J,0.0106,2004-12-31T00:00:00Z,2399161,113,5000313307,,Emerg. Mkts.
4269,BVTJ.J,0.01,2004-12-31T00:00:00Z,3013333,101,5000068479,,Index
4270,BVTJ.J,0.01,2004-09-30T00:00:00Z,2522977,107,5001196700,,GARP
4271,BVTJ.J,0.006,2004-12-31T00:00:00Z,2132888,106,5000750920,,GARP
4272,BVTJ.J,0.0018,2004-12-31T00:00:00Z,2004438,113,5000021347,,Aggres. Gr.
4273,BVTJ.J,0.0013,2003-09-30T00:00:00Z,2401339,113,5001445949,,Emerg. Mkts.
4274,BVTJ.J,0.0012,2003-12-31T00:00:00Z,2003730,107,,,Core Growth
4275,BVTJ.J,0.0,2003-06-27T00:00:00Z,3222844,107,,,Emerg. Mkts.
4276,BVTJ.J,0.0,2003-06-27T00:00:00Z,2982416,107,5043438408,,Specialty
4277,BVTJ.J,0.0,2004-06-30T00:00:00Z,2932423,107,,,
4278,BVTJ.J,0.0,2003-06-27T00:00:00Z,2653375,107,4297714591,,Index
4279,BVTJ.J,0.0,2003-06-27T00:00:00Z,2642002,113,5040698030,,Yield
4280,BVTJ.J,0.0,2004-12-31T00:00:00Z,2636816,107,5000749186,,
4281,BVTJ.J,0.0,2004-03-31T00:00:00Z,2384923,110,5000055064,,Emerg. Mkts.
4282,BVTJ.J,0.0,2004-12-31T00:00:00Z,2007114,107,4296592388,,Core Growth
4283,BVTJ.J,0.0,2003-09-30T00:00:00Z,2005590,107,5000005239,,Core Growth
4284,BVTJ.J,0.0,2003-06-30T00:00:00Z,2005213,107,,,Index
4285,BVTJ.J,,,3783830,113,,,
4286,BVTJ.J,,,3676939,107,,,
4287,BVTJ.J,,,2999883,107,,,Index
4288,BVTJ.J,,,2999107,107,,,
4289,BVTJ.J,,,2650925,101,,,Emerg. Mkts.
4290,BVTJ.J,,,2401341,113,,,Emerg. Mkts.
4291,BVTJ.J,,,2006530,107,,,Emerg. Mkts.
4292,BVTJ.J,,,2005222,113,,,International
4293,BVTJ.J,,,2005167,113,,,Emerg. Mkts.
4294,BVTJ.J,,,,107,,,Emerg. Mkts.
4295,BVTJ.J,,,,113,,,
4296,BVTJ.J,,,,113,,,International
4297,BVTJ.J,,,,107,,,Emerg. Mkts.
4298,BVTJ.J,,,,107,,,Core Growth
4299,BVTJ.J,,,,113,,,Emerg. Mkts.
4300,BVTJ.J,,,,107,,,Emerg. Mkts.
4301,BVTJ.J,,,,110,,,Specialty
4302,BVTJ.J,,,,,,,GARP
4303,BVTJ.J,,,,,,,
4304,BVTJ.J,,,,,,,Emerg. Mkts.
4305,BVTJ.J,,,,,,,Specialty
4306,BVTJ.J,,,,,,,Emerg. Mkts.
4307,BVTJ.J,,,,,,,Core Value
4308,BVTJ.J,,,,,,,International
4309,BVTJ.J,,,,,,,International
4310,BVTJ.J,,,,,,,Specialty
4311,BVTJ.J,,,,,,,Growth
4312,BVTJ.J,,,,,,,Specialty
4313,BVTJ.J,,,,,,,Emerg. Mkts.
4314,BVTJ.J,,,,,,,GARP
4315,BVTJ.J,,,,,,,Emerg. Mkts.
4316,BVTJ.J,,,,,,,Emerg. Mkts.
4317,BVTJ.J,,,,,,,Specialty
4318,BVTJ.J,,,,,,,
4319,BVTJ.J,,,,,,,
4320,BVTJ.J,,,,,,,
4321,BVTJ.J,,,,,,,
4322,BVTJ.J,,,,,,,
4323,BVTJ.J,,,,,,,
4324,BVTJ.J,,,,,,,
4325,BVTJ.J,,,,114,,,
4326,BVTJ.J,,,,113,,,
4327,BVTJ.J,,,,113,,,
4328,BVTJ.J,,,,113,,,
4329,BVTJ.J,,,,113,,,
4330,BVTJ.J,,,,301,,,
4331,BVTJ.J,,,,113,,,
4332,BVTJ.J,,,,301,,,
4333,BVTJ.J,,,,113,,,
4334,BVTJ.J,,,,107,,,Specialty
4335,BVTJ.J,,,,107,,,Core Value
4336,BVTJ.J,,,,113,,,Specialty
4337,BVTJ.J,,,,113,,,Core Growth
4338,BVTJ.J,,,,110,,,Index
4339,BVTJ.J,,,,113,,,Emerg. Mkts.
4340,BVTJ.J,,,,107,,,Index
4341,BVTJ.J,,,,113,,,GARP
4342,BVTJ.J,,,,107,,,Core Value
4343,BVTJ.J,,,,107,,,Growth
4344,BVTJ.J,,,,113,,,Growth
4345,BVTJ.J,,,,113,,,Emerg. Mkts.
4346,BVTJ.J,,,,107,,,Emerg. Mkts.
4347,BVTJ.J,,,,107,,,Emerg. Mkts.
4348,BVTJ.J,,,,107,,,Emerg. Mkts.
4349,BVTJ.J,,,,113,,,Specialty
4350,BVTJ.J,,,,107,,,Emerg. Mkts.
4351,BVTJ.J,,,,107,,,Index
4352,BVTJ.J,,,,110,,,Emerg. Mkts.
4353,BVTJ.J,,,,107,,,Emerg. Mkts.
4354,BVTJ.J,,,,107,,,GARP
4355,BVTJ.J,,,,107,,,Emerg. Mkts.
4356,BVTJ.J,,,,107,,,Growth
4357,BVTJ.J,,,,113,,,Emerg. Mkts.
4358,BVTJ.J,,,,113,,,
4359,BVTJ.J,,,,113,,,Emerg. Mkts.
4360,BVTJ.J,,,,107,,,
4361,BVTJ.J,,,,113,,,Specialty
4362,BVTJ.J,,,,107,,,Emerg. Mkts.
4363,BVTJ.J,,,,113,,,Growth
4364,BVTJ.J,,,,113,,,International
4365,BVTJ.J,,,,113,,,Emerg. Mkts.
4366,BVTJ.J,,,,107,,,Specialty
4367,BVTJ.J,,,,107,,,International
4368,BVTJ.J,,,,107,,,Emerg. Mkts.
4369,BVTJ.J,,,,107,,,Growth
4370,BVTJ.J,,,,107,,,Specialty
4371,BVTJ.J,,,,107,,,International
4372,BVTJ.J,,,,113,,,International
4373,BVTJ.J,,,,113,,,GARP
4374,BVTJ.J,,,,101,,,Emerg. Mkts.
4375,BVTJ.J,,,,107,,,Index
4376,BVTJ.J,,,,113,,,Specialty
4377,BVTJ.J,,,,107,,,Emerg. Mkts.
4378,BVTJ.J,,,,107,,,Specialty
4379,BVTJ.J,,,,113,,,Emerg. Mkts.
4380,BVTJ.J,,,,107,,,
4381,BVTJ.J,,,,107,,,GARP
4382,BVTJ.J,,,,107,,,Specialty
4383,BVTJ.J,,,,107,,,Emerg. Mkts.
4384,BVTJ.J,,,,101,,,Core Value
4385,BVTJ.J,,,,107,,,International
4386,BVTJ.J,,,,113,,,Emerg. Mkts.
4387,BVTJ.J,,,,106,,,Core Value
4388,BVTJ.J,,,,113,,,Emerg. Mkts.
4389,BVTJ.J,,,,303,,,Aggres. Gr.
4390,BVTJ.J,,,,301,,,Specialty
4391,BVTJ.J,,,,106,,,Growth
4392,BVTJ.J,,,,110,,,Specialty
4393,BVTJ.J,,,,301,,,Index
4394,BVTJ.J,,,,113,,,Index
4395,BVTJ.J,,,,113,,,Specialty
4396,BVTJ.J,,,,113,,,Core Growth
4397,BVTJ.J,,,,107,,,Specialty
4398,BVTJ.J,,,,101,,,Emerg. Mkts.
4399,BVTJ.J,,,,101,,,Index
4400,BVTJ.J,,,,110,,,Emerg. Mkts.
4401,BVTJ.J,,,,107,,,GARP
4402,BVTJ.J,,,,107,,,Core Value
4403,BVTJ.J,,,,107,,,
4404,BVTJ.J,,,,107,,,Specialty
4405,BVTJ.J,,,,201,,,Emerg. Mkts.
4406,BVTJ.J,,,,113,,,
4407,BVTJ.J,,,,107,,,Index
4408,BVTJ.J,,,,107,,,
4409,BVTJ.J,,,,113,,,Yield
4410,BVTJ.J,,,,107,,,Index
4411,BVTJ.J,,,,113,,,Emerg. Mkts.
4412,BVTJ.J,,,,113,,,Emerg. Mkts.
4413,BVTJ.J,,,,107,,,Emerg. Mkts.
4414,BVTJ.J,,,,113,,,Emerg. Mkts.
4415,BVTJ.J,,,,107,,,Emerg. Mkts.
4416,BVTJ.J,,,,107,,,Emerg. Mkts.
4417,BVTJ.J,,,,113,,,Emerg. Mkts.
4418,BVTJ.J,,,,,,,Emerg. Mkts.
4419,BVTJ.J,,,,,,,Emerg. Mkts.
4420,BVTJ.J,,,,,,,Growth
4421,BVTJ.J,,,,,,,Growth
4422,BVTJ.J,,,,,,,
4423,BVTJ.J,,,,,,,Income Value
4424,BVTJ.J,,,,,,,Emerg. Mkts.
4425,BVTJ.J,,,,,,,Emerg. Mkts.
4426,BVTJ.J,,,,,,,Core Growth
4427,BVTJ.J,,,,,,,Emerg. Mkts.
4428,BVTJ.J,,,,,,,Growth
4429,BVTJ.J,,,,,,,Emerg. Mkts.
4430,BVTJ.J,,,,,,,Emerg. Mkts.
4431,BVTJ.J,,,,,,,GARP
4432,BVTJ.J,,,,,,,Growth
4433,BVTJ.J,,,,,,,Emerg. Mkts.
4434,BVTJ.J,,,,,,,Income Value
4435,BVTJ.J,,,,,,,Specialty
4436,BVTJ.J,,,,,,,Specialty
4437,BVTJ.J,,,,,,,Specialty
4438,BVTJ.J,,,,,,,Emerg. Mkts.
4439,BVTJ.J,,,,,,,Emerg. Mkts.
4440,BVTJ.J,,,,,,,Emerg. Mkts.
4441,BVTJ.J,,,,,,,Emerg. Mkts.
4442,BVTJ.J,,,,,,,Specialty
4443,BVTJ.J,,,,,,,Specialty
4444,BVTJ.J,,,,,,,Emerg. Mkts.
4445,BVTJ.J,,,,,,,
4446,BVTJ.J,,,,,,,
4447,BVTJ.J,,,,,,,
4448,BVTJ.J,,,,,,,
4449,BVTJ.J,,,,,,,
4450,BVTJ.J,,,,,,,
4451,BVTJ.J,,,,,,,
4452,BVTJ.J,,,,,,,
4453,BVTJ.J,,,,,,,
4454,BVTJ.J,,,,,,,
4455,BVTJ.J,,,,,,,
4456,BVTJ.J,,,,,,,
4457,BVTJ.J,,,,,,,
4458,CILEASI.LG,,,,,,Nigeria,
4459,CADBURY.LG,,,,,,United States,Aggres. Gr.
4460,CADBURY.LG,,,,,,,
4461,CAL.GH,,,,,,Ghana,
4462,CAP.LG,,,,,,Nigeria,
4463,CAPOIL.LG,,,,,,Nigeria,
4464,CGEN.NR,,,,,,Kenya,
4465,CARB.NR,,,,,,Kenya,
4466,CATJ.J,16.2256,2005-12-30T00:00:00Z,2631937,301,4295889209,South Africa,Core Value
4467,CATJ.J,8.1062,2005-12-30T00:00:00Z,3712515,301,5043458405,,Index
4468,CATJ.J,4.1875,2005-12-30T00:00:00Z,2132706,107,4298459126,,Core Value
4469,CATJ.J,1.58,2005-12-30T00:00:00Z,2634947,301,48471683297,,Specialty
4470,CATJ.J,1.5148,2005-12-30T00:00:00Z,2994974,301,4295888762,,International
4471,CATJ.J,1.5061,2005-12-30T00:00:00Z,2655117,301,48471687777,,Yield
4472,CATJ.J,0.9961,2005-12-30T00:00:00Z,2132888,113,5000750920,,Specialty
4473,CATJ.J,0.7174,2005-12-30T00:00:00Z,2916078,107,5055419686,,Aggres. Gr.
4474,CATJ.J,0.5903,2005-12-30T00:00:00Z,2664357,113,5055413045,,Specialty
4475,CATJ.J,0.4055,2005-12-30T00:00:00Z,2669904,110,4295889079,,International
4476,CATJ.J,0.3333,2005-12-30T00:00:00Z,2938718,301,,,Specialty
4477,CATJ.J,0.0864,2005-12-31T00:00:00Z,2529158,301,5001196565,,Core Value
4478,CATJ.J,0.0,2005-12-30T00:00:00Z,3675726,113,5043420284,,Growth
4479,CATJ.J,0.0,2004-03-31T00:00:00Z,2403920,110,5000749182,,Specialty
4480,CATJ.J,0.0,2005-06-30T00:00:00Z,2401341,113,,,Core Value
4481,CATJ.J,0.0,2005-12-31T00:00:00Z,2399161,113,5000313307,,
4482,CATJ.J,,,3353971,107,,,
4483,CATJ.J,,,3264902,107,,,
4484,CATJ.J,,,2675706,113,,,Core Value
4485,CATJ.J,,,2672884,107,,,Index
4486,CATJ.J,,,2670279,107,,,Specialty
4487,CATJ.J,,,2659952,107,,,Core Value
4488,CATJ.J,,,2657459,107,,,Growth
4489,CATJ.J,,,2651113,301,,,International
4490,CATJ.J,,,2644816,301,,,International
4491,CATJ.J,,,2640657,107,,,Growth
4492,CATJ.J,,,2637859,107,,,Specialty
4493,CATJ.J,,,2005218,113,,,Growth
4494,CATJ.J,17.0023,2003-06-27T00:00:00Z,2631937,113,4295889209,,Specialty
4495,CATJ.J,1.6928,2003-06-27T00:00:00Z,2634947,113,48471683297,,Specialty
4496,CATJ.J,1.631,2003-06-27T00:00:00Z,2655117,,48471687777,,Core Value
4497,CATJ.J,1.1993,2003-06-27T00:00:00Z,2659952,,5000660017,,
4498,CATJ.J,0.7356,2003-06-27T00:00:00Z,2672884,,48471683387,,
4499,CATJ.J,0.6539,2003-06-27T00:00:00Z,2637859,,4297369644,,
4500,CATJ.J,0.6324,2003-06-27T00:00:00Z,2664357,,5055413045,,
4501,CATJ.J,0.3229,2003-06-27T00:00:00Z,3264902,,48471669012,,
4502,CATJ.J,0.3108,2003-06-27T00:00:00Z,2644816,,5043346404,,
4503,CATJ.J,0.3074,2003-06-27T00:00:00Z,3353971,,5035511837,,
4504,CATJ.J,0.1875,2003-06-27T00:00:00Z,2640657,,5055412786,,
4505,CATJ.J,0.1847,2003-06-27T00:00:00Z,2651113,,5055408046,,
4506,CATJ.J,0.0,2003-06-27T00:00:00Z,2675706,,5055411786,,
4507,CATJ.J,0.0,2003-06-27T00:00:00Z,2670279,,5055409581,,
4508,CATJ.J,0.0,2003-03-28T00:00:00Z,2657459,,5055414341,,
4509,CATJ.J,0.0,2004-12-31T00:00:00Z,2529158,,5001196565,,
4510,CATJ.J,0.0,2004-03-31T00:00:00Z,2403920,301,5000749182,,
4511,CATJ.J,0.0,2004-12-31T00:00:00Z,2399161,301,5000313307,,
4512,CATJ.J,0.0,2004-12-31T00:00:00Z,2132888,301,5000750920,,
4513,CATJ.J,0.0,2004-12-31T00:00:00Z,2132706,113,4298459126,,
4514,CATJ.J,0.0,2003-12-31T00:00:00Z,2005218,301,4298409344,,
4515,CATJ.J,,,3712515,301,,,
4516,CATJ.J,,,3675726,114,,,
4517,CATJ.J,,,2994974,301,,,
4518,CATJ.J,,,2938718,306,,,
4519,CATJ.J,,,2916078,302,,,
4520,CATJ.J,,,2669904,302,,,
4521,CATJ.J,,,2401341,107,,,
4522,CATJ.J,,,,301,,,
4523,CATJ.J,,,,301,,,
4524,CATJ.J,,,,113,,,
4525,CATJ.J,,,,107,,,
4526,CATJ.J,,,,107,,,
4527,CATJ.J,,,,301,,,
4528,CATJ.J,,,,301,,,
4529,CATJ.J,,,,301,,,
4530,CATJ.J,,,,107,,,
4531,CATJ.J,,,,107,,,
4532,CATJ.J,,,,113,,,
4533,CATJ.J,,,,113,,,
4534,CATJ.J,,,,107,,,
4535,CATJ.J,,,,107,,,
4536,CATJ.J,,,,107,,,
4537,CATJ.J,,,,113,,,
4538,CATJ.J,,,,113,,,
4539,CATJ.J,,,,107,,,
4540,CATJ.J,,,,113,,,
4541,CATJ.J,,,,,,,
4542,CATJ.J,,,,,,,
4543,CATJ.J,,,,,,,
4544,CATJ.J,,,,,,,
4545,CATJ.J,,,,,,,
4546,CATJ.J,,,,,,,
4547,CATJ.J,,,,,,,
4548,CATJ.J,,,,,,,
4549,CATJ.J,,,,,,,
4550,CATJ.J,,,,,,,
4551,CATJ.J,,,,,,,
4552,CATJ.J,,,,,,,
4553,CATJ.J,,,,,,,
4554,CRWN.NR,,,,,,Kenya,
4555,CBZ.ZI,,,,,,Zimbabwe,
4556,SBIC.NR,,,,,,South Africa,
4557,CFAO.GH,,,,,,Japan,
4558,CFI.ZI,,,,,,Zimbabwe,
4559,CGRJ.J,,,,,,South Africa,
4560,CHAMPIO.LG,,,,,,Netherlands,
4561,CHELLAR.LG,,,,,,Nigeria,
4562,CHO.BT,,,,,,Botswana,
4563,LACZ.ZI,,,,,,Switzerland,
4564,CKSJ.J,5.7008,2005-12-30T00:00:00Z,5272013,302,48471683409,South Africa,
4565,CKSJ.J,3.94,2005-12-30T00:00:00Z,2132888,107,5000750920,,
