,Instrument,Investor Shares Held,Investor Perm Id,Investor Id,Date
0,SMBC.CI,,,,
1,SACL.ZI,,,,
2,SEMC.CI,,,,
3,ILV.MV,,,,
4,NITL.MV,,,,
5,TPCC.TZ,,,,
6,ZBFH.ZI,,,,
7,TTP.TZ,,,,
8,TCCL.TZ,,,,
9,FMB.MV,,,,
10,NBS.MV,,,,
11,SUNB.MV,,,,
12,MPICO.MV,,,,
13,DCB.TZ,,,,
14,NMB.TZ,88400,5000050199,2005972,2012-12-31T00:00:00Z
15,NMB.TZ,,,2005972,
16,COURTVI.LG,,,,
17,CRDB.TZ,17220714,5000706029,2006494,2012-12-31T00:00:00Z
18,CRDB.TZ,,,2006494,
19,NANG.LZ,,,,
20,PRIM.LZ,,,,
21,MCNICHO.LG,,,,
22,NIC.UG,,,,
23,BATZ.LZ,,,,
24,BOAC.CI,,,,
25,RACPp.J,4500000,5000749186,2636816,2012-12-31T00:00:00Z
26,RACPp.J,3500000,5000068710,2445138,2012-12-31T00:00:00Z
27,RACPp.J,952200,5000660468,3879199,2012-12-31T00:00:00Z
28,RACPp.J,0,5001196700,2522977,2012-06-30T00:00:00Z
29,RACPp.J,0,5000131279,2005221,2012-04-30T00:00:00Z
30,RACPp.J,4500000,5000749186,2636816,2011-12-31T00:00:00Z
31,RACPp.J,3500000,5000068710,2445138,2011-12-31T00:00:00Z
32,RACPp.J,1032200,5000660468,3879199,2011-12-31T00:00:00Z
33,RACPp.J,900000,5000131279,2005221,2010-12-31T00:00:00Z
34,RACPp.J,,,2522977,
35,LHCJ.J,144935400,4297369644,2637859,2012-09-28T00:00:00Z
36,LHCJ.J,52501483,4295888698,2644211,2012-09-28T00:00:00Z
37,LHCJ.J,52056137,5001449709,2657747,2012-09-28T00:00:00Z
38,LHCJ.J,42400000,4296537663,2639737,2012-09-28T00:00:00Z
39,LHCJ.J,27582280,5000074025,2002535,2012-12-31T00:00:00Z
40,LHCJ.J,25039878,4297651992,2004260,2012-12-31T00:00:00Z
41,LHCJ.J,24499750,5000003949,2132705,2012-09-28T00:00:00Z
42,LHCJ.J,15503099,5000066393,2004359,2012-09-28T00:00:00Z
43,LHCJ.J,15225594,5037588919,2002702,2012-12-31T00:00:00Z
44,LHCJ.J,14246679,4297901803,2002962,2012-12-31T00:00:00Z
45,LHCJ.J,13787864,5000280296,2003003,2012-09-30T00:00:00Z
46,LHCJ.J,12942087,4296477482,2003356,2012-12-31T00:00:00Z
47,LHCJ.J,12125000,4297954501,4960562,2012-12-31T00:00:00Z
48,LHCJ.J,10755078,,5702091,2012-09-30T00:00:00Z
49,LHCJ.J,6994198,34424382919,5433356,2012-09-30T00:00:00Z
50,LHCJ.J,6761428,5001446506,2004198,2012-12-31T00:00:00Z
51,LHCJ.J,6080457,5044026629,2002611,2012-12-31T00:00:00Z
52,LHCJ.J,5446415,,5702101,2012-09-30T00:00:00Z
53,LHCJ.J,5025315,48470520452,4039950,2012-09-30T00:00:00Z
54,LHCJ.J,4885125,4296380501,2003347,2012-12-31T00:00:00Z
55,LHCJ.J,4296513,5000022436,2003700,2012-12-31T00:00:00Z
56,LHCJ.J,4054625,5000001154,2003828,2012-12-31T00:00:00Z
57,LHCJ.J,3783822,5000045878,2003660,2012-11-30T00:00:00Z
58,LHCJ.J,3449411,5000062007,5400926,2012-12-31T00:00:00Z
59,LHCJ.J,2672848,4298446502,2003437,2012-12-31T00:00:00Z
60,LHCJ.J,2642820,5000074303,2002658,2012-12-31T00:00:00Z
61,LHCJ.J,2517312,5000050470,2002561,2012-12-31T00:00:00Z
62,LHCJ.J,2355279,5000652799,2003407,2012-12-31T00:00:00Z
63,LHCJ.J,2318328,5000071797,2007765,2012-12-31T00:00:00Z
64,LHCJ.J,2249050,4297280330,2002848,2012-12-31T00:00:00Z
65,LHCJ.J,1975000,5035465785,2564008,2012-03-31T00:00:00Z
66,LHCJ.J,1583484,5000067071,2004306,2012-12-31T00:00:00Z
67,LHCJ.J,1574835,5000037247,2003621,2012-12-31T00:00:00Z
68,LHCJ.J,1566887,5000068443,2003543,2012-12-31T00:00:00Z
69,LHCJ.J,1519700,5000054512,2003672,2012-12-31T00:00:00Z
70,LHCJ.J,1466100,5000072500,2006213,2012-11-30T00:00:00Z
71,LHCJ.J,1446140,5000051390,2007391,2012-12-31T00:00:00Z
72,LHCJ.J,1443281,5000317033,2002346,2012-12-31T00:00:00Z
73,LHCJ.J,1434022,4297648458,2003410,2012-12-31T00:00:00Z
74,LHCJ.J,1380300,4297014976,2003029,2012-11-30T00:00:00Z
75,LHCJ.J,1345342,5001446686,2003433,2012-12-31T00:00:00Z
76,LHCJ.J,1271058,5000131279,2005221,2012-10-31T00:00:00Z
77,LHCJ.J,1224500,4297044369,2002921,2012-12-31T00:00:00Z
78,LHCJ.J,1191960,5000068977,2003710,2012-12-31T00:00:00Z
79,LHCJ.J,1185015,5000001762,2002716,2012-12-31T00:00:00Z
80,LHCJ.J,1182584,5001149089,2003450,2012-12-31T00:00:00Z
81,LHCJ.J,1089000,5000007120,2451862,2012-12-31T00:00:00Z
82,LHCJ.J,1018501,4296929271,2003798,2012-12-31T00:00:00Z
83,LHCJ.J,947913,5000068095,5484871,2012-09-30T00:00:00Z
84,LHCJ.J,901002,5000064072,2003708,2012-12-31T00:00:00Z
85,LHCJ.J,886546,5000783144,5484914,2012-12-31T00:00:00Z
86,LHCJ.J,827400,5001447576,2006956,2012-12-31T00:00:00Z
87,LHCJ.J,773728,5001448923,2003661,2012-12-31T00:00:00Z
88,LHCJ.J,771728,5001449675,3878742,2012-12-31T00:00:00Z
89,LHCJ.J,740360,4297874637,2006423,2012-03-31T00:00:00Z
90,LHCJ.J,723000,5001449676,3346463,2012-12-31T00:00:00Z
91,LHCJ.J,616830,5000726718,2003192,2012-12-31T00:00:00Z
92,LHCJ.J,586232,5000689330,2004974,2012-12-31T00:00:00Z
93,LHCJ.J,585649,4298324904,2003395,2012-12-31T00:00:00Z
94,LHCJ.J,583439,4296293277,2004197,2012-12-31T00:00:00Z
