,Instrument,Ultimate Parent Percent of Shares Out Held,Date,Investor Id,Investor Type Description ID,Investor Perm Id,Country of Headquarters,Fund Investment Style Code
169,LHCJ.J,0.02,2012-12-31T00:00:00Z,2004134,107,4296035078,,Specialty
170,LHCJ.J,0.02,2013-12-31T00:00:00Z,2003742,107,4297592696,,
171,LHCJ.J,0.02,2013-12-31T00:00:00Z,5776381,101,5037315798,,Index
172,LHCJ.J,0.0171,2013-12-31T00:00:00Z,2627998,107,4295999033,,
173,LHCJ.J,0.0161,2013-09-30T00:00:00Z,5951503,107,,,Deep Value
174,LHCJ.J,0.01,2013-12-31T00:00:00Z,2502374,110,4298295079,,Growth
175,LHCJ.J,0.0131,2013-12-31T00:00:00Z,2412732,107,5000068471,,Emerg. Mkts.
176,LHCJ.J,0.0103,2013-09-30T00:00:00Z,5702076,107,34421367525,,Specialty
177,LHCJ.J,0.01,2013-12-31T00:00:00Z,5199362,113,5001425643,,Emerg. Mkts.
178,LHCJ.J,0.0085,2013-06-30T00:00:00Z,5834199,107,5001426096,,Index
179,LHCJ.J,0.0081,2013-05-31T00:00:00Z,2005964,113,5001447811,,Core Value
180,LHCJ.J,0.01,2013-12-31T00:00:00Z,2002400,107,5000074291,,Index
181,LHCJ.J,0.01,2013-10-31T00:00:00Z,3880251,113,5001445244,,
182,LHCJ.J,0.0061,2013-12-31T00:00:00Z,2403920,113,5000749182,,Specialty
183,LHCJ.J,0.0041,2013-12-31T00:00:00Z,2398884,303,5000057243,,Emerg. Mkts.
184,LHCJ.J,0.0039,2013-07-31T00:00:00Z,2003357,113,4296082779,,Core Growth
185,LHCJ.J,0.0036,2013-09-30T00:00:00Z,5951501,113,,,Index
186,LHCJ.J,0.0026,2012-07-31T00:00:00Z,2007365,107,4297882397,,Emerg. Mkts.
187,LHCJ.J,0.0023,2013-12-31T00:00:00Z,2003096,113,4296336142,,
188,LHCJ.J,0.0021,2013-09-30T00:00:00Z,5702079,107,34414627483,,Emerg. Mkts.
189,LHCJ.J,0.0015,2013-12-31T00:00:00Z,2674727,303,4297053111,,Index
190,LHCJ.J,0.0014,2013-09-30T00:00:00Z,5832879,107,5035483963,,Core Value
191,LHCJ.J,0.0,2013-12-31T00:00:00Z,5664449,107,5039710136,,Yield
192,LHCJ.J,0.0,2012-07-31T00:00:00Z,5636766,113,5035433133,,Core Growth
193,LHCJ.J,0.0,2013-06-30T00:00:00Z,5592212,107,5001210858,,Aggres. Gr.
194,LHCJ.J,0.0,2012-03-31T00:00:00Z,5482082,113,5000037648,,Income Value
195,LHCJ.J,0.0,2013-09-30T00:00:00Z,5480085,113,5000060878,,Aggres. Gr.
196,LHCJ.J,0.0,2013-03-31T00:00:00Z,5451564,107,5001175362,,Emerg. Mkts.
197,LHCJ.J,0.0,2012-06-30T00:00:00Z,5395396,107,4297903343,,Emerg. Mkts.
198,LHCJ.J,0.0,2013-12-31T00:00:00Z,2529158,107,5001196565,,Income Value
199,LHCJ.J,0.0,2013-09-30T00:00:00Z,2522977,107,5001196700,,
200,LHCJ.J,0.0,2013-02-28T00:00:00Z,2287993,113,5000064220,,Emerg. Mkts.
201,LHCJ.J,0.0,2012-03-31T00:00:00Z,2240396,107,5000008903,,Core Value
202,LHCJ.J,0.0,2013-09-30T00:00:00Z,2006956,113,5001447576,,Aggres. Gr.
203,LHCJ.J,0.0,2013-09-30T00:00:00Z,2005510,113,5074516385,,Yield
204,LHCJ.J,0.0,2013-08-31T00:00:00Z,2004306,114,5000067071,,Yield
205,LHCJ.J,0.0,2013-09-30T00:00:00Z,2003192,113,5000726718,,Core Growth
206,LHCJ.J,0.0,2013-09-30T00:00:00Z,2002449,107,4296438629,,Emerg. Mkts.
207,LHCJ.J,0.0,2012-11-30T00:00:00Z,2002312,113,5037626737,,Specialty
208,LHCJ.J,0.0,2012-12-31T00:00:00Z,2001961,107,4296854846,,GARP
209,LHCJ.J,,,5263563,107,,,Emerg. Mkts.
210,LHCJ.J,,,5206911,113,,,
211,LHCJ.J,,,5079944,107,,,Core Growth
212,LHCJ.J,,,5020208,107,,,Growth
213,LHCJ.J,,,3820411,107,,,Index
214,LHCJ.J,,,3315235,107,,,Index
215,LHCJ.J,,,2785397,107,,,Emerg. Mkts.
216,LHCJ.J,,,2645974,107,,,Index
217,LHCJ.J,,,2497905,113,,,
218,LHCJ.J,,,2132706,107,,,Specialty
219,LHCJ.J,,,2006204,113,,,Index
220,LHCJ.J,,,2005167,107,,,Core Growth
221,LHCJ.J,,,2003744,107,,,Index
222,LHCJ.J,,,2001981,113,,,Emerg. Mkts.
223,LHCJ.J,,,,113,,,Core Value
224,LHCJ.J,,,,107,,,Core Growth
225,LHCJ.J,,,,113,,,GARP
226,LHCJ.J,,,,101,,,Emerg. Mkts.
227,LHCJ.J,,,,113,,,Emerg. Mkts.
228,LHCJ.J,,,,113,,,Emerg. Mkts.
229,LHCJ.J,,,,107,,,Core Value
230,LHCJ.J,,,,107,,,
231,LHCJ.J,,,,113,,,Emerg. Mkts.
232,LHCJ.J,,,,107,,,Core Growth
233,LHCJ.J,,,,113,,,Core Value
234,LHCJ.J,,,,113,,,Aggres. Gr.
235,LHCJ.J,,,,101,,,Income Value
236,LHCJ.J,,,,107,,,Index
237,LHCJ.J,,,,107,,,
238,LHCJ.J,,,,303,,,
239,LHCJ.J,,,,113,,,Emerg. Mkts.
240,LHCJ.J,,,,113,,,Income Value
241,LHCJ.J,,,,107,,,Specialty
242,LHCJ.J,,,,107,,,Index
243,LHCJ.J,,,,107,,,Specialty
244,LHCJ.J,,,,107,,,Emerg. Mkts.
245,LHCJ.J,,,,113,,,Index
246,LHCJ.J,,,,107,,,Specialty
247,LHCJ.J,,,,113,,,Aggres. Gr.
248,LHCJ.J,,,,107,,,Index
249,LHCJ.J,,,,107,,,
250,LHCJ.J,,,,113,,,Index
251,LHCJ.J,,,,107,,,Core Value
252,LHCJ.J,,,,107,,,GARP
253,LHCJ.J,,,,107,,,Core Value
254,LHCJ.J,,,,107,,,GARP
255,LHCJ.J,,,,113,,,Yield
256,LHCJ.J,,,,107,,,GARP
257,LHCJ.J,,,,101,,,
258,LHCJ.J,,,,107,,,Income Value
259,LHCJ.J,,,,107,,,Income Value
260,LHCJ.J,,,,113,,,Core Growth
261,LHCJ.J,,,,113,,,Index
262,LHCJ.J,,,,303,,,GARP
263,LHCJ.J,,,,107,,,GARP
264,LHCJ.J,,,,107,,,Index
265,LHCJ.J,,,,303,,,Emerg. Mkts.
266,LHCJ.J,,,,107,,,International
267,LHCJ.J,,,,113,,,Index
268,LHCJ.J,,,,113,,,Index
269,LHCJ.J,,,,113,,,Growth
270,LHCJ.J,,,,107,,,
271,LHCJ.J,,,,113,,,Index
272,LHCJ.J,,,,107,,,
273,LHCJ.J,,,,107,,,Growth
274,LHCJ.J,,,,107,,,Index
275,LHCJ.J,,,,107,,,Growth
276,LHCJ.J,,,,113,,,Index
277,LHCJ.J,,,,107,,,GARP
278,LHCJ.J,,,,107,,,
279,LHCJ.J,,,,107,,,Core Value
280,LHCJ.J,,,,113,,,Index
281,LHCJ.J,,,,107,,,Growth
282,LHCJ.J,,,,113,,,Emerg. Mkts.
283,LHCJ.J,,,,113,,,Core Value
284,LHCJ.J,,,,107,,,Index
285,LHCJ.J,,,,113,,,Yield
286,LHCJ.J,,,,107,,,Emerg. Mkts.
287,LHCJ.J,,,,107,,,Growth
288,LHCJ.J,,,,113,,,Index
289,LHCJ.J,,,,113,,,Yield
290,LHCJ.J,,,,113,,,Core Value
291,LHCJ.J,,,,113,,,Index
292,LHCJ.J,,,,113,,,
293,LHCJ.J,,,,113,,,Index
294,LHCJ.J,,,,113,,,
295,LHCJ.J,,,,107,,,Index
296,LHCJ.J,,,,113,,,Index
297,LHCJ.J,,,,113,,,Index
298,LHCJ.J,,,,107,,,Specialty
299,LHCJ.J,,,,107,,,Emerg. Mkts.
300,LHCJ.J,,,,113,,,Emerg. Mkts.
301,LHCJ.J,,,,,,,Index
302,LHCJ.J,,,,,,,Emerg. Mkts.
303,LHCJ.J,,,,,,,Growth
304,LHCJ.J,,,,,,,Growth
305,LHCJ.J,,,,,,,Growth
306,LHCJ.J,,,,,,,
307,LHCJ.J,,,,,,,Index
308,LHCJ.J,,,,,,,
309,LHCJ.J,,,,,,,Index
310,LHCJ.J,,,,,,,GARP
311,LHCJ.J,,,,,,,
312,LHCJ.J,,,,,,,Emerg. Mkts.
313,LHCJ.J,,,,,,,
314,LHCJ.J,,,,,,,Specialty
315,LHCJ.J,,,,,,,Index
316,LHCJ.J,,,,,,,Emerg. Mkts.
317,LHCJ.J,,,,,,,Index
318,LHCJ.J,,,,,,,Emerg. Mkts.
319,LHCJ.J,,,,,,,
320,LHCJ.J,,,,,,,Aggres. Gr.
321,LHCJ.J,,,,,,,
322,LHCJ.J,,,,,,,Emerg. Mkts.
323,LHCJ.J,,,,114,,,Index
324,LHCJ.J,,,,301,,,Index
325,LHCJ.J,,,,114,,,Index
326,LHCJ.J,,,,301,,,Core Growth
327,LHCJ.J,,,,114,,,
328,LHCJ.J,,,,113,,,Index
329,LHCJ.J,,,,107,,,Deep Value
330,LHCJ.J,,,,107,,,Emerg. Mkts.
331,LHCJ.J,,,,113,,,Aggres. Gr.
332,LHCJ.J,,,,113,,,Index
333,LHCJ.J,,,,107,,,Index
334,LHCJ.J,,,,107,,,Index
335,LHCJ.J,,,,303,,,Index
336,LHCJ.J,,,,107,,,GARP
337,LHCJ.J,,,,110,,,
338,LHCJ.J,,,,303,,,
339,LHCJ.J,,,,114,,,Index
340,LHCJ.J,,,,113,,,Index
341,LHCJ.J,,,,113,,,Index
342,LHCJ.J,,,,201,,,Index
343,LHCJ.J,,,,107,,,Emerg. Mkts.
344,LHCJ.J,,,,107,,,Index
345,LHCJ.J,,,,113,,,Index
346,LHCJ.J,,,,113,,,Specialty
347,LHCJ.J,,,,107,,,Growth
348,LHCJ.J,,,,107,,,Index
349,LHCJ.J,,,,107,,,Index
350,LHCJ.J,,,,110,,,Index
351,LHCJ.J,,,,113,,,Index
352,LHCJ.J,,,,113,,,Core Value
353,LHCJ.J,,,,113,,,
354,LHCJ.J,,,,110,,,Index
355,LHCJ.J,,,,107,,,
356,LHCJ.J,,,,107,,,
357,LHCJ.J,,,,113,,,Emerg. Mkts.
358,LHCJ.J,,,,110,,,
359,LHCJ.J,,,,110,,,Hedge Fund
360,LHCJ.J,,,,113,,,GARP
361,LHCJ.J,,,,107,,,Core Value
362,LHCJ.J,,,,113,,,Emerg. Mkts.
363,LHCJ.J,,,,107,,,Core Value
364,LHCJ.J,,,,113,,,Core Value
365,LHCJ.J,,,,113,,,Index
366,LHCJ.J,,,,107,,,Index
367,LHCJ.J,,,,113,,,Yield
368,LHCJ.J,,,,107,,,Emerg. Mkts.
369,LHCJ.J,,,,113,,,Core Value
370,LHCJ.J,,,,113,,,GARP
371,LHCJ.J,,,,113,,,Index
372,LHCJ.J,,,,113,,,Yield
373,LHCJ.J,,,,113,,,Index
374,LHCJ.J,,,,113,,,Emerg. Mkts.
375,LHCJ.J,,,,113,,,Index
376,LHCJ.J,,,,107,,,
377,LHCJ.J,,,,110,,,Index
378,LHCJ.J,,,,113,,,Index
379,LHCJ.J,,,,113,,,Index
380,LHCJ.J,,,,113,,,Index
381,LHCJ.J,,,,113,,,GARP
382,LHCJ.J,,,,113,,,International
383,LHCJ.J,,,,113,,,Index
384,LHCJ.J,,,,107,,,Emerg. Mkts.
385,LHCJ.J,,,,107,,,Emerg. Mkts.
386,LHCJ.J,,,,113,,,GARP
387,LHCJ.J,,,,107,,,Income Value
388,LHCJ.J,,,,113,,,Core Value
389,LHCJ.J,,,,107,,,GARP
390,LHCJ.J,,,,113,,,Emerg. Mkts.
391,LHCJ.J,,,,107,,,Core Value
392,LHCJ.J,,,,113,,,Index
393,LHCJ.J,,,,107,,,Core Growth
394,LHCJ.J,,,,113,,,
395,LHCJ.J,,,,113,,,
396,LHCJ.J,,,,107,,,Index
397,LHCJ.J,,,,113,,,Index
398,LHCJ.J,,,,113,,,Growth
399,LHCJ.J,,,,113,,,
400,LHCJ.J,,,,113,,,Growth
401,LHCJ.J,,,,113,,,Index
402,LHCJ.J,,,,113,,,
403,LHCJ.J,,,,107,,,Core Growth
404,LHCJ.J,,,,107,,,Growth
405,LHCJ.J,,,,113,,,Index
406,LHCJ.J,,,,113,,,Emerg. Mkts.
407,LHCJ.J,,,,113,,,GARP
408,LHCJ.J,,,,113,,,Index
409,LHCJ.J,,,,101,,,Index
410,LHCJ.J,,,,113,,,Core Growth
411,LHCJ.J,,,,113,,,GARP
412,LHCJ.J,,,,107,,,Growth
413,LHCJ.J,,,,113,,,Index
414,LHCJ.J,,,,107,,,Growth
415,LHCJ.J,,,,113,,,
416,LHCJ.J,,,,107,,,Core Value
417,LHCJ.J,,,,113,,,Index
418,LHCJ.J,,,,113,,,Mixed Style
419,LHCJ.J,,,,107,,,Core Growth
420,LHCJ.J,,,,113,,,
421,LHCJ.J,,,,113,,,
422,LHCJ.J,,,,113,,,Growth
423,LHCJ.J,,,,107,,,Index
424,LHCJ.J,,,,113,,,Core Growth
425,LHCJ.J,,,,303,,,Specialty
426,LHCJ.J,,,,113,,,
427,LHCJ.J,,,,107,,,
428,LHCJ.J,,,,107,,,
429,LHCJ.J,,,,107,,,
430,LHCJ.J,,,,113,,,Index
431,LHCJ.J,,,,107,,,Index
432,LHCJ.J,,,,107,,,Index
433,LHCJ.J,,,,107,,,Index
434,LHCJ.J,,,,113,,,
435,LHCJ.J,,,,107,,,Growth
436,LHCJ.J,,,,113,,,Index
437,LHCJ.J,,,,107,,,Index
438,LHCJ.J,,,,113,,,Growth
439,LHCJ.J,,,,113,,,Growth
440,LHCJ.J,,,,113,,,Emerg. Mkts.
441,LHCJ.J,,,,113,,,GARP
442,LHCJ.J,,,,107,,,
443,LHCJ.J,,,,107,,,Index
444,LHCJ.J,,,,107,,,Growth
445,LHCJ.J,,,,107,,,
446,LHCJ.J,,,,303,,,
447,LHCJ.J,,,,113,,,
448,LHCJ.J,,,,113,,,
449,LHCJ.J,,,,107,,,Growth
450,LHCJ.J,,,,114,,,
451,LHCJ.J,,,,107,,,
452,LHCJ.J,,,,107,,,
453,LHCJ.J,,,,107,,,
454,LHCJ.J,,,,107,,,
455,LHCJ.J,,,,113,,,Index
456,LHCJ.J,,,,107,,,
457,LHCJ.J,,,,107,,,Emerg. Mkts.
458,LHCJ.J,,,,113,,,GARP
459,LHCJ.J,,,,113,,,
460,LHCJ.J,,,,113,,,Emerg. Mkts.
461,LHCJ.J,,,,113,,,Growth
462,LHCJ.J,,,,107,,,
463,LHCJ.J,,,,113,,,Long Bias
