,Instrument,Investor Shares Held,Investor Perm Id,Investor Id,Date
0,SMBC.CI,,,,
1,SACL.ZI,,,,
2,SEMC.CI,,,,
3,ILV.MV,,,,
4,NITL.MV,,,,
5,TPCC.TZ,,,,
6,ZBFH.ZI,,,,
7,TTP.TZ,,,,
8,TCCL.TZ,,,,
9,FMB.MV,,,,
10,NBS.MV,,,,
11,SUNB.MV,,,,
12,MPICO.MV,,,,
13,DCB.TZ,,,,
14,NMB.TZ,183572,5001448923,2003661,2013-12-31T00:00:00Z
15,NMB.TZ,138000,5000050199,2005972,2013-12-31T00:00:00Z
16,NMB.TZ,88400,5000050199,2005972,2012-12-31T00:00:00Z
17,NMB.TZ,,,2003661,
18,COURTVI.LG,,,,
19,CRDB.TZ,17220714,5000706029,2006494,2013-12-31T00:00:00Z
20,CRDB.TZ,17220714,5000706029,2006494,2012-12-31T00:00:00Z
21,NANG.LZ,,,,
22,PRIM.LZ,,,,
23,MCNICHO.LG,,,,
24,NIC.UG,,,,
25,BATZ.LZ,,,,
26,BOAC.CI,,,,
27,RACPp.J,4668940,4295888500,2007153,2013-03-31T00:00:00Z
28,RACPp.J,4500000,5000749186,2636816,2013-03-31T00:00:00Z
29,RACPp.J,3500000,5000068710,2445138,2013-03-31T00:00:00Z
30,RACPp.J,1610390,5000660468,3879199,2013-12-31T00:00:00Z
31,RACPp.J,722495,34415071139,5894107,2013-03-31T00:00:00Z
32,RACPp.J,170000,34413507034,5338216,2013-03-31T00:00:00Z
33,RACPp.J,80300,34414693282,5894119,2013-03-31T00:00:00Z
34,RACPp.J,0,5001196700,2522977,2012-06-30T00:00:00Z
35,RACPp.J,0,5000131279,2005221,2012-04-30T00:00:00Z
36,RACPp.J,,,5894111,
37,RACPp.J,4500000,5000749186,2636816,2012-12-31T00:00:00Z
38,RACPp.J,3500000,5000068710,2445138,2012-12-31T00:00:00Z
39,RACPp.J,952200,5000660468,3879199,2012-12-31T00:00:00Z
40,RACPp.J,0,5001196700,2522977,2012-06-30T00:00:00Z
41,RACPp.J,0,5000131279,2005221,2012-04-30T00:00:00Z
42,RACPp.J,,,5894119,
43,RACPp.J,,,5894111,
44,RACPp.J,,,5894107,
45,RACPp.J,,,5338216,
46,RACPp.J,,,2007153,
47,LHCJ.J,141468946,4297369644,2637859,2013-09-27T00:00:00Z
48,LHCJ.J,52425442,4295888698,2644211,2013-09-27T00:00:00Z
49,LHCJ.J,52056137,5001449709,2657747,2013-09-27T00:00:00Z
50,LHCJ.J,42400000,4296537663,2639737,2013-09-27T00:00:00Z
51,LHCJ.J,35574853,5000002955,2003937,2013-09-27T00:00:00Z
52,LHCJ.J,25496228,4297651992,2004260,2013-12-31T00:00:00Z
53,LHCJ.J,23321606,4297901803,2002962,2013-12-31T00:00:00Z
54,LHCJ.J,17185791,4296477482,2003356,2013-12-31T00:00:00Z
55,LHCJ.J,15503099,5000066393,2004359,2012-09-28T00:00:00Z
56,LHCJ.J,13787864,5000280296,2003003,2012-09-30T00:00:00Z
57,LHCJ.J,12125000,4297954501,4960562,2013-12-31T00:00:00Z
58,LHCJ.J,10696085,5037588919,2002702,2013-12-31T00:00:00Z
59,LHCJ.J,10132787,,5702091,2013-09-30T00:00:00Z
60,LHCJ.J,8122317,5000003949,2132705,2013-12-31T00:00:00Z
61,LHCJ.J,6495657,5001446506,2004198,2013-12-31T00:00:00Z
62,LHCJ.J,6312048,34424382919,5433356,2013-09-30T00:00:00Z
63,LHCJ.J,5448402,5000667881,2005965,2013-12-31T00:00:00Z
64,LHCJ.J,5416734,4296380501,2003347,2013-12-31T00:00:00Z
65,LHCJ.J,5334639,5001448923,2003661,2013-12-31T00:00:00Z
66,LHCJ.J,5102921,5000074025,2002535,2013-12-31T00:00:00Z
67,LHCJ.J,4900818,5000045878,2003660,2013-12-31T00:00:00Z
68,LHCJ.J,4775250,5035522290,2005224,2013-12-31T00:00:00Z
69,LHCJ.J,4749792,5000001154,2003828,2013-12-31T00:00:00Z
70,LHCJ.J,4569319,5000074303,2002658,2013-12-31T00:00:00Z
71,LHCJ.J,4365533,5001426959,2003665,2013-12-31T00:00:00Z
72,LHCJ.J,4229523,4296929271,2003798,2013-12-31T00:00:00Z
73,LHCJ.J,3558316,5000001144,2003131,2013-12-31T00:00:00Z
74,LHCJ.J,3140317,5044026629,2002611,2013-12-31T00:00:00Z
75,LHCJ.J,3065804,5000022436,2003700,2013-12-31T00:00:00Z
76,LHCJ.J,2984742,5000062654,2575181,2013-12-31T00:00:00Z
77,LHCJ.J,2888104,4297014976,2003029,2013-12-31T00:00:00Z
78,LHCJ.J,2558000,5035465785,2564008,2013-03-31T00:00:00Z
79,LHCJ.J,2488612,5000062007,5400926,2013-09-30T00:00:00Z
80,LHCJ.J,2478140,5000075838,2304231,2013-12-31T00:00:00Z
81,LHCJ.J,2465630,5000051390,2007391,2013-12-31T00:00:00Z
82,LHCJ.J,2465581,5000050470,2002561,2013-12-31T00:00:00Z
83,LHCJ.J,2458563,5000652799,2003407,2013-12-31T00:00:00Z
84,LHCJ.J,2375000,5000007120,2451862,2013-12-31T00:00:00Z
85,LHCJ.J,2367169,5000061063,2003154,2013-12-31T00:00:00Z
86,LHCJ.J,2228471,5000650246,2003671,2013-12-31T00:00:00Z
87,LHCJ.J,2100000,5000007808,2005462,2013-12-31T00:00:00Z
88,LHCJ.J,1904680,4297044369,2002921,2013-12-31T00:00:00Z
89,LHCJ.J,1860452,4296658259,2003101,2013-12-31T00:00:00Z
90,LHCJ.J,1764181,5000317033,2002346,2013-12-31T00:00:00Z
91,LHCJ.J,1744811,4298312867,2005214,2013-12-31T00:00:00Z
92,LHCJ.J,1726971,5000072500,2006213,2013-08-31T00:00:00Z
93,LHCJ.J,1621982,,2003436,2013-12-31T00:00:00Z
94,LHCJ.J,1534717,4296583891,2003809,2013-12-31T00:00:00Z
95,LHCJ.J,1520810,5000054512,2003672,2013-12-31T00:00:00Z
96,LHCJ.J,1502535,5000064072,2003708,2013-12-31T00:00:00Z
