,Instrument,Ultimate Parent Percent of Shares Out Held,Date,Investor Id,Investor Type Description ID,Investor Perm Id,Country of Headquarters,Fund Investment Style Code
303,SNO.NM,,,,,,South Africa,
304,FRBP01p.J^K22,,,,,,South Africa,
305,SEMA.MZ,,,,,,Mauritius,
306,ANE.NM,,,,,,Namibia,
307,JATU.TZ,,,,,,Tanzania,
308,SSUJ.J,,,,,,South Africa,
309,ACES.MZ,,,,,,Mauritius,
310,ORGT.CI,,,,,,Togo,
311,REGI.MZ,,,,,,Mauritius,
312,ENLG.MZ,,,,,,,
313,ICON.MV,,,,,,Malawi,
314,LAVA.MZ,,,,,,,
315,ACCESS.BT,,,,,,Nigeria,
316,MTHJ.J,,,,,,South Africa,
317,EHZL.ZI,,,,,,Zimbabwe,
318,MCGJ.J,,,,,,South Africa,
319,SCIL.BT,,,,,,Botswana,
320,NICO.TZ,,,,,,Tanzania,
321,EXPJ.J,,,,,,South Africa,
322,DGHJ.J,,,,,,South Africa,
323,TICL.TZ,,,,,,Tanzania,
324,KLOS.MZ,,,,,,Mauritius,
325,TSAH.MZ,,,,,,Mauritius,
326,ABL.GH,0.0,1998-11-28T00:00:00Z,5454756,301,5043415975,Belgium,
327,ABL.GH,,,5454756,,,,
328,ABOSELA.LG,,,,,,Nigeria,
329,ABPLAST.LG,,,,,,Nigeria,
330,ABSPp.J,,,,,,South Africa,
331,ACADEMY.LG,,,,,,Nigeria,
332,ACLJ.J,37.56,1998-06-30T00:00:00Z,2676461,301,5000854298,Luxembourg,Emerg. Mkts.
333,ACLJ.J,0.21,1998-12-31T00:00:00Z,2784485,113,,,Growth
334,ACLJ.J,0.1526,1998-12-31T00:00:00Z,2004197,113,4296293277,,Growth
335,ACLJ.J,0.12,1998-12-31T00:00:00Z,2002484,107,5000152801,,Core Value
336,ACLJ.J,0.0022,1998-12-31T00:00:00Z,2005054,113,,,Emerg. Mkts.
337,ACLJ.J,0.001,1998-12-31T00:00:00Z,2005218,107,4298409344,,Growth
338,ACLJ.J,0.0004,1998-12-31T00:00:00Z,2006038,107,,,Core Value
339,ACLJ.J,0.0003,1998-06-30T00:00:00Z,2005211,107,,,GARP
340,ACLJ.J,0.0,1998-12-31T00:00:00Z,2783224,113,,,Specialty
341,ACLJ.J,0.0,1998-06-30T00:00:00Z,2003974,107,5000001140,,Specialty
342,ACLJ.J,0.0,1998-12-31T00:00:00Z,2002868,107,,,Specialty
343,ACLJ.J,0.0,1998-12-31T00:00:00Z,2002823,110,5000052202,,Specialty
344,ACLJ.J,,,2657747,107,,,Emerg. Mkts.
345,ACLJ.J,15.6,1997-01-31T00:00:00Z,2657747,113,5001449709,,Emerg. Mkts.
346,ACLJ.J,0.18,1997-12-31T00:00:00Z,2784485,107,,,Emerg. Mkts.
347,ACLJ.J,0.1313,1997-03-31T00:00:00Z,2003974,113,5000001140,,Emerg. Mkts.
348,ACLJ.J,0.05,1997-12-31T00:00:00Z,2005211,113,,,Emerg. Mkts.
349,ACLJ.J,0.02,1997-12-31T00:00:00Z,2783224,107,,,Emerg. Mkts.
350,ACLJ.J,0.02,1997-12-31T00:00:00Z,2002868,107,,,
351,ACLJ.J,0.01,1997-06-30T00:00:00Z,2005218,113,4298409344,,Emerg. Mkts.
352,ACLJ.J,0.0018,1997-12-31T00:00:00Z,2006038,107,,,Growth
353,ACLJ.J,,,2676461,107,,,Emerg. Mkts.
354,ACLJ.J,,,2005054,107,,,Emerg. Mkts.
355,ACLJ.J,,,2004197,107,,,GARP
356,ACLJ.J,,,2002823,107,,,Core Value
357,ACLJ.J,,,2002484,107,,,Emerg. Mkts.
358,ACLJ.J,,,,113,,,Emerg. Mkts.
359,ACLJ.J,,,,113,,,GARP
360,ACLJ.J,,,,113,,,Emerg. Mkts.
361,ACLJ.J,,,,113,,,Emerg. Mkts.
362,ACLJ.J,,,,113,,,Hedge Fund
363,ACLJ.J,,,,107,,,Growth
364,ACLJ.J,,,,113,,,Emerg. Mkts.
365,ACLJ.J,,,,107,,,Core Growth
366,ACLJ.J,,,,107,,,Core Value
367,ACLJ.J,,,,,,,Emerg. Mkts.
368,ACLJ.J,,,,,,,Hedge Fund
369,ACLJ.J,,,,114,,,Emerg. Mkts.
370,ACLJ.J,,,,113,,,Emerg. Mkts.
371,ACLJ.J,,,,107,,,Emerg. Mkts.
372,ACLJ.J,,,,107,,,Index
373,ACLJ.J,,,,113,,,Index
374,ACLJ.J,,,,113,,,Core Growth
375,ACLJ.J,,,,113,,,Core Growth
376,ACLJ.J,,,,113,,,GARP
377,ACLJ.J,,,,113,,,
378,ACLJ.J,,,,107,,,Index
379,ACLJ.J,,,,107,,,Emerg. Mkts.
380,ACLJ.J,,,,110,,,Specialty
381,ACLJ.J,,,,107,,,Emerg. Mkts.
382,ACLJ.J,,,,107,,,Index
383,ACLJ.J,,,,107,,,Index
384,ACLJ.J,,,,107,,,Growth
385,ACLJ.J,,,,113,,,Core Growth
386,ACLJ.J,,,,107,,,Growth
387,ACLJ.J,,,,113,,,Emerg. Mkts.
388,ACLJ.J,,,,107,,,Specialty
389,ACLJ.J,,,,107,,,Specialty
390,ACLJ.J,,,,107,,,Emerg. Mkts.
391,ACLJ.J,,,,113,,,Emerg. Mkts.
392,ACLJ.J,,,,113,,,Core Growth
393,ACLJ.J,,,,113,,,Growth
394,ACLJ.J,,,,107,,,Growth
395,ACLJ.J,,,,,,,Emerg. Mkts.
396,ACLJ.J,,,,,,,Index
397,ACLJ.J,,,,,,,Emerg. Mkts.
398,ACLJ.J,,,,,,,Emerg. Mkts.
399,ACLJ.J,,,,,,,Core Growth
400,ACLJ.J,,,,,,,Emerg. Mkts.
401,ACLJ.J,,,,,,,Core Value
402,ACLJ.J,,,,,,,Emerg. Mkts.
403,ACLJ.J,,,,,,,Core Value
404,ACLJ.J,,,,,,,Growth
405,ACLJ.J,,,,,,,Core Value
406,ACLJ.J,,,,,,,Emerg. Mkts.
407,ACLJ.J,,,,,,,Hedge Fund
408,ACLJ.J,,,,,,,Growth
409,ACLJ.J,,,,,,,Specialty
410,ACLJ.J,,,,,,,Core Value
411,ACLJ.J,,,,,,,Specialty
412,ACLJ.J,,,,,,,Emerg. Mkts.
413,ACLJ.J,,,,,,,GARP
414,ACLJ.J,,,,,,,Emerg. Mkts.
415,ACLJ.J,,,,,,,Emerg. Mkts.
416,ACLJ.J,,,,,,,Specialty
417,ACLJ.J,,,,,,,Emerg. Mkts.
418,ACLJ.J,,,,,,,Emerg. Mkts.
419,ACLJ.J,,,,,,,Index
420,ACLJ.J,,,,,,,Emerg. Mkts.
421,ACLJ.J,,,,,,,Specialty
422,ACLJ.J,,,,,,,Emerg. Mkts.
423,ACLJ.J,,,,,,,Emerg. Mkts.
424,ACLJ.J,,,,,,,Emerg. Mkts.
425,ACLJ.J,,,,,,,Core Value
426,ACLJ.J,,,,,,,Emerg. Mkts.
427,ACLJ.J,,,,,,,GARP
428,ACLJ.J,,,,,,,Specialty
429,ACLJ.J,,,,,,,Growth
430,ACLJ.J,,,,,,,Core Growth
431,ACLJ.J,,,,,,,Emerg. Mkts.
432,ACLJ.J,,,,,,,
433,ACLJ.J,,,,,,,Emerg. Mkts.
434,ACLJ.J,,,,,,,Emerg. Mkts.
435,ACLJ.J,,,,,,,Emerg. Mkts.
436,ACLJ.J,,,,,,,Index
437,ACLJ.J,,,,,,,Emerg. Mkts.
438,ACLJ.J,,,,,,,Core Value
439,ACLJ.J,,,,,,,Core Growth
440,ACLJ.J,,,,,,,Index
441,ACLJ.J,,,,,,,Index
442,ACLJ.J,,,,,,,Core Growth
443,ACLJ.J,,,,,,,Emerg. Mkts.
444,ACLJ.J,,,,,,,Index
445,ACLJ.J,,,,,,,Emerg. Mkts.
446,ACLJ.J,,,,,,,Emerg. Mkts.
447,ACLJ.J,,,,,,,Growth
448,ACLJ.J,,,,,,,Emerg. Mkts.
449,ACLJ.J,,,,,,,Core Growth
450,ACLJ.J,,,,,,,Growth
451,ACLJ.J,,,,,,,Specialty
452,ACLJ.J,,,,,,,Core Value
453,ACLJ.J,,,,,,,Core Growth
454,ACLJ.J,,,,,,,Growth
455,ACLJ.J,,,,,,,Growth
456,ACLJ.J,,,,,,,Emerg. Mkts.
457,ACLJ.J,,,,,,,Emerg. Mkts.
458,ACLJ.J,,,,,,,Core Growth
459,ACLJ.J,,,,,,,Emerg. Mkts.
460,ACLJ.J,,,,,,,Core Value
461,ACLJ.J,,,,,,,
462,ACLJ.J,,,,,,,
463,ACLJ.J,,,,,,,
464,ACLJ.J,,,,,,,
465,ACLJ.J,,,,,,,
466,ACLJ.J,,,,,,,
467,ACLJ.J,,,,,,,
468,ACLJ.J,,,,,,,
469,ACLJ.J,,,,,,,
470,ACLJ.J,,,,,,,
471,ACLJ.J,,,,,,,
472,ACLJ.J,,,,,,,
473,ACLJ.J,,,,,,,
474,ACLJ.J,,,,,,,
475,ACLJ.J,,,,,,,
476,ACTJ.J,5.369,1998-08-03T00:00:00Z,2659928,301,,South Africa,
477,ACTJ.J,0.346,1998-08-03T00:00:00Z,2676461,301,5000854298,,
478,ACTJ.J,0.274,1998-08-03T00:00:00Z,2991511,301,5043419846,,
479,ACTJ.J,0.106,1998-08-03T00:00:00Z,3248738,113,,,
480,ACTJ.J,5.37,1997-01-31T00:00:00Z,2659928,303,,,
481,ACTJ.J,,,3248738,301,,,
482,ACTJ.J,,,2991511,,,,
483,ACTJ.J,,,2676461,,,,
484,ACTJ.J,,,,,,,
485,ACTJ.J,,,,,,,
486,ADHJ.J,4.5287,1998-08-03T00:00:00Z,2676461,113,5000854298,South Africa,Emerg. Mkts.
487,ADHJ.J,2.0749,1998-08-03T00:00:00Z,2637186,301,4297902883,,Emerg. Mkts.
488,ADHJ.J,1.8319,1998-08-03T00:00:00Z,2661420,301,5055413527,,
489,ADHJ.J,0.0042,1998-12-31T00:00:00Z,2006038,301,,,
490,ADHJ.J,0.0034,1997-12-31T00:00:00Z,2006038,107,,,
491,ADHJ.J,,,2676461,113,,,
492,ADHJ.J,,,2661420,107,,,
493,ADHJ.J,,,2637186,113,,,
494,ADHJ.J,,,,107,,,
495,ADHJ.J,,,,,,,
496,ADHJ.J,,,,,,,
497,ADHJ.J,,,,,,,
498,ADHJ.J,,,,,,,
499,ADHJ.J,,,,,,,
500,ADHJ.J,,,,,,,
501,ADHJ.J,,,,,,,
502,ADRJ.J,23.53,1998-07-01T00:00:00Z,2685842,113,,South Africa,Specialty
503,ADRJ.J,6.54,1998-07-01T00:00:00Z,2637186,301,4297902883,,Growth
504,ADRJ.J,1.93,1998-12-31T00:00:00Z,2005217,107,,,GARP
505,ADRJ.J,0.03,1998-12-31T00:00:00Z,2005218,113,4298409344,,Emerg. Mkts.
506,ADRJ.J,4.71,1997-12-31T00:00:00Z,2005217,301,,,Emerg. Mkts.
507,ADRJ.J,,,2685842,113,,,Emerg. Mkts.
508,ADRJ.J,,,2637186,113,,,Emerg. Mkts.
509,ADRJ.J,,,2005218,107,,,Emerg. Mkts.
510,ADRJ.J,,,,113,,,Growth
511,ADRJ.J,,,,113,,,Specialty
512,ADRJ.J,,,,113,,,Emerg. Mkts.
513,ADRJ.J,,,,113,,,Emerg. Mkts.
514,ADRJ.J,,,,,,,Emerg. Mkts.
515,ADRJ.J,,,,,,,
516,ADRJ.J,,,,,,,
517,ADRJ.J,,,,,,,
518,ADWJ.J,,,,,,South Africa,
519,AEGJ.J,,,,,,South Africa,
520,AFEJ.J,10.4688,1998-08-03T00:00:00Z,2676461,301,5000854298,South Africa,Core Value
521,AFEJ.J,2.7031,1998-08-03T00:00:00Z,2637186,113,4297902883,,Emerg. Mkts.
522,AFEJ.J,1.9347,1998-08-03T00:00:00Z,2647981,301,,,Specialty
523,AFEJ.J,1.2931,1998-12-31T00:00:00Z,2005217,301,,,Emerg. Mkts.
524,AFEJ.J,0.0136,1998-12-31T00:00:00Z,2002823,113,5000052202,,Emerg. Mkts.
525,AFEJ.J,0.0035,1998-12-31T00:00:00Z,2006038,107,,,Emerg. Mkts.
526,AFEJ.J,0.0028,1998-06-30T00:00:00Z,2005211,113,,,Emerg. Mkts.
527,AFEJ.J,0.0,1998-06-30T00:00:00Z,2003974,107,5000001140,,Emerg. Mkts.
528,AFEJ.J,0.0,1998-03-31T00:00:00Z,2003516,113,5000071982,,Emerg. Mkts.
529,AFEJ.J,0.0647,1997-03-31T00:00:00Z,2003974,107,5000001140,,Emerg. Mkts.
530,AFEJ.J,0.044,1997-12-31T00:00:00Z,2003516,101,5000071982,,
531,AFEJ.J,0.0036,1997-12-31T00:00:00Z,2005211,107,,,Emerg. Mkts.
532,AFEJ.J,0.0018,1997-12-31T00:00:00Z,2006038,107,,,Index
533,AFEJ.J,,,2676461,113,,,Specialty
534,AFEJ.J,,,2647981,107,,,Emerg. Mkts.
535,AFEJ.J,,,2637186,107,,,Emerg. Mkts.
536,AFEJ.J,,,2005217,107,,,Core Growth
537,AFEJ.J,,,2002823,107,,,Emerg. Mkts.
538,AFEJ.J,,,,101,,,Core Value
539,AFEJ.J,,,,113,,,Specialty
540,AFEJ.J,,,,113,,,Emerg. Mkts.
541,AFEJ.J,,,,113,,,Emerg. Mkts.
542,AFEJ.J,,,,107,,,Emerg. Mkts.
543,AFEJ.J,,,,107,,,Emerg. Mkts.
544,AFEJ.J,,,,113,,,Specialty
545,AFEJ.J,,,,107,,,Emerg. Mkts.
546,AFEJ.J,,,,107,,,Emerg. Mkts.
547,AFEJ.J,,,,113,,,
548,AFEJ.J,,,,107,,,Emerg. Mkts.
549,AFEJ.J,,,,113,,,Index
550,AFEJ.J,,,,107,,,Core Growth
551,AFEJ.J,,,,107,,,Emerg. Mkts.
552,AFEJ.J,,,,107,,,
553,AFEJ.J,,,,101,,,
554,AFEJ.J,,,,113,,,
555,AFEJ.J,,,,113,,,
556,AFEJ.J,,,,,,,
557,AFEJ.J,,,,,,,
558,AFEJ.J,,,,,,,
559,AFEJ.J,,,,,,,
560,AFEJ.J,,,,,,,
561,AFEJ.J,,,,,,,
562,AFEJ.J,,,,,,,
563,AFEJ.J,,,,,,,
564,AFEJ.J,,,,,,,
565,AFEJ.J,,,,,,,
566,AFDS.ZI,,,,,,Zimbabwe,
567,FMHL.ZI,,,,,,Zimbabwe,
568,AFROIL.LG,,,,,,Nigeria,
569,AFTJ.J,,,,,,South Africa,
570,AGLEVEN.LG,,,,,,United Kingdom,
571,AIICO.LG,,,,,,Nigeria,
572,ACCS.NR,,,,,,Japan,
573,ALEX.LG,,,,,,Nigeria,
574,ALW.GH,0.715,1998-12-31T00:00:00Z,2006494,107,5000706029,Ghana,
