,Instrument,Ultimate Parent Percent of Shares Out Held,Date,Investor Id,Investor Type Description ID,Investor Perm Id,Country of Headquarters,Fund Investment Style Code
2559,CATJ.J,10.48,2000-12-31T00:00:00Z,2676461,301,5000854298,,Index
2560,CATJ.J,7.03,2000-12-31T00:00:00Z,2637186,301,4297902883,,Specialty
2561,CATJ.J,0.62,2000-12-31T00:00:00Z,2784864,302,,,Specialty
2562,CATJ.J,0.1155,2000-12-31T00:00:00Z,2005217,113,,,
2563,CATJ.J,0.0014,2000-12-31T00:00:00Z,2005211,107,,,
2564,CATJ.J,0.0003,2000-12-31T00:00:00Z,2006038,113,,,Growth
2565,CATJ.J,0.0,1999-12-31T00:00:00Z,3253777,113,34423140392,,
2566,CATJ.J,0.0,1999-03-31T00:00:00Z,2637290,107,48471680717,,Index
2567,CATJ.J,0.0,1999-08-31T00:00:00Z,2633334,107,4295896494,,Emerg. Mkts.
2568,CATJ.J,49.8441,1999-12-31T00:00:00Z,3353971,303,5035511837,,
2569,CATJ.J,8.0683,1999-12-31T00:00:00Z,2637186,301,4297902883,,
2570,CATJ.J,7.9563,1999-12-31T00:00:00Z,2676461,301,5000854298,,
2571,CATJ.J,0.6393,1999-12-31T00:00:00Z,2005211,113,,,
2572,CATJ.J,0.4719,1999-12-31T00:00:00Z,2005217,107,,,
2573,CATJ.J,0.0033,1999-12-31T00:00:00Z,2006038,113,,,
2574,CATJ.J,0.0,1999-12-31T00:00:00Z,3253777,302,34423140392,,
2575,CATJ.J,0.0,1999-03-31T00:00:00Z,2637290,301,48471680717,,
2576,CATJ.J,0.0,1999-08-31T00:00:00Z,2633334,301,4295896494,,
2577,CATJ.J,,,2784864,302,,,
2578,CATJ.J,,,2631937,113,,,
2579,CATJ.J,,,,107,,,
2580,CATJ.J,,,,113,,,
2581,CATJ.J,,,,113,,,
2582,CATJ.J,,,,107,,,
2583,CATJ.J,,,,303,,,
2584,CATJ.J,,,,301,,,
2585,CATJ.J,,,,301,,,
2586,CATJ.J,,,,107,,,
2587,CATJ.J,,,,113,,,
2588,CATJ.J,,,,,,,
2589,CATJ.J,,,,,,,
2590,CATJ.J,,,,,,,
2591,CRWN.NR,,,,,,Kenya,
2592,CBZ.ZI,,,,,,Zimbabwe,
2593,SBIC.NR,,,,,,South Africa,
2594,CFAO.GH,,,,,,Japan,
2595,CFI.ZI,,,,,,Zimbabwe,
2596,CGRJ.J,,,,,,South Africa,
2597,CHAMPIO.LG,,,,,,Netherlands,
2598,CHELLAR.LG,,,,,,Nigeria,
2599,CHO.BT,,,,,,Botswana,
2600,LACZ.ZI,,,,,,Switzerland,
2601,CKSJ.J,11.34,2000-11-30T00:00:00Z,5139144,111,4297021561,South Africa,Specialty
2602,CKSJ.J,8.33,2000-11-30T00:00:00Z,2676461,301,5000854298,,
2603,CKSJ.J,7.0,2000-11-30T00:00:00Z,5272012,301,5035499051,,
2604,CKSJ.J,5.83,2000-11-30T00:00:00Z,3220421,303,,,
2605,CKSJ.J,4.98,2000-11-30T00:00:00Z,2637186,113,4297902883,,
2606,CKSJ.J,3.37,2000-11-30T00:00:00Z,2657775,301,,,
2607,CKSJ.J,1.67,2000-11-30T00:00:00Z,3253809,301,,,
2608,CKSJ.J,1.53,2000-11-30T00:00:00Z,3251438,107,,,
2609,CKSJ.J,1.5,2000-11-30T00:00:00Z,3251437,303,,,
2610,CKSJ.J,1.24,2000-11-30T00:00:00Z,2657792,303,,,
2611,CKSJ.J,1.17,2000-11-30T00:00:00Z,3251436,303,,,
2612,CKSJ.J,1.11,2000-11-30T00:00:00Z,2657796,301,,,
2613,CKSJ.J,1.05,2000-12-31T00:00:00Z,2005213,303,,,
2614,CKSJ.J,0.85,2000-11-29T00:00:00Z,3220422,301,,,
2615,CKSJ.J,0.0,2000-11-30T00:00:00Z,2996797,107,,,
2616,CKSJ.J,0.0,2000-06-30T00:00:00Z,2669904,107,4295889079,,
2617,CKSJ.J,10.1,1999-12-31T00:00:00Z,5139144,113,4297021561,,
2618,CKSJ.J,7.63,1999-12-31T00:00:00Z,2676461,107,5000854298,,
2619,CKSJ.J,7.0,1999-12-31T00:00:00Z,5272012,113,5035499051,,
2620,CKSJ.J,5.83,1999-12-31T00:00:00Z,3220421,303,,,
2621,CKSJ.J,3.37,1999-12-31T00:00:00Z,2657775,301,,,
2622,CKSJ.J,2.8,1999-12-31T00:00:00Z,2996797,301,,,
2623,CKSJ.J,2.66,1999-12-31T00:00:00Z,2669904,201,4295889079,,
2624,CKSJ.J,2.04,1999-12-31T00:00:00Z,2637186,111,4297902883,,
2625,CKSJ.J,1.58,1999-12-31T00:00:00Z,3253809,301,,,
2626,CKSJ.J,1.53,1999-12-31T00:00:00Z,3251438,301,,,
2627,CKSJ.J,1.5,1999-12-31T00:00:00Z,3251437,303,,,
2628,CKSJ.J,1.24,1999-12-31T00:00:00Z,2657792,107,,,
2629,CKSJ.J,1.17,1999-12-31T00:00:00Z,3251436,301,,,
2630,CKSJ.J,1.11,1999-12-31T00:00:00Z,2657796,113,,,
2631,CKSJ.J,0.85,1999-12-31T00:00:00Z,3220422,301,,,
2632,CKSJ.J,,,2005213,301,,,
2633,CKSJ.J,,,,301,,,
2634,CKSJ.J,,,,303,,,
2635,CKSJ.J,,,,303,,,
2636,CKSJ.J,,,,303,,,
2637,CKSJ.J,,,,301,,,
2638,CKSJ.J,,,,303,,,
2639,CKSJ.J,,,,301,,,
2640,CKSJ.J,,,,113,,,
2641,CKSJ.J,,,,303,,,
2642,CKSJ.J,,,,201,,,
2643,CKSJ.J,,,,,,,
2644,CKSJ.J,,,,,,,
2645,CKSJ.J,,,,,,,
2646,CKSJ.J,,,,,,,
2647,CLHJ.J,48.49,2000-10-31T00:00:00Z,3912190,301,4295888650,South Africa,Specialty
2648,CLHJ.J,18.7,2000-10-31T00:00:00Z,2656446,301,5035499104,,Growth
2649,CLHJ.J,8.16,2000-10-31T00:00:00Z,2676461,301,5000854298,,Growth
2650,CLHJ.J,5.34,2000-10-31T00:00:00Z,2637186,113,4297902883,,Specialty
2651,CLHJ.J,0.0025,2000-12-31T00:00:00Z,2006038,113,,,
2652,CLHJ.J,0.0,2000-08-31T00:00:00Z,5139144,301,4297021561,,
2653,CLHJ.J,0.0,2000-09-30T00:00:00Z,2005217,113,,,Specialty
2654,CLHJ.J,,,2005211,113,,,Growth
2655,CLHJ.J,48.49,1999-12-31T00:00:00Z,3912190,113,4295888650,,Specialty
2656,CLHJ.J,18.7,1999-12-31T00:00:00Z,2656446,107,5035499104,,Core Value
2657,CLHJ.J,6.2,1999-12-31T00:00:00Z,2676461,111,5000854298,,Growth
2658,CLHJ.J,2.26,1999-12-31T00:00:00Z,2637186,107,4297902883,,Emerg. Mkts.
2659,CLHJ.J,0.82,1999-12-31T00:00:00Z,5139144,201,4297021561,,
2660,CLHJ.J,0.19,1998-06-30T00:00:00Z,2005211,113,,,
2661,CLHJ.J,0.0025,1999-12-31T00:00:00Z,2006038,113,,,
2662,CLHJ.J,,,2005217,,,,
2663,CLHJ.J,,,,301,,,
2664,CLHJ.J,,,,301,,,
2665,CLHJ.J,,,,113,,,
2666,CLHJ.J,,,,301,,,
2667,CLHJ.J,,,,113,,,
2668,CLHJ.J,,,,113,,,
2669,CLHJ.J,,,,301,,,
2670,CLHJ.J,,,,111,,,
2671,CLHJ.J,,,,113,,,
2672,CLHJ.J,,,,113,,,
2673,CLHJ.J,,,,113,,,
2674,CLHJ.J,,,,107,,,
2675,CLHJ.J,,,,107,,,
2676,CLHJ.J,,,,107,,,
2677,CLHJ.J,,,,,,,
2678,CLHJ.J,,,,,,,
2679,CLYD.GH,,,,,,Ghana,
2680,MTUJ.J,30.49,2000-10-31T00:00:00Z,2930002,301,4298534128,South Africa,
2681,MTUJ.J,25.02,2000-10-31T00:00:00Z,3253780,303,,,
2682,MTUJ.J,24.98,2000-10-31T00:00:00Z,3253779,303,,,
2683,MTUJ.J,29.38,1999-12-31T00:00:00Z,2930002,107,4298534128,,
2684,MTUJ.J,25.02,1999-12-31T00:00:00Z,3253780,113,,,
2685,MTUJ.J,24.98,1999-12-31T00:00:00Z,3253779,301,,,
2686,MTUJ.J,,,,303,,,
2687,MTUJ.J,,,,303,,,
2688,MTUJ.J,,,,113,,,
2689,MTUJ.J,,,,107,,,
2690,CMHJ.J,45.54,2000-09-30T00:00:00Z,2655596,302,,South Africa,
2691,CMHJ.J,24.89,2000-09-30T00:00:00Z,2657124,301,5055410548,,
2692,CMHJ.J,8.11,1999-08-31T00:00:00Z,2637283,301,4295888848,,
2693,CMHJ.J,4.91,2000-09-30T00:00:00Z,3247955,113,48471669190,,
2694,CMHJ.J,1.36,2000-09-30T00:00:00Z,3216030,306,,,
2695,CMHJ.J,1.09,2000-09-30T00:00:00Z,3267865,113,,,
2696,CMHJ.J,0.0,1999-12-31T00:00:00Z,3247954,303,,,
2697,CMHJ.J,45.54,1999-12-31T00:00:00Z,2655596,303,,,
2698,CMHJ.J,24.53,1999-12-31T00:00:00Z,2657124,107,5055410548,,
2699,CMHJ.J,8.11,1999-08-31T00:00:00Z,2637283,303,4295888848,,
2700,CMHJ.J,4.91,1999-12-31T00:00:00Z,3247955,107,48471669190,,
2701,CMHJ.J,0.0,1999-12-31T00:00:00Z,3247954,201,,,
2702,CMHJ.J,,,3267865,302,,,
2703,CMHJ.J,,,3216030,301,,,
2704,CMHJ.J,,,,301,,,
2705,CMHJ.J,,,,113,,,
2706,CMHJ.J,,,,306,,,
2707,CMHJ.J,,,,113,,,
2708,CMHJ.J,,,,107,,,
2709,CMHJ.J,,,,303,,,
2710,CMHJ.J,,,,107,,,
2711,CMHJ.J,,,,201,,,
2712,CMHJ.J,,,,,,,
2713,CMHJ.J,,,,,,,
2714,CMLJ.J,,,,,,South Africa,
2715,CMLT.GH,,,,,,Ghana,
2716,CMOJ.J,,,,,,South Africa,
2717,CNDJ.J,0.0,2000-06-30T00:00:00Z,2448219,113,,South Africa,Specialty
2718,CNDJ.J,,,2676461,107,,,
2719,CNDJ.J,,,2675520,,,,
2720,CNDJ.J,,,2637186,,,,
2721,CNDJ.J,,,2676461,,,,
2722,CNDJ.J,,,2675520,,,,
2723,CNDJ.J,,,2637186,,,,
2724,CNDJ.J,,,2448219,,,,
2725,CNDJ.J,,,,,,,
2726,CNDJ.J,,,,,,,
2727,CNDJ.J,,,,,,,
2728,CNDJ.J,,,,,,,
2729,CNDJ.J,,,,,,,
2730,CNDJ.J,,,,,,,
2731,CONFDIN.LG,,,,,,Nigeria,
2732,CORNERS.LG,,,,,,Nigeria,
2733,COSTAIN.LG,,,,,,Nigeria,
2734,AICO.ZI,,,,,,Zimbabwe,
2735,CPC.GH,,,,,,Ghana,
2736,CPIJ.J,,,,,,South Africa,
2737,CRUSADE.LG,,,,,,Nigeria,
2738,CSBJ.J,14.64,2000-07-31T00:00:00Z,2666043,301,5035474046,South Africa,Growth
2739,CSBJ.J,11.19,2000-07-31T00:00:00Z,2672309,113,5055415176,,
2740,CSBJ.J,3.64,2000-07-31T00:00:00Z,2676461,301,5000854298,,Emerg. Mkts.
2741,CSBJ.J,1.51,2000-07-31T00:00:00Z,2637186,113,4297902883,,
2742,CSBJ.J,1.29,2000-07-31T00:00:00Z,3231053,301,,,
2743,CSBJ.J,1.26,2000-07-31T00:00:00Z,5139144,301,4297021561,,
2744,CSBJ.J,11.19,1999-12-31T00:00:00Z,2672309,303,5055415176,,
2745,CSBJ.J,6.03,1999-12-31T00:00:00Z,2666043,111,5035474046,,
2746,CSBJ.J,1.48,1999-12-31T00:00:00Z,5139144,107,4297021561,,
2747,CSBJ.J,1.17,1999-12-31T00:00:00Z,3231053,301,,,
2748,CSBJ.J,0.54,1999-12-31T00:00:00Z,2676461,113,5000854298,,
2749,CSBJ.J,,,2637186,301,,,
2750,CSBJ.J,,,,111,,,
2751,CSBJ.J,,,,303,,,
2752,CSBJ.J,,,,107,,,
2753,CSBJ.J,,,,301,,,
2754,CSBJ.J,,,,,,,
2755,CSBJ.J,,,,,,,
2756,IMH.NR,,,,,,Kenya,
2757,CUSTODIAN.LG,,,,,,Nigeria,
2758,CUTIX.LG,,,,,,Nigeria,
2759,DZL.ZI,,,,,,Zimbabwe,
2760,DANGSUG.LG,,,,,,Nigeria,
2761,DAWN.ZI,,,,,,Mauritius,
2762,SYGEUJ.J,,,,,,,
2763,SYGUSJ.J,,,,,,,
2764,SYGUKJ.J,,,,,,,
2765,SYGJPJ.J,,,,,,,
2766,SYGWDJ.J,,,,,,,
2767,DLTA.ZI,0.0,1999-06-30T00:00:00Z,2005726,107,5001449043,Zimbabwe,Hedge Fund
2768,DLTA.ZI,0.0,1999-06-30T00:00:00Z,2005726,113,5001449043,,Emerg. Mkts.
2769,DLTA.ZI,,,,107,,,Growth
2770,DLTA.ZI,,,,113,,,GARP
2771,DLTA.ZI,,,,107,,,Emerg. Mkts.
2772,DLTA.ZI,,,,107,,,Emerg. Mkts.
2773,DLTA.ZI,,,,107,,,Emerg. Mkts.
2774,DLTA.ZI,,,,110,,,Income Value
2775,DLTA.ZI,,,,113,,,Emerg. Mkts.
2776,DLTA.ZI,,,,110,,,Emerg. Mkts.
2777,DLTA.ZI,,,,107,,,Income Value
2778,DLTA.ZI,,,,113,,,Core Growth
2779,DLTA.ZI,,,,107,,,
2780,DLTA.ZI,,,,107,,,
2781,DLTA.ZI,,,,107,,,
2782,DLTA.ZI,,,,,,,
2783,DLTA.ZI,,,,,,,
2784,DLTA.ZI,,,,,,,
2785,DLTA.ZI,,,,,,,
2786,DLTA.ZI,,,,,,,
2787,DLTA.ZI,,,,,,,Hedge Fund
2788,DLTA.ZI,,,,,,,Emerg. Mkts.
2789,DLTA.ZI,,,,,,,Emerg. Mkts.
2790,DLTA.ZI,,,,,,,Growth
2791,DLTA.ZI,,,,,,,Core Growth
2792,DLTA.ZI,,,,,,,Emerg. Mkts.
2793,DLTA.ZI,,,,,,,Emerg. Mkts.
2794,DLTA.ZI,,,,,,,GARP
2795,DLTA.ZI,,,,,,,Emerg. Mkts.
2796,DLTA.ZI,,,,,,,Emerg. Mkts.
2797,DLTA.ZI,,,,,,,Emerg. Mkts.
2798,DLTA.ZI,,,,,,,Emerg. Mkts.
2799,DLTA.ZI,,,,,,,Emerg. Mkts.
2800,DLTA.ZI,,,,,,,Core Growth
2801,DLTA.ZI,,,,,,,Emerg. Mkts.
2802,DLTA.ZI,,,,,,,Income Value
2803,DLTA.ZI,,,,,,,Emerg. Mkts.
2804,DLTA.ZI,,,,,,,Emerg. Mkts.
2805,DLTA.ZI,,,,,,,Emerg. Mkts.
2806,DLTA.ZI,,,,,,,Income Value
2807,BETAGLA.LG,,,,,,Greece,
2808,DNMEYER.LG,,,,,,Nigeria,
2809,DRDJ.J,,,,,,South Africa,
2810,DSYJ.J,5.7656,2000-10-31T00:00:00Z,2676461,301,5000854298,South Africa,Growth
2811,DSYJ.J,4.7118,2000-10-31T00:00:00Z,3268718,301,34424950236,,Growth
2812,DSYJ.J,1.3578,2000-10-31T00:00:00Z,2650543,303,48471682378,,Sector Specific
2813,DSYJ.J,1.3375,2000-10-31T00:00:00Z,3268717,113,34414524903,,Specialty
2814,DSYJ.J,1.1552,2000-10-31T00:00:00Z,2637186,301,4297902883,,Growth
2815,DSYJ.J,1.0842,2000-10-31T00:00:00Z,3237927,303,,,Specialty
2816,DSYJ.J,1.0437,2000-10-31T00:00:00Z,2667021,301,,,Growth
2817,DSYJ.J,0.7014,2000-10-31T00:00:00Z,2660881,303,4297636693,,Emerg. Mkts.
2818,DSYJ.J,0.1714,2000-12-31T00:00:00Z,2005218,301,4298409344,,Sector Specific
2819,DSYJ.J,0.0898,2000-12-31T00:00:00Z,2005217,201,,,Growth
2820,DSYJ.J,0.011,2000-12-31T00:00:00Z,2005211,113,,,Growth
2821,DSYJ.J,0.0065,2000-12-31T00:00:00Z,2399161,301,5000313307,,Emerg. Mkts.
2822,DSYJ.J,0.0017,2000-12-31T00:00:00Z,2006038,113,,,Specialty
2823,DSYJ.J,5.188,1999-12-31T00:00:00Z,2676461,113,5000854298,,
2824,DSYJ.J,4.9449,1999-12-31T00:00:00Z,3268718,107,34424950236,,Index
2825,DSYJ.J,1.3679,1999-12-31T00:00:00Z,3268717,113,34414524903,,Sector Specific
2826,DSYJ.J,1.0437,1999-12-31T00:00:00Z,2667021,107,,,Specialty
2827,DSYJ.J,0.993,1999-12-31T00:00:00Z,2637186,107,4297902883,,Growth
2828,DSYJ.J,0.4053,1999-12-31T00:00:00Z,2005211,113,,,Emerg. Mkts.
2829,DSYJ.J,0.1196,1999-12-31T00:00:00Z,2005217,107,,,Growth
2830,DSYJ.J,0.0608,1999-12-31T00:00:00Z,2005218,107,4298409344,,Growth
2831,DSYJ.J,,,3237927,113,,,Specialty
2832,DSYJ.J,,,2660881,301,,,Sector Specific
2833,DSYJ.J,,,2650543,301,,,Sector Specific
2834,DSYJ.J,,,2399161,303,,,Growth
2835,DSYJ.J,,,2006038,113,,,Growth
2836,DSYJ.J,,,,303,,,Specialty
2837,DSYJ.J,,,,301,,,Sector Specific
2838,DSYJ.J,,,,301,,,Emerg. Mkts.
2839,DSYJ.J,,,,113,,,Emerg. Mkts.
2840,DSYJ.J,,,,113,,,Specialty
2841,DSYJ.J,,,,113,,,
2842,DSYJ.J,,,,113,,,
2843,DSYJ.J,,,,107,,,
2844,DSYJ.J,,,,113,,,
2845,DSYJ.J,,,,107,,,
2846,DSYJ.J,,,,,,,
2847,DSYJ.J,,,,,,,
2848,DSYJ.J,,,,,,,
2849,DSYJ.J,,,,,,,
2850,DSYJ.J,,,,,,,
2851,DSYJ.J,,,,,,,
2852,DSYJ.J,,,,,,,
2853,DSYJ.J,,,,,,,
2854,DTCJ.J,34.1679,2000-12-31T00:00:00Z,2676461,301,5000854298,South Africa,Sector Specific
2855,DTCJ.J,12.39,2000-07-31T00:00:00Z,2637186,113,4297902883,,Sector Specific
2856,DTCJ.J,1.4031,2000-12-31T00:00:00Z,2660881,301,4297636693,,Specialty
2857,DTCJ.J,0.8075,2000-12-31T00:00:00Z,2661165,302,5052145148,,Specialty
2858,DTCJ.J,0.6537,2000-12-31T00:00:00Z,2005211,113,,,Specialty
2859,DTCJ.J,0.5552,2000-12-31T00:00:00Z,3281335,201,34415923066,,Specialty
2860,DTCJ.J,0.5219,1999-09-30T00:00:00Z,5318905,113,4295889203,,International
2861,DTCJ.J,0.1961,2000-12-31T00:00:00Z,2003974,301,5000001140,,Emerg. Mkts.
2862,DTCJ.J,0.0642,2000-12-31T00:00:00Z,2003066,201,5000051932,,Emerg. Mkts.
2863,DTCJ.J,0.0285,2000-12-31T00:00:00Z,2132753,301,,,Specialty
2864,DTCJ.J,0.0165,2000-12-31T00:00:00Z,2448219,107,,,Growth
2865,DTCJ.J,0.0132,2000-12-31T00:00:00Z,2399161,107,5000313307,,Growth
2866,DTCJ.J,0.0067,2000-12-31T00:00:00Z,2005218,303,4298409344,,Core Growth
2867,DTCJ.J,0.0062,2000-12-31T00:00:00Z,2003706,107,5000025620,,Specialty
2868,DTCJ.J,0.0016,2000-12-31T00:00:00Z,2006038,302,,,Emerg. Mkts.
2869,DTCJ.J,0.0,1999-06-30T00:00:00Z,3253814,113,48471669465,,Growth
2870,DTCJ.J,0.0,1999-08-31T00:00:00Z,3221131,113,,,Emerg. Mkts.
2871,DTCJ.J,0.0,2000-06-30T00:00:00Z,2783074,107,,,Emerg. Mkts.
2872,DTCJ.J,0.0,2000-06-30T00:00:00Z,2007869,107,5000034065,,
2873,DTCJ.J,0.0,2000-12-31T00:00:00Z,2005217,107,,,Emerg. Mkts.
2874,DTCJ.J,0.0,2000-12-31T00:00:00Z,2005136,107,,,Specialty
2875,DTCJ.J,0.0,2000-12-31T00:00:00Z,2003457,107,5000036827,,Index
2876,DTCJ.J,0.0,1999-12-31T00:00:00Z,2002457,113,,,
2877,DTCJ.J,,,2644210,107,,,Core Value
2878,DTCJ.J,33.985,1999-12-31T00:00:00Z,2676461,113,5000854298,,Specialty
2879,DTCJ.J,12.9339,1999-12-31T00:00:00Z,2637186,107,4297902883,,
2880,DTCJ.J,5.5081,1999-12-31T00:00:00Z,3281335,113,34415923066,,Index
2881,DTCJ.J,0.7258,1999-12-31T00:00:00Z,2003066,113,5000051932,,Index
2882,DTCJ.J,0.5219,1999-09-30T00:00:00Z,5318905,107,4295889203,,Emerg. Mkts.
2883,DTCJ.J,0.2127,1999-12-31T00:00:00Z,2005211,113,,,Emerg. Mkts.
2884,DTCJ.J,0.2024,1999-12-31T00:00:00Z,2783074,113,,,Emerg. Mkts.
2885,DTCJ.J,0.1866,1999-12-31T00:00:00Z,2005217,107,,,Emerg. Mkts.
2886,DTCJ.J,0.1819,1999-12-31T00:00:00Z,2005218,101,4298409344,,Emerg. Mkts.
2887,DTCJ.J,0.0261,1999-12-31T00:00:00Z,2003706,107,5000025620,,Emerg. Mkts.
2888,DTCJ.J,0.0108,1999-12-31T00:00:00Z,2006038,107,,,Emerg. Mkts.
2889,DTCJ.J,0.0052,1999-12-31T00:00:00Z,2007869,107,5000034065,,Emerg. Mkts.
2890,DTCJ.J,0.0,1999-06-30T00:00:00Z,3253814,113,48471669465,,International
2891,DTCJ.J,0.0,1999-08-31T00:00:00Z,3221131,107,,,Emerg. Mkts.
2892,DTCJ.J,0.0,1998-06-01T00:00:00Z,2644210,107,4295888700,,Emerg. Mkts.
2893,DTCJ.J,0.0,1998-06-30T00:00:00Z,2003974,306,5000001140,,Specialty
2894,DTCJ.J,0.0,1999-12-31T00:00:00Z,2002457,303,,,Emerg. Mkts.
2895,DTCJ.J,,,2661165,107,,,GARP
2896,DTCJ.J,,,2660881,107,,,International
2897,DTCJ.J,,,2448219,113,,,Emerg. Mkts.
2898,DTCJ.J,,,2399161,107,,,Emerg. Mkts.
2899,DTCJ.J,,,2132753,107,,,Emerg. Mkts.
2900,DTCJ.J,,,2005136,101,,,Emerg. Mkts.
2901,DTCJ.J,,,2003457,113,,,Growth
2902,DTCJ.J,,,,107,,,Specialty
2903,DTCJ.J,,,,113,,,Emerg. Mkts.
2904,DTCJ.J,,,,107,,,Growth
2905,DTCJ.J,,,,107,,,Growth
2906,DTCJ.J,,,,113,,,Growth
2907,DTCJ.J,,,,113,,,Specialty
2908,DTCJ.J,,,,113,,,Core Value
2909,DTCJ.J,,,,113,,,Emerg. Mkts.
2910,DTCJ.J,,,,107,,,Specialty
2911,DTCJ.J,,,,107,,,
2912,DTCJ.J,,,,,,,
2913,DTCJ.J,,,,,,,
2914,DTCJ.J,,,,301,,,Specialty
2915,DTCJ.J,,,,113,,,Specialty
2916,DTCJ.J,,,,301,,,Specialty
2917,DTCJ.J,,,,113,,,Growth
2918,DTCJ.J,,,,302,,,Specialty
2919,DTCJ.J,,,,303,,,Emerg. Mkts.
2920,DTCJ.J,,,,201,,,International
2921,DTCJ.J,,,,113,,,Emerg. Mkts.
2922,DTCJ.J,,,,107,,,Emerg. Mkts.
2923,DTCJ.J,,,,107,,,Emerg. Mkts.
2924,DTCJ.J,,,,107,,,Emerg. Mkts.
2925,DTCJ.J,,,,302,,,Growth
2926,DTCJ.J,,,,113,,,Emerg. Mkts.
2927,DTCJ.J,,,,107,,,Emerg. Mkts.
2928,DTCJ.J,,,,107,,,Emerg. Mkts.
2929,DTCJ.J,,,,113,,,Emerg. Mkts.
2930,DTCJ.J,,,,107,,,Core Growth
2931,DTCJ.J,,,,113,,,Emerg. Mkts.
2932,DTCJ.J,,,,107,,,Emerg. Mkts.
2933,DTCJ.J,,,,113,,,Emerg. Mkts.
2934,DTCJ.J,,,,107,,,Emerg. Mkts.
2935,DTCJ.J,,,,107,,,International
2936,DTCJ.J,,,,107,,,Emerg. Mkts.
2937,DTCJ.J,,,,113,,,Core Value
2938,DTCJ.J,,,,107,,,Emerg. Mkts.
2939,DTCJ.J,,,,107,,,
2940,DTCJ.J,,,,107,,,Emerg. Mkts.
2941,DTCJ.J,,,,113,,,GARP
2942,DTCJ.J,,,,113,,,Emerg. Mkts.
2943,DTCJ.J,,,,306,,,Growth
2944,DTCJ.J,,,,303,,,
2945,DTCJ.J,,,,301,,,Index
2946,DTCJ.J,,,,107,,,Core Value
2947,DTCJ.J,,,,101,,,Specialty
2948,DTCJ.J,,,,113,,,Growth
2949,DTCJ.J,,,,113,,,Emerg. Mkts.
2950,DTCJ.J,,,,107,,,
2951,DTCJ.J,,,,,,,
2952,DTCJ.J,,,,,,,
2953,DTCJ.J,,,,,,,
2954,DTCJ.J,,,,,,,
2955,DTCJ.J,,,,,,,
2956,DTCJ.J,,,,,,,
2957,DTCJ.J,,,,,,,
2958,DTCJ.J,,,,,,,
2959,DTCJ.J,,,,,,,
2960,DTCJ.J,,,,,,,
2961,DTCJ.J,,,,,,,
2962,DTCJ.J,,,,,,,
2963,DTCJ.J,,,,,,,
2964,DTCJ.J,,,,,,,
2965,DTCJ.J,,,,,,,
2966,DTCJ.J,,,,,,,
2967,DTCJ.J,,,,,,,
2968,DTCJ.J,,,,,,,
2969,DTCJ.J,,,,,,,
2970,DTCJ.J,,,,,,,
2971,DTCJ.J,,,,,,,
2972,DTCJ.J,,,,,,,
2973,DTCJ.J,,,,,,,
2974,DTK.NR,,,,107,,Kenya,
2975,DTK.NR,,,,107,,,
2976,OCH.NR,,,,,,Kenya,
2977,DUNLOP.LG,,,2006494,,,Nigeria,
2978,DUNLOP.LG,0.0,1998-12-31T00:00:00Z,2006494,107,5000706029,,
2979,CABL.NR,,,,,,Kenya,
2980,PORT.NR,,,,,,Kenya,
2981,PORT.NR,,,,,,,Growth
2982,EGH.GH,,,,,,Togo,
2983,EQTY.NR,,,,,,Kenya,
2984,EGAD.NR,,,,,,,
2985,EGL.GH,1.07,2000-12-31T00:00:00Z,2006494,107,5000706029,Ghana,
2986,EGL.GH,1.07,1999-06-30T00:00:00Z,2006494,107,5000706029,,
2987,EKOCORP.LG,,,,,,Nigeria,
2988,ELIJ.J,,,,,,South Africa,
2989,ELLAHLA.LG,,,,,,Nigeria,
2990,EMIJ.J,,,,,,,
2991,ECO.ZI,0.49,2000-12-31T00:00:00Z,2006494,113,5000706029,Zimbabwe,Emerg. Mkts.
2992,ECO.ZI,0.69,1999-06-30T00:00:00Z,2006494,107,5000706029,,
2993,ECO.ZI,,,,107,,,Emerg. Mkts.
2994,ECO.ZI,,,,113,,,Growth
2995,ECO.ZI,,,,113,,,Growth
2996,ECO.ZI,,,,107,,,Emerg. Mkts.
2997,ECO.ZI,,,,,,,Emerg. Mkts.
2998,ECO.ZI,,,,,,,
2999,ECO.ZI,,,,,,,Emerg. Mkts.
3000,ECO.ZI,,,,,,,
3001,ECO.ZI,,,,,,,
3002,ECO.ZI,,,,,,,
3003,ECO.ZI,,,,,,,
3004,ECO.ZI,,,,,,,
3005,ENGN.BT,,,,,,Malaysia,
3006,EOHJ.J,11.95,2000-08-31T00:00:00Z,2676461,301,5000854298,South Africa,Growth
3007,EOHJ.J,4.68,2000-08-31T00:00:00Z,2637186,302,4297902883,,Specialty
3008,EOHJ.J,4.32,2000-08-31T00:00:00Z,2665378,113,48471682558,,
3009,EOHJ.J,0.8,2000-08-31T00:00:00Z,3268755,301,34423099098,,
3010,EOHJ.J,0.6,2000-08-31T00:00:00Z,3268756,301,,,
3011,EOHJ.J,0.0,2000-08-31T00:00:00Z,3268757,303,,,
3012,EOHJ.J,0.0,2000-08-31T00:00:00Z,3268754,303,,,
3013,EOHJ.J,,,2006038,113,,,
3014,EOHJ.J,8.18,1999-12-31T00:00:00Z,3268754,303,,,
3015,EOHJ.J,4.52,1999-12-31T00:00:00Z,2637186,303,4297902883,,
3016,EOHJ.J,4.31,1999-12-31T00:00:00Z,2665378,113,48471682558,,
