,Instrument,Investor Shares Held,Investor Perm Id,Investor Id,Date
0,SMBC.CI,,,,
1,SACL.ZI,,,,
2,SEMC.CI,,,,
3,ILV.MV,,,,
4,NITL.MV,,,,
5,TPCC.TZ,,,,
6,ZBFH.ZI,,,,
7,TTP.TZ,,,,
8,TCCL.TZ,,,,
9,FMB.MV,,,,
10,NBS.MV,,,,
11,SUNB.MV,,,,
12,MPICO.MV,,,,
13,DCB.TZ,,,,
14,NMB.TZ,,,,
15,COURTVI.LG,,,,
16,CRDB.TZ,,,,
17,NANG.LZ,,,,
18,PRIM.LZ,,,,
19,MCNICHO.LG,,,,
20,NIC.UG,,,,
21,BATZ.LZ,,,,
22,BOAC.CI,,,,
23,RACPp.J,4500000,5000749186,2636816,2010-09-30T00:00:00Z
24,RACPp.J,3500000,5000068710,2445138,2010-12-31T00:00:00Z
25,RACPp.J,1417700,5000660468,3879199,2010-12-31T00:00:00Z
26,RACPp.J,900000,5000131279,2005221,2010-12-31T00:00:00Z
27,RACPp.J,,,3879199,
28,RACPp.J,,,2636816,
29,RACPp.J,,,2445138,
30,RACPp.J,,,2005221,
31,LHCJ.J,277213378,5001154193,5544359,2010-09-30T00:00:00Z
32,LHCJ.J,203638868,5000066393,2004359,2010-09-30T00:00:00Z
33,LHCJ.J,61875000,5035502665,5544360,2010-09-30T00:00:00Z
34,LHCJ.J,53000000,4296537663,2639737,2010-09-30T00:00:00Z
35,LHCJ.J,52678402,4297369644,2637859,2010-09-30T00:00:00Z
36,LHCJ.J,52056137,5001449709,2657747,2010-09-30T00:00:00Z
37,LHCJ.J,42547186,5000003949,2132705,2010-09-30T00:00:00Z
38,LHCJ.J,34385280,4295888825,3681241,2010-09-30T00:00:00Z
39,LHCJ.J,12683100,5000280296,2003003,2010-12-31T00:00:00Z
40,LHCJ.J,6512171,5000038441,2003815,2010-12-31T00:00:00Z
41,LHCJ.J,5904201,4298459126,2132706,2010-12-31T00:00:00Z
42,LHCJ.J,2961306,4297836130,2003245,2010-12-31T00:00:00Z
43,LHCJ.J,2618417,5000667881,2005965,2010-12-31T00:00:00Z
44,LHCJ.J,2469859,5000068977,2003710,2010-12-31T00:00:00Z
45,LHCJ.J,2274222,5001448923,2003661,2010-12-31T00:00:00Z
46,LHCJ.J,2010501,,5973199,2010-09-30T00:00:00Z
47,LHCJ.J,1919547,5001172343,2006474,2010-12-31T00:00:00Z
48,LHCJ.J,1500000,4298106595,2915245,2010-12-31T00:00:00Z
49,LHCJ.J,1065100,5000131279,2005221,2010-12-31T00:00:00Z
50,LHCJ.J,758423,4295863266,2106679,2010-11-30T00:00:00Z
51,LHCJ.J,640141,4297846357,2005931,2010-08-31T00:00:00Z
52,LHCJ.J,500000,5000062040,2621326,2010-12-31T00:00:00Z
53,LHCJ.J,479112,5000062654,2575181,2010-08-31T00:00:00Z
54,LHCJ.J,441500,4297044369,2002921,2010-08-31T00:00:00Z
55,LHCJ.J,424967,5000074303,2002658,2010-12-31T00:00:00Z
56,LHCJ.J,319700,4296571296,2002423,2010-11-30T00:00:00Z
57,LHCJ.J,229245,5000041720,2005443,2010-12-31T00:00:00Z
58,LHCJ.J,229177,5000075434,2659824,2010-12-31T00:00:00Z
59,LHCJ.J,225021,5000317033,2002346,2010-12-31T00:00:00Z
60,LHCJ.J,200000,5000050241,2003441,2010-12-31T00:00:00Z
61,LHCJ.J,185187,5035706510,10392359,2010-12-31T00:00:00Z
62,LHCJ.J,36822,5000749182,2403920,2010-12-31T00:00:00Z
63,LHCJ.J,27233,5000034603,405602,2010-12-31T00:00:00Z
64,LHCJ.J,7483,5000659351,3967061,2010-12-31T00:00:00Z
65,LHCJ.J,0,5000837998,5499973,2010-07-31T00:00:00Z
66,LHCJ.J,0,5000026182,2003198,2010-07-31T00:00:00Z
67,LHCJ.J,,,5973199,
68,LHCJ.J,,,5544360,
69,LHCJ.J,,,5544359,
70,LHCJ.J,,,5499973,
71,LHCJ.J,,,405602,
72,LHCJ.J,,,3967061,
73,LHCJ.J,,,3681241,
74,LHCJ.J,,,2915245,
75,LHCJ.J,,,2659824,
76,LHCJ.J,,,2657747,
77,LHCJ.J,,,2639737,
78,LHCJ.J,,,2637859,
79,LHCJ.J,,,2621326,
80,LHCJ.J,,,2575181,
81,LHCJ.J,,,2403920,
82,LHCJ.J,,,2132706,
83,LHCJ.J,,,2132705,
84,LHCJ.J,,,2106679,
85,LHCJ.J,,,2006474,
86,LHCJ.J,,,2005965,
87,LHCJ.J,,,2005931,
88,LHCJ.J,,,2005443,
89,LHCJ.J,,,2005221,
90,LHCJ.J,,,2004359,
91,LHCJ.J,,,2003815,
92,LHCJ.J,,,2003710,
93,LHCJ.J,,,2003661,
94,LHCJ.J,,,2003441,
95,LHCJ.J,,,2003245,
96,LHCJ.J,,,2003198,
97,LHCJ.J,,,2003003,
98,LHCJ.J,,,2002921,
99,LHCJ.J,,,2002658,
100,LHCJ.J,,,2002423,
101,LHCJ.J,,,2002346,
102,LHCJ.J,,,10392359,
103,TNM.MV,,,,
104,CRESTA.BT,,,,
105,UHOMREI.LG,,,,
106,DANGCEM.LG,16196814592,34413740752,5454216,2010-12-31T00:00:00Z
107,DANGCEM.LG,9997556,5001448923,2003661,2010-12-31T00:00:00Z
108,DANGCEM.LG,9521711,5000054512,2003672,2010-12-31T00:00:00Z
109,DANGCEM.LG,3666703,34413740760,5454219,2010-12-31T00:00:00Z
110,DANGCEM.LG,1987412,5000317033,2002346,2010-12-31T00:00:00Z
111,DANGCEM.LG,1192982,4298263008,2004379,2010-11-30T00:00:00Z
112,DANGCEM.LG,1045085,5000072239,2006396,2010-12-31T00:00:00Z
113,DANGCEM.LG,749829,5000009959,2005156,2010-12-31T00:00:00Z
114,DANGCEM.LG,473403,5000131279,2005221,2010-12-31T00:00:00Z
115,DANGCEM.LG,16313,,5454221,2010-12-31T00:00:00Z
116,DANGCEM.LG,11000,34413947815,5796199,2010-12-31T00:00:00Z
117,DANGCEM.LG,0,4297648458,2003410,2010-12-31T00:00:00Z
118,DANGCEM.LG,,,5796199,
