,Instrument,Investor Shares Held,Investor Perm Id,Investor Id,Date
197,PFBJ.J,,,,
198,MTNGH.GH,,,,
199,MIN.BT,,,,
200,BAYP.MZ,,,,
201,AILJ.J,,,,
202,KALJ.J,,,,
203,NRPJ.J,,,,
204,RHBJ.J,,,,
205,HETJ.J,,,,
206,STXWDMJ.J,,,,
207,STXEMGJ.J,,,,
208,STX500J.J,,,,
209,FMP.ZI,,,,
210,ZXSWS.ZX,,,,
211,ZXSWB.ZX,,,,
212,ZXTWI.ZX,,,,
213,FMBCH.MV,,,,
214,PPHJ.J,,,,
215,STXQUAJ.J,,,,
216,LHN.NM,,,,
217,4SIJ.J,,,,
218,SDOJ.J,,,,
219,FNBEQFJ.J,,,,
220,PNH.NM,,,,
221,SYG500J.J,,,,
222,CCAF.LZ,,,,
223,DCCUS2J.J,,,,
224,ECOC.CI,,,,
225,GSPECPLC.LG,,,,
226,ARIN.MZ,,,,
227,CVWJ.J,,,,
228,AYOJ.J,,,,
229,ZXTIP.ZX,,,,
230,ETF500J.J,,,,
231,FNBWGBJ.J,,,,
232,STXNDQJ.J,,,,
233,LBRJ.J,,,,
234,DIGICUT.GH,,,,
235,FTHJ.J,,,,
236,AEIBy.MZ,,,,
237,4ANWKH.4AX,,,,
238,4AHWP.4AX,,,,
239,4AASP.4AX,,,,
240,NFEMODJ.J,,,,
241,NFEHGEJ.J,,,,
242,NFEDEFJ.J,,,,
243,MTNN.LG,,,,
244,ETFBNDJ.J,,,,
245,NFNAMA.NM,,,,
246,STXGOVJ.J,,,,
247,STXESGJ.J,,,,
248,STXEMEJ.J,,,,
249,MERGROWTH.LG,,,,
250,MERVALUE.LG,,,,
251,SYGESGJ.J,,,,
252,MTNR.RW,,,,
253,SYGEMFJ.J,,,,
254,STXCAPJ.J,,,,
255,STXNDAJ.J,,,,
256,4AAVC.4AX,,,,
257,STXHLTJ.J,,,,
258,ETFSRIJ.J,,,,
259,ETFEMAJ.J,,,,
260,BIND.VF,,,,
261,PHL.VF,,,,
262,SYGSEJ.J,,,,
263,CSGOVIJ.J,,,,
264,SIM.VF,,,,
265,NED.VF,,,,
266,ZZDJ.J,,,,
267,NTFD.VF,,,,
268,4AGFR1O.4AX,,,,
269,GEREGU.LG,,,,
270,CAAJ.J,,,,
271,SREE.MZ,,,,
272,ACCESSCORP.LG,,,,
273,4ABKB.4AX,,,,
274,APOJ.J,,,,
275,TANG.ZI,,,,
276,BUAFOODS.LG,,,,
277,RONCHESS.LG,,,,
278,VELG.MZ,,,,
279,ANIJ.J,,,,
280,MTNU.UG,,,,
281,MOC.NM,,,,
282,CTEL.MZ,,,,
283,NGXGROUP.LG,,,,
284,GTCO.LG,,,,
285,TGAJ.J,,,,
286,SZKJ.J,,,,
287,BAPLC.LG,,,,
288,HBE.NR,,,,
289,HPL.MZ,,,,
290,DASPHARMA.GH,,,,
291,4AGR1O.4AX,,,,
292,CMR.RW,,,,
293,FDHB.MV,,,,
294,OMJ.NM,,,,
295,MQA.NM,,,,
296,SBPJ.J,,,,
297,NY1J.J,,,,
298,AIRTEL.MV,,,,
299,SSWJ.J,,,,
300,4AIHG.4AX,,,,
301,ZFCO.LZ,,,,
302,ZXRPG.ZX,,,,
303,BUACEMENT.LG,,,,
304,MTNZFJ.J,,,,
305,SNO.NM,,,,
306,FRBP01p.J^K22,,,,
307,SEMA.MZ,,,,
308,ANE.NM,,,,
309,JATU.TZ,,,,
310,SSUJ.J,,,,
311,ACES.MZ,,,,
312,ORGT.CI,,,,
313,REGI.MZ,,,,
314,ENLG.MZ,,,,
315,ICON.MV,,,,
316,LAVA.MZ,,,,
317,ACCESS.BT,,,,
318,MTHJ.J,,,,
319,EHZL.ZI,,,,
320,MCGJ.J,,,,
321,SCIL.BT,,,,
322,NICO.TZ,,,,
323,EXPJ.J,,,,
324,DGHJ.J,,,,
325,TICL.TZ,,,,
326,KLOS.MZ,,,,
327,TSAH.MZ,,,,
328,ABL.GH,5370545,5043415975,5454756,1998-11-28T00:00:00Z
329,ABL.GH,5370545,5043415975,5454756,1998-11-28T00:00:00Z
330,ABOSELA.LG,,,,
331,ABPLAST.LG,,,,
332,ABSPp.J,,,,
333,ACADEMY.LG,,,,
334,ACLJ.J,110501877,5000854298,2676461,1999-09-30T00:00:00Z
335,ACLJ.J,37315348,5001449709,2657747,1999-09-30T00:00:00Z
336,ACLJ.J,31705771,4297902883,2637186,1999-09-30T00:00:00Z
337,ACLJ.J,26882670,5000066393,2004359,1999-09-30T00:00:00Z
338,ACLJ.J,14458472,4295888679,2658723,1999-09-30T00:00:00Z
339,ACLJ.J,2889069,5000036750,2002451,1999-12-31T00:00:00Z
340,ACLJ.J,1667076,4295888500,2007153,1999-12-31T00:00:00Z
341,ACLJ.J,1473961,5000131279,2005221,1999-12-31T00:00:00Z
342,ACLJ.J,1243146,5001218765,2006918,1999-12-31T00:00:00Z
343,ACLJ.J,1070095,,2500375,1999-09-30T00:00:00Z
344,ACLJ.J,968999,5000003949,2132705,1999-12-31T00:00:00Z
345,ACLJ.J,961664,5000221950,2003650,1999-12-31T00:00:00Z
346,ACLJ.J,686450,,2782850,1999-12-31T00:00:00Z
347,ACLJ.J,686450,4298110926,2003766,1999-12-31T00:00:00Z
348,ACLJ.J,638399,,2003614,1999-12-31T00:00:00Z
349,ACLJ.J,579682,5000050470,2002561,1999-12-31T00:00:00Z
350,ACLJ.J,517876,,2005211,1999-12-31T00:00:00Z
351,ACLJ.J,447826,4296293277,2004197,1999-12-31T00:00:00Z
352,ACLJ.J,373850,4297590288,2388001,1999-12-31T00:00:00Z
353,ACLJ.J,292865,,2005054,1999-12-31T00:00:00Z
354,ACLJ.J,277624,5000152801,2002484,1999-12-31T00:00:00Z
355,ACLJ.J,242130,5001426959,2003665,1999-12-31T00:00:00Z
356,ACLJ.J,155165,5000059097,2005788,1999-12-31T00:00:00Z
357,ACLJ.J,144973,5001448544,2005786,1999-12-31T00:00:00Z
358,ACLJ.J,107159,5001446686,2003433,1999-12-31T00:00:00Z
359,ACLJ.J,92145,5000045174,2002653,1999-12-31T00:00:00Z
360,ACLJ.J,91199,4298312867,2005214,1999-12-31T00:00:00Z
361,ACLJ.J,88428,4297705417,2005011,1999-12-31T00:00:00Z
362,ACLJ.J,85943,5044026629,2002611,1999-12-31T00:00:00Z
363,ACLJ.J,72959,5046048304,2007361,1999-12-31T00:00:00Z
364,ACLJ.J,56531,,2003436,1999-12-31T00:00:00Z
365,ACLJ.J,50159,5000064358,2003690,1999-12-31T00:00:00Z
366,ACLJ.J,37517,5037588919,2002702,1999-12-31T00:00:00Z
367,ACLJ.J,29810,4296274633,2003773,1999-12-31T00:00:00Z
368,ACLJ.J,18911,5000025050,2517371,1999-12-31T00:00:00Z
369,ACLJ.J,15914,5000051802,2003465,1999-12-31T00:00:00Z
370,ACLJ.J,12539,,2006038,1999-12-31T00:00:00Z
371,ACLJ.J,3667,,2782849,1999-12-31T00:00:00Z
372,ACLJ.J,3134,5000013970,2005584,1998-09-30T00:00:00Z
373,ACLJ.J,1559,4295868120,2005269,1999-03-31T00:00:00Z
374,ACLJ.J,64,5000057109,2003958,1999-12-31T00:00:00Z
375,ACLJ.J,0,,2784485,1999-12-31T00:00:00Z
376,ACLJ.J,0,,2783224,1998-12-31T00:00:00Z
377,ACLJ.J,0,5000723418,2006730,1999-12-31T00:00:00Z
378,ACLJ.J,0,4297984400,2006320,1999-09-30T00:00:00Z
379,ACLJ.J,0,5000001647,2005351,1998-09-30T00:00:00Z
380,ACLJ.J,0,5000059367,2005334,1998-09-30T00:00:00Z
381,ACLJ.J,0,4298409344,2005218,1999-03-31T00:00:00Z
382,ACLJ.J,0,5001446737,2005038,1999-12-31T00:00:00Z
383,ACLJ.J,0,,2004252,1999-12-31T00:00:00Z
384,ACLJ.J,0,5000001140,2003974,1998-06-30T00:00:00Z
385,ACLJ.J,0,5000009781,2003784,1999-03-31T00:00:00Z
386,ACLJ.J,0,5000001214,2003144,1998-09-30T00:00:00Z
387,ACLJ.J,0,,2002868,1998-12-31T00:00:00Z
388,ACLJ.J,0,5000052202,2002823,1998-12-31T00:00:00Z
389,ACLJ.J,,,2508860,
390,ACLJ.J,,,2003710,
391,ACLJ.J,,,2003661,
392,ACLJ.J,,,2003543,
393,ACLJ.J,109657012,5000854298,2676461,1998-06-30T00:00:00Z
394,ACLJ.J,3754329,5000221950,2003650,1998-12-31T00:00:00Z
395,ACLJ.J,2933119,5000066393,2004359,1998-06-30T00:00:00Z
396,ACLJ.J,1139999,4297590288,2388001,1998-09-30T00:00:00Z
397,ACLJ.J,1130081,5000723418,2006730,1998-06-30T00:00:00Z
398,ACLJ.J,622331,,2784485,1998-12-31T00:00:00Z
399,ACLJ.J,447826,4296293277,2004197,1998-12-31T00:00:00Z
400,ACLJ.J,346024,5000152801,2002484,1998-12-31T00:00:00Z
401,ACLJ.J,273599,4296274633,2003773,1998-12-31T00:00:00Z
402,ACLJ.J,204286,5000045174,2002653,1998-12-31T00:00:00Z
403,ACLJ.J,83646,4297705417,2005011,1998-12-31T00:00:00Z
404,ACLJ.J,52654,5044026629,2002611,1998-12-31T00:00:00Z
405,ACLJ.J,20071,4297984400,2006320,1998-12-31T00:00:00Z
406,ACLJ.J,11158,5000009781,2003784,1998-12-31T00:00:00Z
407,ACLJ.J,6472,,2005054,1998-12-31T00:00:00Z
408,ACLJ.J,5142,5000131279,2005221,1998-12-31T00:00:00Z
409,ACLJ.J,4787,5000068977,2003710,1997-08-15T00:00:00Z
410,ACLJ.J,3134,5000013970,2005584,1998-09-30T00:00:00Z
411,ACLJ.J,2885,4298409344,2005218,1998-12-31T00:00:00Z
412,ACLJ.J,1559,4295868120,2005269,1998-12-31T00:00:00Z
413,ACLJ.J,1032,,2006038,1998-12-31T00:00:00Z
414,ACLJ.J,1014,,2005211,1998-06-30T00:00:00Z
415,ACLJ.J,0,,2783224,1998-12-31T00:00:00Z
416,ACLJ.J,0,4297563918,2508860,1997-06-30T00:00:00Z
417,ACLJ.J,0,5000003949,2132705,1998-06-30T00:00:00Z
418,ACLJ.J,0,5000001647,2005351,1998-09-30T00:00:00Z
419,ACLJ.J,0,5000059367,2005334,1998-09-30T00:00:00Z
420,ACLJ.J,0,4298312867,2005214,1998-03-31T00:00:00Z
421,ACLJ.J,0,5000001140,2003974,1998-06-30T00:00:00Z
422,ACLJ.J,0,5001448923,2003661,1997-12-31T00:00:00Z
423,ACLJ.J,0,5000068443,2003543,1997-12-31T00:00:00Z
424,ACLJ.J,0,5001446686,2003433,1997-06-30T00:00:00Z
425,ACLJ.J,0,5000001214,2003144,1998-09-30T00:00:00Z
426,ACLJ.J,0,,2002868,1998-12-31T00:00:00Z
427,ACLJ.J,0,5000052202,2002823,1998-12-31T00:00:00Z
428,ACLJ.J,,,2782850,
429,ACLJ.J,,,2782849,
430,ACLJ.J,,,2658723,
431,ACLJ.J,,,2657747,
432,ACLJ.J,,,2637186,
433,ACLJ.J,,,2517371,
434,ACLJ.J,,,2500375,
435,ACLJ.J,,,2007361,
436,ACLJ.J,,,2007153,
437,ACLJ.J,,,2006918,
438,ACLJ.J,,,2005788,
439,ACLJ.J,,,2005786,
440,ACLJ.J,,,2005038,
441,ACLJ.J,,,2004252,
442,ACLJ.J,,,2003958,
443,ACLJ.J,,,2003766,
444,ACLJ.J,,,2003690,
445,ACLJ.J,,,2003665,
446,ACLJ.J,,,2003614,
447,ACLJ.J,,,2003465,
448,ACLJ.J,,,2003436,
449,ACLJ.J,,,2002702,
450,ACLJ.J,,,2002561,
451,ACLJ.J,,,2002451,
452,ACTJ.J,5046422,,2659928,1999-08-31T00:00:00Z
453,ACTJ.J,750900,5043419846,2991511,1999-08-31T00:00:00Z
454,ACTJ.J,719128,4297902883,2637186,1999-08-31T00:00:00Z
455,ACTJ.J,221694,5000854298,2676461,1999-08-31T00:00:00Z
456,ACTJ.J,100000,,3248738,1999-08-31T00:00:00Z
457,ACTJ.J,100000,5055409332,2663421,1999-08-31T00:00:00Z
458,ACTJ.J,80000,,3218293,1999-08-31T00:00:00Z
459,ACTJ.J,0,5000025607,2003819,1999-07-31T00:00:00Z
460,ACTJ.J,5046860,,2659928,1998-08-03T00:00:00Z
461,ACTJ.J,325240,5000854298,2676461,1998-08-03T00:00:00Z
462,ACTJ.J,257560,5043419846,2991511,1998-08-03T00:00:00Z
463,ACTJ.J,118440,5000025607,2003819,1998-08-03T00:00:00Z
464,ACTJ.J,99640,,3248738,1998-08-03T00:00:00Z
465,ACTJ.J,,,3218293,
466,ACTJ.J,,,2663421,
467,ACTJ.J,,,2637186,
468,ADHJ.J,29970946,5000854298,2676461,1999-12-31T00:00:00Z
469,ADHJ.J,16812012,4298312867,2005214,1999-12-31T00:00:00Z
470,ADHJ.J,16694170,5000066393,2004359,1999-12-31T00:00:00Z
471,ADHJ.J,6049182,4295888679,2658723,1999-12-31T00:00:00Z
472,ADHJ.J,5062180,,2005211,1999-12-31T00:00:00Z
473,ADHJ.J,10600,,2006038,1999-12-31T00:00:00Z
474,ADHJ.J,0,5055413527,2661420,1999-03-31T00:00:00Z
475,ADHJ.J,0,4297902883,2637186,1999-12-31T00:00:00Z
476,ADHJ.J,0,5000003949,2132705,1999-12-31T00:00:00Z
477,ADHJ.J,0,5000131279,2005221,1999-12-31T00:00:00Z
478,ADHJ.J,0,4298409344,2005218,1999-12-31T00:00:00Z
479,ADHJ.J,25571540,4298312867,2005214,1998-08-03T00:00:00Z
480,ADHJ.J,10802109,5000854298,2676461,1998-08-03T00:00:00Z
481,ADHJ.J,4949330,4297902883,2637186,1998-08-03T00:00:00Z
482,ADHJ.J,4369682,5055413527,2661420,1998-08-03T00:00:00Z
483,ADHJ.J,1146300,5000003949,2132705,1998-12-31T00:00:00Z
484,ADHJ.J,775775,5000066393,2004359,1998-06-30T00:00:00Z
485,ADHJ.J,10600,,2006038,1998-12-31T00:00:00Z
486,ADHJ.J,500,5000131279,2005221,1998-12-31T00:00:00Z
487,ADHJ.J,,,2658723,
488,ADHJ.J,,,2005218,
489,ADHJ.J,,,2005211,
490,ADRJ.J,7675561,5000854298,2676461,1999-12-31T00:00:00Z
491,ADRJ.J,6615720,5000066393,2004359,1999-12-31T00:00:00Z
492,ADRJ.J,6098220,4297902883,2637186,1999-12-31T00:00:00Z
493,ADRJ.J,2831760,4298312867,2005214,1999-12-31T00:00:00Z
494,ADRJ.J,2452200,,2005217,1999-12-31T00:00:00Z
495,ADRJ.J,1275120,,2302852,1999-12-31T00:00:00Z
496,ADRJ.J,910800,4295888679,2658723,1999-12-31T00:00:00Z
497,ADRJ.J,832140,5000781841,2005234,1999-12-31T00:00:00Z
498,ADRJ.J,832140,5000131279,2005221,1999-12-31T00:00:00Z
499,ADRJ.J,558900,4297563918,2508860,1999-12-31T00:00:00Z
500,ADRJ.J,127700,,2005211,1999-12-31T00:00:00Z
501,ADRJ.J,35000,4298409344,2005218,1999-12-31T00:00:00Z
502,ADRJ.J,23700,,2785625,1999-12-31T00:00:00Z
503,ADRJ.J,0,,3261821,1999-12-31T00:00:00Z
504,ADRJ.J,0,4295888762,2994974,1999-08-31T00:00:00Z
505,ADRJ.J,0,,2685842,1999-03-31T00:00:00Z
506,ADRJ.J,7038000,5000066393,2004359,1998-07-01T00:00:00Z
507,ADRJ.J,5957000,,2685842,1998-07-01T00:00:00Z
508,ADRJ.J,3726000,,2302852,1998-07-01T00:00:00Z
509,ADRJ.J,1997800,5000131279,2005221,1998-12-31T00:00:00Z
510,ADRJ.J,1656000,4297902883,2637186,1998-07-01T00:00:00Z
511,ADRJ.J,1656000,4298312867,2005214,1998-07-01T00:00:00Z
512,ADRJ.J,626000,,2005217,1998-12-31T00:00:00Z
513,ADRJ.J,10000,4298409344,2005218,1998-12-31T00:00:00Z
514,ADRJ.J,,,3261821,
515,ADRJ.J,,,2994974,
516,ADRJ.J,,,2785625,
517,ADRJ.J,,,2676461,
518,ADRJ.J,,,2658723,
519,ADRJ.J,,,2508860,
520,ADRJ.J,,,2005234,
521,ADRJ.J,,,2005211,
522,ADWJ.J,,,,
523,AEGJ.J,4240,5000003949,2132705,1999-12-31T00:00:00Z
524,AEGJ.J,2704,5000066393,2004359,1999-12-31T00:00:00Z
525,AEGJ.J,2380,5000723418,2006730,1999-12-31T00:00:00Z
526,AEGJ.J,1953,,2005211,1999-12-31T00:00:00Z
527,AEGJ.J,686,,2005217,1999-12-31T00:00:00Z
528,AEGJ.J,238,4298312867,2005214,1999-12-31T00:00:00Z
529,AEGJ.J,216,,2006038,1999-12-31T00:00:00Z
530,AEGJ.J,130,4298409344,2005218,1999-12-31T00:00:00Z
531,AEGJ.J,71,5000131279,2005221,1999-12-31T00:00:00Z
532,AEGJ.J,,,2132705,
533,AEGJ.J,,,2006730,
534,AEGJ.J,,,2006038,
535,AEGJ.J,,,2005221,
536,AEGJ.J,,,2005218,
537,AEGJ.J,,,2005217,
538,AEGJ.J,,,2005214,
539,AEGJ.J,,,2005211,
540,AEGJ.J,,,2004359,
541,AFEJ.J,55456424,4296948644,2639800,1999-12-31T00:00:00Z
542,AFEJ.J,18746128,5000854298,2676461,1999-12-31T00:00:00Z
543,AFEJ.J,6120121,4295888679,2658723,1999-12-31T00:00:00Z
544,AFEJ.J,3972344,5000066393,2004359,1999-12-31T00:00:00Z
545,AFEJ.J,3002717,4297902883,2637186,1999-12-31T00:00:00Z
546,AFEJ.J,1355393,,2302852,1999-12-31T00:00:00Z
547,AFEJ.J,1271984,5000131279,2005221,1999-12-31T00:00:00Z
548,AFEJ.J,692893,,2005211,1999-12-31T00:00:00Z
549,AFEJ.J,657100,,2500375,1999-09-30T00:00:00Z
550,AFEJ.J,375000,4296274633,2003773,1999-12-31T00:00:00Z
551,AFEJ.J,253200,4297590288,2388001,1999-12-31T00:00:00Z
552,AFEJ.J,226015,4298312867,2005214,1999-12-31T00:00:00Z
553,AFEJ.J,36200,4297705417,2005011,1999-12-31T00:00:00Z
554,AFEJ.J,5919,5000051802,2003465,1999-12-31T00:00:00Z
555,AFEJ.J,5450,,2006038,1998-12-31T00:00:00Z
556,AFEJ.J,160,,2005059,1999-06-30T00:00:00Z
557,AFEJ.J,0,4295896494,2633334,1999-08-31T00:00:00Z
558,AFEJ.J,0,4297563918,2508860,1999-12-31T00:00:00Z
559,AFEJ.J,0,5000003949,2132705,1999-10-31T00:00:00Z
560,AFEJ.J,0,5000071797,2007765,1999-12-31T00:00:00Z
561,AFEJ.J,0,5001448046,2007626,1999-12-31T00:00:00Z
562,AFEJ.J,0,5046048304,2007361,1998-09-30T00:00:00Z
563,AFEJ.J,0,5000050114,2007039,1999-09-30T00:00:00Z
564,AFEJ.J,0,5000723418,2006730,1999-12-31T00:00:00Z
565,AFEJ.J,0,5000059367,2005334,1998-09-30T00:00:00Z
566,AFEJ.J,0,,2005217,1999-03-31T00:00:00Z
567,AFEJ.J,0,5000001140,2003974,1998-06-30T00:00:00Z
568,AFEJ.J,0,5000221950,2003650,1999-12-31T00:00:00Z
569,AFEJ.J,0,5000071982,2003516,1998-03-31T00:00:00Z
570,AFEJ.J,0,5000052202,2002823,1999-03-31T00:00:00Z
571,AFEJ.J,0,5000057206,2002818,1999-12-31T00:00:00Z
572,AFEJ.J,,,2647981,
573,AFEJ.J,,,2003796,
574,AFEJ.J,,,2003698,
575,AFEJ.J,,,2003690,
576,AFEJ.J,16191732,5000854298,2676461,1998-08-03T00:00:00Z
577,AFEJ.J,9081133,5000066393,2004359,1998-08-03T00:00:00Z
578,AFEJ.J,4180866,4297902883,2637186,1998-08-03T00:00:00Z
579,AFEJ.J,2992291,,2647981,1998-08-03T00:00:00Z
580,AFEJ.J,2000000,,2005217,1998-12-31T00:00:00Z
581,AFEJ.J,1235000,5000003949,2132705,1998-12-31T00:00:00Z
582,AFEJ.J,952000,5000221950,2003650,1998-12-31T00:00:00Z
583,AFEJ.J,140000,4296164325,2003796,1998-12-31T00:00:00Z
584,AFEJ.J,132500,5000723418,2006730,1998-06-30T00:00:00Z
585,AFEJ.J,89400,4297563918,2508860,1998-09-30T00:00:00Z
586,AFEJ.J,57500,5001448046,2007626,1998-12-31T00:00:00Z
587,AFEJ.J,57500,5000057206,2002818,1998-03-31T00:00:00Z
588,AFEJ.J,36200,4297705417,2005011,1998-12-31T00:00:00Z
589,AFEJ.J,26050,5000131279,2005221,1998-12-31T00:00:00Z
590,AFEJ.J,21100,5000052202,2002823,1998-12-31T00:00:00Z
591,AFEJ.J,5450,,2006038,1998-12-31T00:00:00Z
592,AFEJ.J,4357,,2005211,1998-06-30T00:00:00Z
593,AFEJ.J,2425,5000064358,2003690,1997-06-30T00:00:00Z
594,AFEJ.J,0,5046048304,2007361,1998-09-30T00:00:00Z
595,AFEJ.J,0,5000059367,2005334,1998-09-30T00:00:00Z
596,AFEJ.J,0,5000001140,2003974,1998-06-30T00:00:00Z
597,AFEJ.J,0,5000001092,2003698,1997-09-30T00:00:00Z
598,AFEJ.J,0,5000071982,2003516,1998-03-31T00:00:00Z
599,AFEJ.J,,,2658723,
600,AFEJ.J,,,2639800,
601,AFEJ.J,,,2633334,
602,AFEJ.J,,,2500375,
603,AFEJ.J,,,2388001,
604,AFEJ.J,,,2302852,
605,AFEJ.J,,,2007765,
606,AFEJ.J,,,2007039,
607,AFEJ.J,,,2005214,
608,AFEJ.J,,,2005059,
609,AFEJ.J,,,2003773,
610,AFEJ.J,,,2003465,
611,AFDS.ZI,,,,
612,FMHL.ZI,,,,
613,AFROIL.LG,,,,
614,AFTJ.J,,,,
615,AGLEVEN.LG,,,,
616,AIICO.LG,,,,
617,ACCS.NR,,,,
618,ALEX.LG,,,,
