,Instrument,Ultimate Parent Percent of Shares Out Held,Date,Investor Id,Investor Type Description ID,Investor Perm Id,Country of Headquarters,Fund Investment Style Code
0,SMBC.CI,,,,,,Ivory Coast,
1,SACL.ZI,,,,,,Zimbabwe,
2,SEMC.CI,,,,,,United States,
3,ILV.MV,,,,,,United Kingdom,
4,NITL.MV,,,,,,Malawi,
5,TPCC.TZ,,,,,,Germany,
6,ZBFH.ZI,,,,,,Zimbabwe,
7,TTP.TZ,,,,,,Tanzania,
8,TCCL.TZ,,,,,,,
9,FMB.MV,,,,,,Malawi,
10,NBS.MV,,,,,,Malawi,
11,SUNB.MV,,,,,,Malawi,
12,MPICO.MV,,,,,,Malawi,
13,DCB.TZ,,,,,,Tanzania,
14,NMB.TZ,,,,,,Tanzania,
15,COURTVI.LG,,,,,,Nigeria,
16,CRDB.TZ,,,,,,Tanzania,
17,NANG.LZ,,,,,,United Kingdom,
18,PRIM.LZ,,,,,,Zambia,
19,MCNICHO.LG,,,,,,Nigeria,
20,NIC.UG,,,,,,Uganda,
21,BATZ.LZ,,,,,,United Kingdom,
22,BOAC.CI,,,,,,Morocco,
23,RACPp.J,,,,,,South Africa,
24,LHCJ.J,,,,,,South Africa,
25,TNM.MV,,,,,,Malawi,
26,CRESTA.BT,,,,,,Botswana,
27,UHOMREI.LG,,,,,,Nigeria,
28,DANGCEM.LG,,,,,,Nigeria,
29,MULTITREX.LG,,,,,,Nigeria,
30,RBPJ.J,,,,,,South Africa,
31,NPFMCRF.LG,,,,,,Nigeria,
32,BOABF.CI,,,,,,Morocco,
33,MMPJ.J,,,,,,South Africa,
34,OUTJ.J,,,,,,South Africa,
35,IPFJ.J,,,,,,South Africa,
36,LBTY.NR,,,,,,South Africa,
37,REBJ.J,,,,,,South Africa,
38,COHJ.J,,,,,,South Africa,
39,LETL.BT,,,,,,Botswana,
40,GOLI.MZ,,,,,,Mauritius,
41,BLR.RW,,,,,,Netherlands,
42,MPTJ.J,,,,,,South Africa,
43,TCL.NR,,,,,,Kenya,
44,BUCJ.J,96.23,2008-02-15T00:00:00Z,3046931,303,34413794648,South Africa,
45,BUCJ.J,70.22,2008-02-08T00:00:00Z,2658822,112,4295863128,,
46,BUCJ.J,2.42,2008-05-12T00:00:00Z,3078839,303,34413749299,,
47,BUCJ.J,2.26,2008-05-12T00:00:00Z,4262098,303,34414031482,,
48,BUCJ.J,0.0,2008-05-12T00:00:00Z,3048306,303,34414031853,,
49,BUCJ.J,,,4272091,,,,
50,BUCJ.J,,,4130469,,,,
51,BUCJ.J,,,4129695,,,,
52,BUCJ.J,,,3151053,,,,
53,BUCJ.J,,,3146531,,,,
54,BUCJ.J,,,3093916,,,,
55,BUCJ.J,13.0,2007-08-20T00:00:00Z,4262098,303,34414031482,,
56,BUCJ.J,17.3912,2006-10-17T00:00:00Z,4130469,303,,,
57,BUCJ.J,13.0,2007-08-20T00:00:00Z,3151053,303,34413757104,,
58,BUCJ.J,11.05,2007-08-20T00:00:00Z,3048306,303,34414031853,,
59,BUCJ.J,10.01,2007-08-20T00:00:00Z,3078839,303,34413749299,,
60,BUCJ.J,13.04,2007-02-27T00:00:00Z,4129695,303,34419905059,,
61,BUCJ.J,8.6956,2006-10-17T00:00:00Z,3146531,303,34413490891,,
62,BUCJ.J,6.5,2007-08-20T00:00:00Z,3093916,303,34414042296,,
63,BUCJ.J,0.9751,2007-08-20T00:00:00Z,4272091,303,34413670710,,
64,BUCJ.J,,,3046931,,,,
65,BUCJ.J,,,2658822,,,,
66,TEXJ.J,,,,,,South Africa,
67,DIBJ.J,,,,,,South Africa,
68,BOK.RW,,,,,,Rwanda,
69,BRIT.NR,,,,,,Kenya,
70,NAP.BT,,,,,,Botswana,
71,FTAJ.J,,,,,,South Africa,
72,SILPp.NM,,,,,,Namibia,
73,PAL.TZ,,,,,,Tanzania,
74,TERA.MZ,,,,,,Mauritius,
75,CHOPP.BT,,,,,,Botswana,
76,AUSTINLAZ.LG,,,,,,Nigeria,
77,SIT.MZ,,,,,,Mauritius,
78,LKL.NR,,,,,,Kenya,
79,TCPJ.J,,,,,,South Africa,
80,CIC.NR,,,,,,United Kingdom,
81,FNBMIDJ.J,,,,,,,
82,CIM.MZ,,,,,,,
83,DLTJ.J,,,,,,South Africa,
84,NHL.NM,,,,,,Namibia,
85,UMEME.UG,,,,,,Uganda,
86,MDIJ.J,,,,,,South Africa,
87,UCAP.LG,,,,,,Nigeria,
88,AFRIPRU.LG,,,,,,Nigeria,
89,AGR.NM,,,,,,Namibia,
90,ETFSAPJ.J,,,,,,,
91,SHUMBA.BT,,,,,,Botswana,
92,NGPLTJ.J,,,,,,,
93,MLIJ.J,,,,,,United Kingdom,
94,CGP.NM,,,,,,Namibia,
95,HAFR.NR,,,,,,Kenya,
96,ATTJ.J,,,,,,South Africa,
97,ASCJ.J,,,,,,South Africa,
98,APFJ.J,,,,,,South Africa,
99,CWG.LG,,,,,,Nigeria,
100,UCHUMI.UG,,,,,,Kenya,
101,ETFPLDJ.J,,,,,,,
102,NGPLDJ.J,,,,,,,
103,SARJ.J,,,,,,South Africa,
104,ETFPLTJ.J,,,,,,,
105,ETFGLDJ.J,,,,,,,
106,THAJ.J,,,,,,Cyprus,
107,LVLTRXJ.J^H18,,,,,,,
108,DIVTRXJ.J,,,,,,,
109,AVLJ.J,,,,,,South Africa,
110,LOTO.MZ,,,,,,Mauritius,
111,CAVERTON.LG,,,,,,Nigeria,
112,VISJ.J,,,,,,South Africa,
113,MBP.TZ,,,,,,Tanzania,
114,SARE.MZ,,,,,,South Africa,
115,KSTJ.J,,,,,,South Africa,
116,EQUJ.J,,,,,,South Africa,
117,AFHJ.J,,,,,,United States,
118,MAFS.LZ,,,,,,Zambia,
119,NSE.NR,,,,,,Kenya,
120,SWALA.TZ,,,,,,Tanzania,
121,BTCL.BT,,,,,,Botswana,
122,RFGJ.J,,,,,,South Africa,
123,TRANSCOHOT.LG,,,,,,Nigeria,
124,QFHJ.J,,,,,,South Africa,
125,NOV.MZ,,,,,,Mauritius,
126,LIVINGTRUST.LG,,,,,,Nigeria,
127,TTLS.CI,,,,,,France,
128,FTGH.NR,,,,,,Kenya,
129,KCCGLDJ.J,,,,,,,
130,KUR.NR,,,,,,Kenya,
131,MEDVIEWAIR.LG,,,,,,Nigeria,
132,DNBJ.J,,,,,,South Africa,
133,HILJ.J,,,,,,Malta,
134,ACSJ.J,,,,,,South Africa,
135,IMRP7p.J,,,,,,South Africa,
136,BOAS.CI,,,,,,Morocco,
137,NVSJ.J,,,,,,South Africa,
138,MFDG.MZ,,,,,,Mauritius,
139,MKCB.TZ,,,,,,Tanzania,
140,MAC.GH,,,,,,Ghana,
141,IMR.RW,,,,,,Kenya,
142,MCB.TZ,,,,,,Tanzania,
143,INFINITY.LG,,,,,,Nigeria,
144,VALUEFUND.LG,,,,,,Nigeria,
145,UPDCREIT.LG,,,,,,Nigeria,
146,ADB.GH,,,,,,Ghana,
147,BOAM.CI,,,,,,Morocco,
148,CTOP50J.J,,,,,,,
149,IKUL.LZ,,,,,,Zambia,
150,EIZP.LZ,,,,,,Zambia,
151,ILUJ.J,,,,,,South Africa,
152,PROL.ZI,,,,,,Zimbabwe,
153,RENJ.J,,,,,,South Africa,
154,PEMJ.J,,,,,,South Africa,
155,YETU.TZ,,,,,,Tanzania,
156,STANBIC.LG,,,,,,,
157,VETIVA.LG,,,,,,,
158,APL.MZ,,,,,,Mauritius,
159,DCPJ.J,,,,,,,
160,BWNJ.J,,,,,,South Africa,
161,SYGJ.J,,,,,,South Africa,
162,TRLJ.J,,,,,,South Africa,
163,CTAJ.J,,,,,,South Africa,
164,IIL.GH,,,,,,Ghana,
165,NOTORE.LG,,,,,,,
166,SSSJ.J,,,,,,South Africa,
167,SAMBA.GH,,,,,,Ghana,
168,HORDS.GH,,,,,,Ghana,
169,MMH.GH,,,,,,Ghana,
170,MHBJ.J,,,,,,South Africa,
171,ATIL.MZ,,,,,,South Africa,
172,LTEJ.J,,,,,,Malta,
173,FAHR.NR,,,,,,Kenya,
174,ETFRHOJ.J,,,,,,,
175,SNHJ.J,4.1524,2008-06-30T00:00:00Z,3238019,303,34413286392,South Africa,
176,SNHJ.J,0.0,2007-09-10T00:00:00Z,2484925,113,5000043067,,
177,SNHJ.J,0.0,2007-09-30T00:00:00Z,2004498,113,,,
178,SNHJ.J,0.0,2008-03-31T00:00:00Z,2003276,113,4296618041,,
179,SNHJ.J,3.9254,2007-06-30T00:00:00Z,3238019,110,34413286392,,
180,SNHJ.J,0.0039,2007-12-31T00:00:00Z,2003276,107,4296618041,,
181,SNHJ.J,0.0,2007-09-10T00:00:00Z,2484925,107,5000043067,,
182,SNHJ.J,0.0,2007-09-30T00:00:00Z,2004498,113,,,
183,SNHJ.J,,,,107,,,
184,SNHJ.J,,,,107,,,
185,SNHJ.J,,,,107,,,
186,SNHJ.J,,,,113,,,
187,SNHJ.J,,,,107,,,
188,SNHJ.J,,,,110,,,
189,SNHJ.J,,,,,,,
190,SNHJ.J,,,,303,,,
191,SNHJ.J,,,,113,,,
192,SNHJ.J,,,,107,,,
193,SNHJ.J,,,,113,,,
194,SNHJ.J,,,,110,,,
195,SNHJ.J,,,,107,,,
196,SNHJ.J,,,,110,,,
197,SNHJ.J,,,,107,,,
198,SNHJ.J,,,,113,,,
199,SNHJ.J,,,,107,,,
200,SNHJ.J,,,,107,,,
201,SNHJ.J,,,,113,,,
202,SNHJ.J,,,,113,,,
203,SNHJ.J,,,,,,,
204,SNHJ.J,,,,,,,
205,GBFS.ZI,,,,,,Luxembourg,
206,ABCB.MZ,,,,,,Mauritius,
207,VETBANK.LG,,,,,,,
208,VETGOODS.LG,,,,,,,
209,VETINDETF.LG,,,,,,,
210,NRLJ.J,,,,,,South Africa,
211,TAD.MZ,,,,,,Mauritius,
212,DCON.NR,,,,,,Kenya,
213,FPC.BT,,,,,,Botswana,
214,AXIA.ZI,,,,,,Zimbabwe,
215,BIDJ.J,,,,,,South Africa,
216,MUCOBA.TZ,,,,,,Tanzania,
217,NBV.NR,,,,,,United Arab Emirates,
218,NSBC.CI,,,,,,Ivory Coast,
219,DSE.TZ,,,,,,Tanzania,
220,IBLL.MZ,,,,,,Mauritius,
221,EPEJ.J,,,,,,Mauritius,
222,UPL.MZ,,,,,,Mauritius,
223,YYLBEEJ.J,,,,,,South Africa,
224,ACCESS.GH,,,,,,Nigeria,
225,SCRC.CI,,,,,,Ivory Coast,
226,SEAJ.J,,,,,,South Africa,
227,SIBC.CI,,,,,,Morocco,
228,GLPROPJ.J,,,,,,,
229,CBIBF.CI,,,,,,Burkina Faso,
230,TPFJ.J,,,,,,South Africa,
231,VODA.TZ,,,,,,United Kingdom,
232,CQCIL.UG,,,,,,India,
233,L2DJ.J,,,,,,South Africa,
234,TIP.LG,,,,,,Nigeria,
235,DCCUSDJ.J,,,,,,,
236,SHGJ.J,,,,,,South Africa,
237,JAIZBANK.LG,,,,,,Nigeria,
238,STXILBJ.J,,,,,,,
239,STXPROJ.J,,,,,,,
240,PFBJ.J,,,,,,South Africa,
241,MTNGH.GH,,,,,,South Africa,
242,MIN.BT,,,,,,Botswana,
243,BAYP.MZ,,,,,,Mauritius,
244,AILJ.J,,,,,,South Africa,
245,KALJ.J,,,,,,South Africa,
246,NRPJ.J,,,,,,Netherlands,
247,RHBJ.J,,,,,,South Africa,
248,HETJ.J,,,,,,South Africa,
249,STXWDMJ.J,,,,,,,
250,STXEMGJ.J,,,,,,,
251,STX500J.J,,,,,,,
252,FMP.ZI,,,,,,Zimbabwe,
253,ZXSWS.ZX,,,,,,South Africa,
254,ZXSWB.ZX,,,,,,South Africa,
255,ZXTWI.ZX,,,,,,South Africa,
256,FMBCH.MV,,,,,,Malawi,
257,PPHJ.J,,,,,,South Africa,
258,STXQUAJ.J,,,,,,,
259,LHN.NM,,,,,,Botswana,
260,4SIJ.J,,,,,,Mauritius,
261,SDOJ.J,,,,,,South Africa,
262,FNBEQFJ.J,,,,,,,
263,PNH.NM,,,,,,Namibia,
264,SYG500J.J,,,,,,,
265,CCAF.LZ,,,,,,Zambia,
266,DCCUS2J.J,,,,,,,
267,ECOC.CI,,,,,,Togo,
268,GSPECPLC.LG,,,,,,Nigeria,
269,ARIN.MZ,,,,,,Indonesia,
270,CVWJ.J,,,,,,,
271,AYOJ.J,,,,,,South Africa,
272,ZXTIP.ZX,,,,,,South Africa,
273,ETF500J.J,,,,,,,
274,FNBWGBJ.J,,,,,,,
275,STXNDQJ.J,,,,,,,
276,LBRJ.J,,,,,,South Africa,
277,DIGICUT.GH,,,,,,Ghana,
278,FTHJ.J,,,,,,South Africa,
279,AEIBy.MZ,,,,,,Egypt,
280,4ANWKH.4AX,,,,,,South Africa,
281,4AHWP.4AX,,,,,,South Africa,
282,4AASP.4AX,,,,,,South Africa,
283,NFEMODJ.J,,,,,,,
284,NFEHGEJ.J,,,,,,,
285,NFEDEFJ.J,,,,,,,
286,MTNN.LG,,,,,,South Africa,
287,ETFBNDJ.J,,,,,,,
288,NFNAMA.NM,,,,,,,
