,Instrument,Ultimate Parent Percent of Shares Out Held,Date,Investor Id,Investor Type Description ID,Investor Perm Id,Country of Headquarters,Fund Investment Style Code
4566,EOHJ.J,0.0,2002-12-29T00:00:00Z,3261835,303,,,
4567,EOHJ.J,0.0,2002-03-24T00:00:00Z,3235130,303,,,
4568,EOHJ.J,0.0,2002-03-24T00:00:00Z,3230409,303,,,
4569,EOHJ.J,0.0,2002-03-24T00:00:00Z,3230408,303,,,
4570,EOHJ.J,0.0,2002-03-24T00:00:00Z,3229711,303,,,
4571,EOHJ.J,0.0,2002-03-24T00:00:00Z,3229710,303,,,
4572,EOHJ.J,0.0,2002-03-24T00:00:00Z,3229709,303,,,
4573,EOHJ.J,0.0,2002-03-24T00:00:00Z,3218957,303,,,
4574,EOHJ.J,0.0,2002-03-24T00:00:00Z,3218956,303,,,
4575,EOHJ.J,0.0,2002-03-24T00:00:00Z,3218955,303,,,
4576,EOHJ.J,0.0,2002-03-24T00:00:00Z,3218954,303,,,
4577,EOHJ.J,0.0,2002-03-24T00:00:00Z,3218953,303,,,
4578,EOHJ.J,0.0,2002-03-24T00:00:00Z,3218952,303,,,
4579,EOHJ.J,0.0,2002-03-24T00:00:00Z,3218951,303,,,
4580,EOHJ.J,0.0,2002-03-24T00:00:00Z,3218950,303,,,
4581,EOHJ.J,0.0,2002-03-24T00:00:00Z,3218949,303,,,
4582,EOHJ.J,0.0,2002-03-24T00:00:00Z,3218948,303,,,
4583,EOHJ.J,0.0,2002-12-29T00:00:00Z,2990678,303,5000772465,,
4584,EOHJ.J,0.0,2001-12-31T00:00:00Z,2676461,303,5000854298,,
4585,EOHJ.J,0.0,2002-12-29T00:00:00Z,2666969,303,48471684208,,
4586,EOHJ.J,0.0,2001-07-31T00:00:00Z,2637186,303,4297902883,,
4587,EOHJ.J,,,3268754,301,,,
4588,EOHJ.J,4.16,2001-12-31T00:00:00Z,2665378,301,48471682558,,
4589,EOHJ.J,0.8,2001-12-31T00:00:00Z,3235130,301,,,
4590,EOHJ.J,0.8001,2001-12-31T00:00:00Z,3677605,302,,,
4591,EOHJ.J,0.79,2001-12-31T00:00:00Z,3268755,301,34423099098,,
4592,EOHJ.J,0.59,2001-12-31T00:00:00Z,3268756,,,,
4593,EOHJ.J,0.37,2001-12-31T00:00:00Z,3268757,,,,
4594,EOHJ.J,0.37,2001-12-31T00:00:00Z,3229709,,,,
4595,EOHJ.J,0.31,2001-12-31T00:00:00Z,3298735,107,,,
4596,EOHJ.J,0.3,2001-12-31T00:00:00Z,3229710,301,,,
4597,EOHJ.J,0.24,2001-12-31T00:00:00Z,3230408,303,,,
4598,EOHJ.J,0.24,2001-12-31T00:00:00Z,3229711,303,,,
4599,EOHJ.J,0.2,2001-12-31T00:00:00Z,3230409,303,,,
4600,EOHJ.J,0.18,2001-12-31T00:00:00Z,3218950,303,,,
4601,EOHJ.J,0.18,2001-12-31T00:00:00Z,3218949,113,,,
4602,EOHJ.J,0.18,2001-12-31T00:00:00Z,3218948,303,,,
4603,EOHJ.J,0.15,2001-12-31T00:00:00Z,3218954,303,,,
4604,EOHJ.J,0.15,2001-12-31T00:00:00Z,3218953,303,,,
4605,EOHJ.J,0.15,2001-12-31T00:00:00Z,3218952,303,,,
4606,EOHJ.J,0.15,2001-12-31T00:00:00Z,3218951,303,,,
4607,EOHJ.J,0.14,2001-12-31T00:00:00Z,3218955,303,,,
4608,EOHJ.J,0.12,2001-12-31T00:00:00Z,3218956,303,,,
4609,EOHJ.J,0.1,2001-12-31T00:00:00Z,3218957,303,,,
4610,EOHJ.J,0.0,2000-08-31T00:00:00Z,3268754,303,,,
4611,EOHJ.J,0.0,2001-12-31T00:00:00Z,2676461,303,5000854298,,
4612,EOHJ.J,0.0,2001-07-31T00:00:00Z,2637186,303,4297902883,,
4613,EOHJ.J,,,3675466,303,,,
4614,EOHJ.J,,,3296839,303,,,
4615,EOHJ.J,,,3281909,303,,,
4616,EOHJ.J,,,3281907,303,,,
4617,EOHJ.J,,,3281906,303,,,
4618,EOHJ.J,,,3281905,303,,,
4619,EOHJ.J,,,3281902,303,,,
4620,EOHJ.J,,,3281899,301,,,
4621,EOHJ.J,,,3281898,302,,,
4622,EOHJ.J,,,3281897,301,,,
4623,EOHJ.J,,,3261835,113,,,
4624,EOHJ.J,,,2990678,113,,,
4625,EOHJ.J,,,2676460,,,,
4626,EOHJ.J,,,2666969,,,,
4627,EOHJ.J,,,2666965,,,,
4628,EOHJ.J,,,2666950,,,,
4629,EOHJ.J,,,2658760,,,,
4630,EOHJ.J,,,2645974,,,,
4631,EOHJ.J,,,2639853,,,,
4632,EOHJ.J,,,2633983,,,,
4633,EOHJ.J,,,,,,,
4634,EOHJ.J,,,,,,,
4635,EOHJ.J,,,,,,,
4636,EOHJ.J,,,,,,,
4637,EOHJ.J,,,,,,,
4638,EOHJ.J,,,,,,,
4639,EOHJ.J,,,,,,,
4640,EOHJ.J,,,,,,,
4641,EOHJ.J,,,,,,,
4642,EOHJ.J,,,,,,,
4643,EOHJ.J,,,,,,,
4644,EOHJ.J,,,,,,,
4645,EOHJ.J,,,,,,,
4646,EOHJ.J,,,,,,,
4647,ETERNAO.LG,,,,,,Nigeria,
4648,ETI.LG,,,,,,Togo,
4649,EVRD.NR,,,,,,,
4650,XPRS.NR,,,,,,Kenya,
4651,EXXJ.J,13.97,2002-12-27T00:00:00Z,2657747,114,5001449709,South Africa,Core Growth
4652,EXXJ.J,10.47,2002-12-27T00:00:00Z,2642538,301,5055410403,,Growth
4653,EXXJ.J,6.38,2002-12-27T00:00:00Z,2637859,114,4297369644,,Emerg. Mkts.
4654,EXXJ.J,3.0,2002-12-27T00:00:00Z,2002548,101,5000058372,,Emerg. Mkts.
4655,EXXJ.J,0.746,2002-12-31T00:00:00Z,2003504,107,,,Emerg. Mkts.
4656,EXXJ.J,0.71,2002-12-27T00:00:00Z,2658712,113,5055420230,,Emerg. Mkts.
4657,EXXJ.J,0.4289,2002-12-31T00:00:00Z,2003066,107,5000051932,,GARP
4658,EXXJ.J,0.3868,2002-12-31T00:00:00Z,2004197,113,4296293277,,Sector Specific
4659,EXXJ.J,0.1895,2002-12-31T00:00:00Z,2005211,113,,,Emerg. Mkts.
4660,EXXJ.J,0.1828,2002-12-31T00:00:00Z,2005217,107,,,Sector Specific
4661,EXXJ.J,0.1109,2002-12-31T00:00:00Z,2005218,113,4298409344,,Specialty
4662,EXXJ.J,0.0337,2002-12-31T00:00:00Z,2529158,301,5001196565,,Specialty
4663,EXXJ.J,0.0293,2002-12-31T00:00:00Z,2005965,113,5000667881,,Specialty
4664,EXXJ.J,0.02,2002-12-31T00:00:00Z,2522976,107,5001211262,,Specialty
4665,EXXJ.J,0.0148,2002-12-31T00:00:00Z,2388005,107,5001449682,,Specialty
4666,EXXJ.J,0.0011,2002-12-31T00:00:00Z,2003730,107,,,Emerg. Mkts.
4667,EXXJ.J,0.0011,2002-12-31T00:00:00Z,2522977,113,5001196700,,Emerg. Mkts.
4668,EXXJ.J,0.001,2002-12-31T00:00:00Z,2399161,107,5000313307,,Growth
4669,EXXJ.J,0.0009,2002-12-31T00:00:00Z,2403920,113,5000749182,,International
4670,EXXJ.J,0.0,2002-09-29T00:00:00Z,3644692,113,5043447177,,Growth
4671,EXXJ.J,0.0,2002-12-29T00:00:00Z,2676438,107,5055414090,,Specialty
4672,EXXJ.J,0.0,2002-12-29T00:00:00Z,2666474,113,5035502363,,Emerg. Mkts.
4673,EXXJ.J,0.0,2002-12-29T00:00:00Z,2633334,113,4295896494,,Sector Specific
4674,EXXJ.J,0.0,2002-12-31T00:00:00Z,2005213,107,,,Specialty
4675,EXXJ.J,0.0,2002-06-30T00:00:00Z,2005167,107,5000071988,,Growth
4676,EXXJ.J,0.3109,2001-12-31T00:00:00Z,2004197,113,4296293277,,Growth
4677,EXXJ.J,0.1212,2001-12-31T00:00:00Z,2005218,113,4298409344,,Emerg. Mkts.
4678,EXXJ.J,0.0727,2001-12-31T00:00:00Z,2005217,114,,,Emerg. Mkts.
4679,EXXJ.J,0.0451,2001-12-31T00:00:00Z,2005213,107,,,Core Value
4680,EXXJ.J,0.0183,2001-12-31T00:00:00Z,2005211,107,,,Specialty
4681,EXXJ.J,0.007,2001-12-31T00:00:00Z,2399161,107,5000313307,,Emerg. Mkts.
4682,EXXJ.J,0.0012,2001-12-31T00:00:00Z,2003730,107,,,Sector Specific
4683,EXXJ.J,,,3644692,107,,,Core Value
4684,EXXJ.J,,,2676438,107,,,Growth
4685,EXXJ.J,,,2666474,113,,,Growth
4686,EXXJ.J,,,2658712,107,,,Index
4687,EXXJ.J,,,2657747,113,,,Sector Specific
4688,EXXJ.J,,,2642538,107,,,Emerg. Mkts.
4689,EXXJ.J,,,2637859,107,,,Index
4690,EXXJ.J,,,2633334,301,,,Core Value
4691,EXXJ.J,,,2529158,301,,,Emerg. Mkts.
4692,EXXJ.J,,,2522977,301,,,Specialty
4693,EXXJ.J,,,2522976,301,,,
4694,EXXJ.J,,,2403920,113,,,Specialty
4695,EXXJ.J,,,2388005,107,,,Emerg. Mkts.
4696,EXXJ.J,,,2005965,107,,,Emerg. Mkts.
4697,EXXJ.J,,,2005167,107,,,Core Growth
4698,EXXJ.J,,,2003504,107,,,Core Value
4699,EXXJ.J,,,2003066,107,,,Specialty
4700,EXXJ.J,,,2002548,107,,,Emerg. Mkts.
4701,EXXJ.J,,,,101,,,Growth
4702,EXXJ.J,,,,107,,,Index
4703,EXXJ.J,,,,107,,,Emerg. Mkts.
4704,EXXJ.J,,,,113,,,Emerg. Mkts.
4705,EXXJ.J,,,,113,,,Specialty
4706,EXXJ.J,,,,113,,,International
4707,EXXJ.J,,,,101,,,Specialty
4708,EXXJ.J,,,,113,,,
4709,EXXJ.J,,,,113,,,Index
4710,EXXJ.J,,,,110,,,Specialty
4711,EXXJ.J,,,,113,,,
4712,EXXJ.J,,,,113,,,Emerg. Mkts.
4713,EXXJ.J,,,,107,,,Emerg. Mkts.
4714,EXXJ.J,,,,113,,,Core Value
4715,EXXJ.J,,,,113,,,Core Value
4716,EXXJ.J,,,,113,,,Growth
4717,EXXJ.J,,,,113,,,Emerg. Mkts.
4718,EXXJ.J,,,,107,,,Emerg. Mkts.
4719,EXXJ.J,,,,113,,,Emerg. Mkts.
4720,EXXJ.J,,,,113,,,Specialty
4721,EXXJ.J,,,,107,,,Emerg. Mkts.
4722,EXXJ.J,,,,113,,,GARP
4723,EXXJ.J,,,,107,,,Core Value
4724,EXXJ.J,,,,113,,,GARP
4725,EXXJ.J,,,,107,,,Specialty
4726,EXXJ.J,,,,107,,,Growth
4727,EXXJ.J,,,,110,,,Specialty
4728,EXXJ.J,,,,113,,,Emerg. Mkts.
4729,EXXJ.J,,,,107,,,GARP
4730,EXXJ.J,,,,107,,,Emerg. Mkts.
4731,EXXJ.J,,,,107,,,GARP
4732,EXXJ.J,,,,113,,,Emerg. Mkts.
4733,EXXJ.J,,,,107,,,Emerg. Mkts.
4734,EXXJ.J,,,,101,,,Specialty
4735,EXXJ.J,,,,113,,,Specialty
4736,EXXJ.J,,,,107,,,Specialty
4737,EXXJ.J,,,,,,,Emerg. Mkts.
4738,EXXJ.J,,,,,,,Growth
4739,EXXJ.J,,,,,,,Emerg. Mkts.
4740,EXXJ.J,,,,,,,Specialty
4741,EXXJ.J,,,,,,,Growth
4742,EXXJ.J,,,,,,,Specialty
4743,EXXJ.J,,,,,,,Growth
4744,EXXJ.J,,,,,,,Growth
4745,EXXJ.J,,,,,,,Sector Specific
4746,EXXJ.J,,,,,,,Emerg. Mkts.
4747,EXXJ.J,,,,,,,Emerg. Mkts.
4748,EXXJ.J,,,,,,,Emerg. Mkts.
4749,EXXJ.J,,,,,,,Emerg. Mkts.
4750,EXXJ.J,,,,,,,Growth
4751,EXXJ.J,,,,,,,Emerg. Mkts.
4752,EXXJ.J,,,,,,,Index
4753,EXXJ.J,,,,,,,Specialty
4754,EXXJ.J,,,,,,,Emerg. Mkts.
4755,EXXJ.J,,,,,,,Emerg. Mkts.
4756,EXXJ.J,,,,,,,
4757,EXXJ.J,,,,,,,Core Growth
4758,EXXJ.J,,,,,,,Specialty
4759,EXXJ.J,,,,,,,Index
4760,EXXJ.J,,,,,,,Core Value
4761,EXXJ.J,,,,,,,Sector Specific
4762,EXXJ.J,,,,,,,International
4763,EXXJ.J,,,,,,,Core Value
4764,EXXJ.J,,,,,,,
4765,EXXJ.J,,,,,,,Index
4766,EXXJ.J,,,,,,,
4767,EXXJ.J,,,,,,,
4768,EXXJ.J,,,,,,,
4769,EXXJ.J,,,,,,,
4770,EXXJ.J,,,,,,,
4771,EXXJ.J,,,,,,,
4772,EXXJ.J,,,,,,,
4773,EXXJ.J,,,,,,,
4774,EXXJ.J,,,,,,,
4775,EXXJ.J,,,,,,,
4776,EXXJ.J,,,,,,,
4777,EXXJ.J,,,,,,,
4778,EXXJ.J,,,,,,,
4779,EXXJ.J,,,,,,,
4780,EXXJ.J,,,,,,,
4781,EXXJ.J,,,,,,,
4782,EXXJ.J,,,,,,,
4783,EXXJ.J,,,,,,,
4784,EXXJ.J,,,,,,,
4785,EXXJ.J,,,,,,,
4786,EXXJ.J,,,,,,,
4787,EXXJ.J,,,,,,,
4788,EXXJ.J,,,,,,,
4789,EXXJ.J,,,,,,,
4790,EXXJ.J,,,,,,,
4791,EXXJ.J,,,,,,,
4792,EXXJ.J,,,,,,,
4793,EXXJ.J,,,,,,,
4794,EXXJ.J,,,,,,,
4795,EXXJ.J,,,,,,,
4796,EXXJ.J,,,,,,,
4797,EXXJ.J,,,,,,,
4798,EXXJ.J,,,,,,,
4799,EXXJ.J,,,,,,,
4800,EXXJ.J,,,,,,,
4801,EXXJ.J,,,,,,,
4802,EXXJ.J,,,,,,,
4803,FALG.ZI,,,,,,Switzerland,
4804,FBRJ.J,12.1,2002-12-27T00:00:00Z,2653643,301,,South Africa,Index
4805,FBRJ.J,4.64,2002-12-27T00:00:00Z,2656446,301,5035499104,,Index
4806,FBRJ.J,3.93,2002-12-27T00:00:00Z,2667022,301,5036393549,,
4807,FBRJ.J,2.77,2002-12-27T00:00:00Z,3248579,303,,,
4808,FBRJ.J,1.24,2002-12-27T00:00:00Z,3283955,303,,,
4809,FBRJ.J,1.16,2002-12-27T00:00:00Z,3292787,303,,,
4810,FBRJ.J,0.87,2002-12-27T00:00:00Z,3218293,303,,,
4811,FBRJ.J,0.7,2002-12-27T00:00:00Z,2657673,301,5055407557,,
4812,FBRJ.J,0.64,2002-12-27T00:00:00Z,2661956,301,5055410026,,
4813,FBRJ.J,0.62,2002-12-27T00:00:00Z,3282711,303,34413407318,,
4814,FBRJ.J,0.47,2002-12-27T00:00:00Z,2668836,301,,,
4815,FBRJ.J,0.39,2002-12-27T00:00:00Z,2647936,301,,,
4816,FBRJ.J,0.3,2002-12-27T00:00:00Z,3254717,303,,,
4817,FBRJ.J,0.19,2002-12-27T00:00:00Z,3283957,303,,,
4818,FBRJ.J,0.16,2002-12-27T00:00:00Z,3283961,303,,,
4819,FBRJ.J,0.16,2002-12-27T00:00:00Z,3283959,303,,,
4820,FBRJ.J,0.16,2002-12-27T00:00:00Z,3281223,303,,,
4821,FBRJ.J,0.16,2002-12-27T00:00:00Z,3262931,303,,,
4822,FBRJ.J,0.0,2002-12-29T00:00:00Z,3283958,303,,,
4823,FBRJ.J,0.0,2002-06-30T00:00:00Z,3254718,303,34413324417,,
4824,FBRJ.J,0.0,2002-06-30T00:00:00Z,3248567,303,,,
4825,FBRJ.J,0.0,2001-07-31T00:00:00Z,3248566,303,,,
4826,FBRJ.J,0.0,2002-06-30T00:00:00Z,3231962,303,34413324414,,
4827,FBRJ.J,0.0,2002-06-30T00:00:00Z,3231961,303,,,
4828,FBRJ.J,0.0,2002-06-30T00:00:00Z,3231960,303,,,
4829,FBRJ.J,0.0,2002-06-30T00:00:00Z,3231959,303,,,
4830,FBRJ.J,0.0,2001-08-02T00:00:00Z,2676461,301,5000854298,,
4831,FBRJ.J,0.0,2002-12-29T00:00:00Z,2667023,301,,,
4832,FBRJ.J,0.0,2002-12-29T00:00:00Z,2667020,301,48471686569,,
4833,FBRJ.J,0.0,2002-09-29T00:00:00Z,2657786,301,5055415794,,
4834,FBRJ.J,0.0,2002-12-31T00:00:00Z,2005211,107,,,
4835,FBRJ.J,,,3257283,113,,,
4836,FBRJ.J,14.838,2001-12-31T00:00:00Z,2667023,107,,,
4837,FBRJ.J,11.6887,2001-12-31T00:00:00Z,3254718,201,34413324417,,
4838,FBRJ.J,10.6894,2001-12-31T00:00:00Z,3254717,113,,,
4839,FBRJ.J,0.76,2001-12-31T00:00:00Z,3231959,107,,,
4840,FBRJ.J,0.67,2001-12-31T00:00:00Z,3231961,113,,,
4841,FBRJ.J,0.67,2001-12-31T00:00:00Z,3231960,,,,
4842,FBRJ.J,0.61,2001-12-31T00:00:00Z,3248567,301,,,
4843,FBRJ.J,0.5249,2001-12-31T00:00:00Z,3231962,303,34413324414,,
4844,FBRJ.J,0.16,2001-12-31T00:00:00Z,2005211,303,,,
4845,FBRJ.J,0.0,2001-07-31T00:00:00Z,3282711,113,34413407318,,
4846,FBRJ.J,0.0,2000-03-31T00:00:00Z,3257283,303,,,
4847,FBRJ.J,0.0,2001-07-31T00:00:00Z,3248566,303,,,
4848,FBRJ.J,0.0,2001-08-02T00:00:00Z,2676461,303,5000854298,,
4849,FBRJ.J,0.0,2001-08-02T00:00:00Z,2656446,303,5035499104,,
4850,FBRJ.J,,,3292787,303,,,
4851,FBRJ.J,,,3283961,107,,,
4852,FBRJ.J,,,3283959,303,,,
4853,FBRJ.J,,,3283958,303,,,
4854,FBRJ.J,,,3283957,303,,,
4855,FBRJ.J,,,3283955,301,,,
4856,FBRJ.J,,,3281223,301,,,
4857,FBRJ.J,,,3262931,107,,,
4858,FBRJ.J,,,3248579,201,,,
4859,FBRJ.J,,,3218293,113,,,
4860,FBRJ.J,,,2668836,113,,,
4861,FBRJ.J,,,2667022,,,,
4862,FBRJ.J,,,2667020,,,,
4863,FBRJ.J,,,2661956,,,,
4864,FBRJ.J,,,2657786,,,,
4865,FBRJ.J,,,2657673,,,,
4866,FBRJ.J,,,2653643,,,,
4867,FBRJ.J,,,2647936,,,,
4868,FBRJ.J,,,,,,,
4869,FBRJ.J,,,,,,,
4870,FBRJ.J,,,,,,,
4871,FBRJ.J,,,,,,,
4872,FBRJ.J,,,,,,,
4873,FBRJ.J,,,,,,,
4874,FBRJ.J,,,,,,,
4875,FBRJ.J,,,,,,,
4876,FBRJ.J,,,,,,,
4877,FBRJ.J,,,,,,,
4878,FBRJ.J,,,,,,,
4879,FBRJ.J,,,,,,,
4880,FCMB.LG,,,,,,Nigeria,
4881,FIDL.ZI,,,,,,Zimbabwe,
4882,FIDELIT.LG,,,,,,Nigeria,
4883,SMER.NR,,,2006494,,,Kenya,
4884,SMER.NR,0.0,2000-06-30T00:00:00Z,2006494,107,5000706029,,
4885,SMER.NR,,,,,,,Hedge Fund
4886,SMER.NR,,,,,,,
4887,FBNH.LG,0.0,2001-06-30T00:00:00Z,2006494,107,5000706029,Nigeria,
4888,FBNH.LG,0.0,2002-12-31T00:00:00Z,2006094,113,5000399364,,
4889,FBNH.LG,0.0,2001-06-30T00:00:00Z,2006494,,5000706029,,
4890,FBNH.LG,,,2006094,107,,,
4891,FBNH.LG,,,,107,,,
4892,FBNH.LG,,,,,,,
4893,FLOURMI.LG,,,,,,,
4894,FML.GH,,,,,,France,
4895,FNBB.BT,,,,,,South Africa,
4896,TFGJ.J,8.09,2002-12-27T00:00:00Z,2637859,114,4297369644,South Africa,Specialty
4897,TFGJ.J,4.09,2002-12-27T00:00:00Z,2658603,301,5043419514,,Hedge Fund
4898,TFGJ.J,3.2756,2002-12-31T00:00:00Z,2132706,107,4298459126,,Emerg. Mkts.
4899,TFGJ.J,2.64,2002-12-27T00:00:00Z,2659557,301,,,Emerg. Mkts.
4900,TFGJ.J,1.86,2002-12-27T00:00:00Z,2002548,113,5000058372,,Specialty
4901,TFGJ.J,1.27,2002-12-27T00:00:00Z,2668745,101,4295888400,,Specialty
4902,TFGJ.J,1.17,2002-12-27T00:00:00Z,2676460,107,48471680891,,Core Value
4903,TFGJ.J,1.14,2002-12-27T00:00:00Z,2672884,302,48471683387,,Sector Specific
4904,TFGJ.J,0.49,2001-09-30T00:00:00Z,2003794,107,,,Growth
4905,TFGJ.J,0.04,2002-12-31T00:00:00Z,2005217,301,,,Growth
4906,TFGJ.J,0.0288,2002-12-31T00:00:00Z,2005211,301,,,Specialty
4907,TFGJ.J,0.03,2002-12-31T00:00:00Z,2448219,113,,,Index
4908,TFGJ.J,0.03,2002-12-31T00:00:00Z,2529158,107,5001196565,,Specialty
4909,TFGJ.J,0.0039,2002-12-31T00:00:00Z,2403920,113,5000749182,,Emerg. Mkts.
4910,TFGJ.J,0.003,2002-12-31T00:00:00Z,2005218,113,4298409344,,Specialty
4911,TFGJ.J,0.0014,2002-12-31T00:00:00Z,2399161,113,5000313307,,Emerg. Mkts.
4912,TFGJ.J,0.0,2002-06-28T00:00:00Z,3221887,107,,,Growth
4913,TFGJ.J,0.0,2002-09-29T00:00:00Z,2780722,107,,,Emerg. Mkts.
4914,TFGJ.J,0.0,2001-12-31T00:00:00Z,2684299,113,5001446208,,Emerg. Mkts.
4915,TFGJ.J,0.0,2001-12-31T00:00:00Z,2676461,110,5000854298,,Specialty
4916,TFGJ.J,0.0,2001-08-31T00:00:00Z,2660881,113,4297636693,,Specialty
4917,TFGJ.J,0.0,2002-12-29T00:00:00Z,2638652,107,48471680889,,Specialty
4918,TFGJ.J,0.0,2002-03-24T00:00:00Z,2637186,107,4297902883,,Growth
4919,TFGJ.J,0.0,2002-09-30T00:00:00Z,2401339,107,5001445949,,Specialty
4920,TFGJ.J,0.0,2001-09-30T00:00:00Z,2003084,113,4296555936,,Specialty
4921,TFGJ.J,,,3253848,107,,,Specialty
4922,TFGJ.J,,,2006038,107,,,Specialty
4923,TFGJ.J,11.25,2001-12-31T00:00:00Z,2637186,107,4297902883,,Specialty
4924,TFGJ.J,5.65,2001-12-31T00:00:00Z,2668745,113,4295888400,,Emerg. Mkts.
4925,TFGJ.J,3.1093,2001-12-31T00:00:00Z,2132706,303,4298459126,,Specialty
4926,TFGJ.J,0.49,2001-09-30T00:00:00Z,2003794,101,,,Emerg. Mkts.
4927,TFGJ.J,0.0398,2001-12-31T00:00:00Z,2005211,110,,,Emerg. Mkts.
4928,TFGJ.J,0.02,2001-12-31T00:00:00Z,2005217,301,,,International
4929,TFGJ.J,0.01,2001-06-30T00:00:00Z,2401339,111,5001445949,,Specialty
4930,TFGJ.J,0.0,2000-07-31T00:00:00Z,3253848,301,48471668836,,Specialty
4931,TFGJ.J,0.0,2001-12-31T00:00:00Z,2684299,302,5001446208,,
4932,TFGJ.J,0.0,2001-12-31T00:00:00Z,2676461,301,5000854298,,International
4933,TFGJ.J,0.0,2001-08-31T00:00:00Z,2660881,301,4297636693,,Index
4934,TFGJ.J,0.0,2000-12-31T00:00:00Z,2658603,113,5043419514,,Emerg. Mkts.
4935,TFGJ.J,0.0,2001-03-31T00:00:00Z,2006038,106,,,Core Value
4936,TFGJ.J,0.0,2000-06-30T00:00:00Z,2005218,107,4298409344,,Core Value
4937,TFGJ.J,0.0,2001-09-30T00:00:00Z,2003084,107,4296555936,,Emerg. Mkts.
4938,TFGJ.J,,,3221887,107,,,Emerg. Mkts.
4939,TFGJ.J,,,2780722,101,,,Emerg. Mkts.
4940,TFGJ.J,,,2676460,113,,,Specialty
4941,TFGJ.J,,,2672884,107,,,GARP
4942,TFGJ.J,,,2659557,113,,,Emerg. Mkts.
4943,TFGJ.J,,,2638652,113,,,Emerg. Mkts.
4944,TFGJ.J,,,2637859,107,,,
4945,TFGJ.J,,,2529158,113,,,
4946,TFGJ.J,,,2448219,107,,,
4947,TFGJ.J,,,2403920,107,,,
4948,TFGJ.J,,,2399161,113,,,Specialty
4949,TFGJ.J,,,2002548,107,,,Hedge Fund
4950,TFGJ.J,,,,110,,,Emerg. Mkts.
4951,TFGJ.J,,,,113,,,Specialty
4952,TFGJ.J,,,,107,,,Specialty
4953,TFGJ.J,,,,,,,Emerg. Mkts.
4954,TFGJ.J,,,,,,,Core Value
4955,TFGJ.J,,,,,,,Growth
4956,TFGJ.J,,,,301,,,Specialty
4957,TFGJ.J,,,,302,,,Index
4958,TFGJ.J,,,,107,,,Emerg. Mkts.
4959,TFGJ.J,,,,107,,,Emerg. Mkts.
4960,TFGJ.J,,,,113,,,Core Value
4961,TFGJ.J,,,,113,,,Emerg. Mkts.
4962,TFGJ.J,,,,113,,,Growth
4963,TFGJ.J,,,,107,,,Specialty
4964,TFGJ.J,,,,107,,,Core Value
4965,TFGJ.J,,,,113,,,Specialty
4966,TFGJ.J,,,,113,,,Specialty
4967,TFGJ.J,,,,107,,,Specialty
4968,TFGJ.J,,,,107,,,Emerg. Mkts.
4969,TFGJ.J,,,,107,,,GARP
4970,TFGJ.J,,,,113,,,Specialty
4971,TFGJ.J,,,,113,,,Growth
4972,TFGJ.J,,,,107,,,Emerg. Mkts.
4973,TFGJ.J,,,,106,,,
4974,TFGJ.J,,,,306,,,Specialty
4975,TFGJ.J,,,,110,,,Index
4976,TFGJ.J,,,,301,,,Emerg. Mkts.
4977,TFGJ.J,,,,301,,,Emerg. Mkts.
4978,TFGJ.J,,,,302,,,Emerg. Mkts.
4979,TFGJ.J,,,,301,,,Emerg. Mkts.
4980,TFGJ.J,,,,113,,,International
4981,TFGJ.J,,,,107,,,Emerg. Mkts.
4982,TFGJ.J,,,,107,,,Emerg. Mkts.
4983,TFGJ.J,,,,107,,,Specialty
4984,TFGJ.J,,,,101,,,Emerg. Mkts.
4985,TFGJ.J,,,,113,,,Emerg. Mkts.
4986,TFGJ.J,,,,107,,,Specialty
4987,TFGJ.J,,,,107,,,Core Growth
4988,TFGJ.J,,,,113,,,
4989,TFGJ.J,,,,113,,,
4990,TFGJ.J,,,,113,,,
4991,TFGJ.J,,,,107,,,
4992,TFGJ.J,,,,107,,,
4993,TFGJ.J,,,,107,,,
4994,TFGJ.J,,,,110,,,
4995,TFGJ.J,,,,113,,,
4996,TFGJ.J,,,,110,,,
4997,TFGJ.J,,,,,,,
4998,TFGJ.J,,,,,,,
4999,TFGJ.J,,,,,,,
5000,TFGJ.J,,,,,,,
5001,TFGJ.J,,,,,,,
5002,TFGJ.J,,,,,,,
5003,TFGJ.J,,,,,,,
5004,TFGJ.J,,,,,,,
5005,TFGJ.J,,,,,,,
5006,TFGJ.J,,,,,,,
5007,TFGJ.J,,,,,,,
5008,TFGJ.J,,,,,,,
5009,TFGJ.J,,,,,,,
5010,TFGJ.J,,,,,,,
5011,TFGJ.J,,,,,,,
5012,TFGJ.J,,,,,,,
5013,TFGJ.J,,,,,,,
5014,TFGJ.J,,,,,,,
5015,TFGJ.J,,,,,,,
5016,FSRJ.J,7.72,2002-12-27T00:00:00Z,2637859,302,4297369644,South Africa,Specialty
5017,FSRJ.J,1.03,2002-12-27T00:00:00Z,3222844,114,,,Index
5018,FSRJ.J,0.91,2002-12-27T00:00:00Z,2685842,301,,,Growth
5019,FSRJ.J,0.1487,2001-09-30T00:00:00Z,2003794,107,,,Specialty
5020,FSRJ.J,0.1,2002-12-31T00:00:00Z,2005211,113,,,Sector Specific
5021,FSRJ.J,0.07,2002-12-31T00:00:00Z,2005217,113,,,Specialty
5022,FSRJ.J,0.06,2002-12-31T00:00:00Z,2004961,303,,,Index
5023,FSRJ.J,0.06,2002-12-31T00:00:00Z,2132706,301,4298459126,,Emerg. Mkts.
