,Instrument,Investor Shares Held,Investor Perm Id,Investor Id,Date
179,SNHJ.J,1174468,5044026629,2002611,2008-12-31T00:00:00Z
180,SNHJ.J,418714,5000045174,2002653,2008-12-31T00:00:00Z
181,SNHJ.J,125000,5000757180,7185253,2008-11-30T00:00:00Z
182,SNHJ.J,88400,5000001154,2003828,2008-10-31T00:00:00Z
183,SNHJ.J,52569,5000024583,2003294,2008-12-31T00:00:00Z
184,SNHJ.J,1675,5037588919,2002702,2008-10-31T00:00:00Z
185,SNHJ.J,0,5000043067,2484925,2007-09-10T00:00:00Z
186,SNHJ.J,0,4297688247,2004498,2007-09-30T00:00:00Z
187,SNHJ.J,0,4296540815,2004263,2008-07-31T00:00:00Z
188,SNHJ.J,0,4296618041,2003276,2008-03-31T00:00:00Z
189,SNHJ.J,,,2002582,
190,SNHJ.J,151624985,34413286392,3238019,2007-06-30T00:00:00Z
191,SNHJ.J,36390745,5000054512,2003672,2007-12-31T00:00:00Z
192,SNHJ.J,8312030,4296540815,2004263,2007-10-31T00:00:00Z
193,SNHJ.J,2673300,4297648458,2003410,2007-12-31T00:00:00Z
194,SNHJ.J,860223,5044026629,2002611,2007-09-30T00:00:00Z
195,SNHJ.J,418714,5000045174,2002653,2007-12-31T00:00:00Z
196,SNHJ.J,150000,4296618041,2003276,2007-12-31T00:00:00Z
197,SNHJ.J,125000,5000757180,7185253,2007-12-31T00:00:00Z
198,SNHJ.J,87500,5000001154,2003828,2007-12-31T00:00:00Z
199,SNHJ.J,7945,5037588919,2002702,2007-10-31T00:00:00Z
200,SNHJ.J,0,5000043067,2484925,2007-09-10T00:00:00Z
201,SNHJ.J,0,4297688247,2004498,2007-09-30T00:00:00Z
202,SNHJ.J,0,4296536226,2002582,2006-04-30T00:00:00Z
203,SNHJ.J,,,2004260,
204,SNHJ.J,,,2003294,
205,GBFS.ZI,,,,
206,ABCB.MZ,,,,
207,VETBANK.LG,,,,
208,VETGOODS.LG,,,,
209,VETINDETF.LG,,,,
210,NRLJ.J,,,,
211,TAD.MZ,,,,
212,DCON.NR,,,,
213,FPC.BT,,,,
214,AXIA.ZI,,,,
215,BIDJ.J,,,,
216,MUCOBA.TZ,,,,
217,NBV.NR,,,,
218,NSBC.CI,,,,
219,DSE.TZ,,,,
220,IBLL.MZ,,,,
221,EPEJ.J,,,,
222,UPL.MZ,,,,
223,YYLBEEJ.J,,,,
224,ACCESS.GH,,,,
225,SCRC.CI,,,,
226,SEAJ.J,,,,
227,SIBC.CI,,,,
228,GLPROPJ.J,,,,
229,CBIBF.CI,,,,
230,TPFJ.J,,,,
231,VODA.TZ,,,,
232,CQCIL.UG,,,,
233,L2DJ.J,,,,
234,TIP.LG,,,,
235,DCCUSDJ.J,,,,
236,SHGJ.J,,,,
237,JAIZBANK.LG,,,,
238,STXILBJ.J,,,,
239,STXPROJ.J,,,,
240,PFBJ.J,,,,
241,MTNGH.GH,,,,
242,MIN.BT,,,,
243,BAYP.MZ,,,,
244,AILJ.J,,,,
245,KALJ.J,,,,
246,NRPJ.J,,,,
247,RHBJ.J,,,,
248,HETJ.J,,,,
249,STXWDMJ.J,,,,
250,STXEMGJ.J,,,,
251,STX500J.J,,,,
252,FMP.ZI,,,,
253,ZXSWS.ZX,,,,
254,ZXSWB.ZX,,,,
255,ZXTWI.ZX,,,,
256,FMBCH.MV,,,,
257,PPHJ.J,,,,
258,STXQUAJ.J,,,,
259,LHN.NM,,,,
260,4SIJ.J,,,,
261,SDOJ.J,,,,
262,FNBEQFJ.J,,,,
263,PNH.NM,,,,
264,SYG500J.J,,,,
265,CCAF.LZ,,,,
266,DCCUS2J.J,,,,
267,ECOC.CI,,,,
268,GSPECPLC.LG,,,,
269,ARIN.MZ,,,,
270,CVWJ.J,,,,
271,AYOJ.J,,,,
272,ZXTIP.ZX,,,,
273,ETF500J.J,,,,
274,FNBWGBJ.J,,,,
275,STXNDQJ.J,,,,
276,LBRJ.J,,,,
277,DIGICUT.GH,,,,
278,FTHJ.J,,,,
279,AEIBy.MZ,,,,
280,4ANWKH.4AX,,,,
281,4AHWP.4AX,,,,
282,4AASP.4AX,,,,
283,NFEMODJ.J,,,,
284,NFEHGEJ.J,,,,
285,NFEDEFJ.J,,,,
286,MTNN.LG,,,,
287,ETFBNDJ.J,,,,
288,NFNAMA.NM,,,,
289,STXGOVJ.J,,,,
290,STXESGJ.J,,,,
291,STXEMEJ.J,,,,
292,MERGROWTH.LG,,,,
293,MERVALUE.LG,,,,
294,SYGESGJ.J,,,,
295,MTNR.RW,,,,
296,SYGEMFJ.J,,,,
297,STXCAPJ.J,,,,
298,STXNDAJ.J,,,,
299,4AAVC.4AX,,,,
300,STXHLTJ.J,,,,
301,ETFSRIJ.J,,,,
302,ETFEMAJ.J,,,,
303,BIND.VF,,,,
304,PHL.VF,,,,
305,SYGSEJ.J,,,,
306,CSGOVIJ.J,,,,
307,SIM.VF,,,,
308,NED.VF,,,,
309,ZZDJ.J,,,,
310,NTFD.VF,,,,
311,4AGFR1O.4AX,,,,
312,GEREGU.LG,,,,
313,CAAJ.J,,,,
314,SREE.MZ,,,,
315,ACCESSCORP.LG,37400000,5000706029,2006494,2008-06-30T00:00:00Z
316,ACCESSCORP.LG,22629653,5000071988,2005167,2008-12-31T00:00:00Z
317,ACCESSCORP.LG,12408000,5000009959,2005156,2008-06-30T00:00:00Z
318,ACCESSCORP.LG,3040290,5000317033,2002346,2008-12-31T00:00:00Z
319,ACCESSCORP.LG,1855272,4295863266,2106679,2008-06-30T00:00:00Z
320,ACCESSCORP.LG,1210000,5000035891,2004235,2008-12-31T00:00:00Z
321,ACCESSCORP.LG,299750,4297712116,2003367,2008-12-31T00:00:00Z
322,ACCESSCORP.LG,0,5000062040,2621326,2008-06-30T00:00:00Z
323,ACCESSCORP.LG,17390908,5000071988,2005167,2007-12-31T00:00:00Z
324,ACCESSCORP.LG,8042154,5000062040,2621326,2007-12-31T00:00:00Z
325,ACCESSCORP.LG,422950,5000317033,2002346,2007-12-31T00:00:00Z
326,ACCESSCORP.LG,,,2106679,
327,ACCESSCORP.LG,,,2006494,
328,ACCESSCORP.LG,,,2005156,
329,ACCESSCORP.LG,,,2004235,
330,ACCESSCORP.LG,,,2003367,
331,4ABKB.4AX,,,,
332,APOJ.J,,,,
333,TANG.ZI,,,,
334,BUAFOODS.LG,,,,
335,RONCHESS.LG,,,,
336,VELG.MZ,,,,
337,ANIJ.J,,,,
338,MTNU.UG,,,,
339,MOC.NM,,,,
340,CTEL.MZ,,,,
341,NGXGROUP.LG,,,,
342,GTCO.LG,,,,
343,TGAJ.J,,,,
344,SZKJ.J,,,,
345,BAPLC.LG,,,,
346,HBE.NR,,,,
347,HPL.MZ,,,,
348,DASPHARMA.GH,,,,
349,4AGR1O.4AX,,,,
350,CMR.RW,,,,
351,FDHB.MV,,,,
352,OMJ.NM,,,,
353,MQA.NM,,,,
354,SBPJ.J,,,,
355,NY1J.J,,,,
356,AIRTEL.MV,,,,
357,SSWJ.J,,,,
358,4AIHG.4AX,,,,
359,ZFCO.LZ,,,,
360,ZXRPG.ZX,,,,
361,BUACEMENT.LG,,,,
362,MTNZFJ.J,,,,
363,SNO.NM,,,,
364,FRBP01p.J^K22,,,,
365,SEMA.MZ,,,,
366,ANE.NM,,,,
367,JATU.TZ,,,,
368,SSUJ.J,,,,
369,ACES.MZ,,,,
370,ORGT.CI,,,,
371,REGI.MZ,,,,
372,ENLG.MZ,,,,
373,ICON.MV,,,,
374,LAVA.MZ,,,,
375,ACCESS.BT,,,,
376,MTHJ.J,,,,
377,EHZL.ZI,,,,
378,MCGJ.J,,,,
379,SCIL.BT,,,,
380,NICO.TZ,,,,
381,EXPJ.J,,,,
382,DGHJ.J,,,,
383,TICL.TZ,,,,
384,KLOS.MZ,,,,
385,TSAH.MZ,,,,
386,ABL.GH,,,,
387,ABOSELA.LG,,,,
388,ABPLAST.LG,,,,
389,ABSPp.J,459294,4295888500,2007153,2008-12-31T00:00:00Z
390,ABSPp.J,55817,4296700068,2005215,2008-09-30T00:00:00Z
391,ABSPp.J,35300,5000156943,2492448,2007-09-30T00:00:00Z
392,ABSPp.J,32000,5000003949,2132705,2008-12-31T00:00:00Z
393,ABSPp.J,30414,5000066393,2004359,2008-09-30T00:00:00Z
394,ABSPp.J,26088,5000749182,2403920,2008-09-30T00:00:00Z
395,ABSPp.J,17000,4298311213,2999300,2007-12-31T00:00:00Z
396,ABSPp.J,1340,5000025050,2517371,2008-12-31T00:00:00Z
397,ABSPp.J,0,5000659344,3783830,2008-09-30T00:00:00Z
398,ABSPp.J,587239,4295888500,2007153,2007-12-31T00:00:00Z
399,ABSPp.J,52700,5000066393,2004359,2007-09-30T00:00:00Z
400,ABSPp.J,46617,5000749182,2403920,2007-12-31T00:00:00Z
401,ABSPp.J,35300,5000156943,2492448,2007-09-30T00:00:00Z
402,ABSPp.J,32000,5000003949,2132705,2007-12-31T00:00:00Z
403,ABSPp.J,17000,4298311213,2999300,2007-12-31T00:00:00Z
404,ABSPp.J,1870,5000659344,3783830,2007-12-31T00:00:00Z
405,ABSPp.J,,,2517371,
406,ABSPp.J,,,2005215,
407,ACADEMY.LG,91277213,,5450613,2008-03-31T00:00:00Z
408,ACADEMY.LG,70063703,,5450609,2008-03-31T00:00:00Z
409,ACADEMY.LG,2317590,34413960389,5450612,2008-03-31T00:00:00Z
410,ACADEMY.LG,2273896,,5450619,2008-03-31T00:00:00Z
411,ACADEMY.LG,2013445,34413960399,5450618,2008-03-31T00:00:00Z
412,ACADEMY.LG,424992,34413960407,5450617,2008-03-31T00:00:00Z
413,ACADEMY.LG,292493,34413960408,5450616,2008-03-31T00:00:00Z
414,ACADEMY.LG,184708,34413960393,5450615,2008-03-31T00:00:00Z
415,ACADEMY.LG,151196,34413960396,5450614,2008-03-31T00:00:00Z
416,ACADEMY.LG,,,5450619,
417,ACADEMY.LG,,,5450618,
418,ACADEMY.LG,,,5450617,
419,ACADEMY.LG,,,5450616,
420,ACADEMY.LG,,,5450615,
421,ACADEMY.LG,,,5450614,
422,ACADEMY.LG,,,5450613,
423,ACADEMY.LG,,,5450612,
424,ACADEMY.LG,,,5450609,
425,ACLJ.J,231876454,5000069867,5030444,2008-12-31T00:00:00Z
426,ACLJ.J,39874583,4297369644,2637859,2008-12-31T00:00:00Z
427,ACLJ.J,39167364,5001449709,2657747,2008-12-31T00:00:00Z
428,ACLJ.J,3033555,5000074303,2002658,2008-12-31T00:00:00Z
429,ACLJ.J,1959073,5000066393,2004359,2008-12-31T00:00:00Z
430,ACLJ.J,1838783,4297651992,2004260,2008-12-31T00:00:00Z
431,ACLJ.J,1519176,4297044369,2002921,2008-12-31T00:00:00Z
432,ACLJ.J,1337749,4298106595,2915245,2008-09-30T00:00:00Z
433,ACLJ.J,1333767,4297115531,2002801,2008-11-30T00:00:00Z
434,ACLJ.J,1049160,5000003949,2132705,2008-12-31T00:00:00Z
435,ACLJ.J,962416,4295888500,2007153,2008-12-31T00:00:00Z
436,ACLJ.J,826625,5000723418,2006730,2008-12-31T00:00:00Z
437,ACLJ.J,613750,5000054512,2003672,2008-12-31T00:00:00Z
438,ACLJ.J,600675,5000667881,2005965,2008-09-30T00:00:00Z
439,ACLJ.J,553600,5000036750,2002451,2008-11-30T00:00:00Z
440,ACLJ.J,550082,4297836130,2003245,2008-12-31T00:00:00Z
441,ACLJ.J,492431,4297648458,2003410,2008-12-31T00:00:00Z
442,ACLJ.J,491940,5000051932,2003066,2008-11-30T00:00:00Z
443,ACLJ.J,477179,4296477482,2003356,2008-12-31T00:00:00Z
444,ACLJ.J,370459,5000045174,2002653,2008-12-31T00:00:00Z
445,ACLJ.J,370000,5000001092,2003698,2007-09-30T00:00:00Z
446,ACLJ.J,332415,5000050470,2002561,2008-12-31T00:00:00Z
447,ACLJ.J,245000,4295894349,2003756,2008-09-30T00:00:00Z
448,ACLJ.J,217373,4296770581,2002237,2008-12-31T00:00:00Z
449,ACLJ.J,214568,5044026629,2002611,2008-12-31T00:00:00Z
450,ACLJ.J,211261,5000156943,2492448,2007-09-30T00:00:00Z
451,ACLJ.J,209498,4296334294,2002975,2008-10-31T00:00:00Z
452,ACLJ.J,189405,4298312867,2005214,2008-09-30T00:00:00Z
453,ACLJ.J,188600,5000075484,2002494,2008-12-31T00:00:00Z
454,ACLJ.J,180296,4296429306,2004358,2008-12-31T00:00:00Z
455,ACLJ.J,173523,4296576136,2003973,2008-12-25T00:00:00Z
456,ACLJ.J,168631,5000049458,2004187,2007-12-31T00:00:00Z
457,ACLJ.J,135700,5000650246,2003671,2008-10-31T00:00:00Z
458,ACLJ.J,132000,4296000708,2004182,2008-09-30T00:00:00Z
459,ACLJ.J,131305,5000747223,5030729,2008-09-30T00:00:00Z
460,ACLJ.J,125840,4297705417,2005011,2008-12-31T00:00:00Z
461,ACLJ.J,120600,5000075838,2304231,2008-12-31T00:00:00Z
462,ACLJ.J,109733,4296110063,2003675,2008-12-31T00:00:00Z
463,ACLJ.J,100000,4296023100,2003553,2008-12-31T00:00:00Z
464,ACLJ.J,96460,5000659344,3783830,2008-12-31T00:00:00Z
465,ACLJ.J,88245,5000131279,2005221,2008-12-31T00:00:00Z
466,ACLJ.J,88000,4297995414,2003171,2008-09-30T00:00:00Z
467,ACLJ.J,84800,5000025092,2001999,2008-12-31T00:00:00Z
468,ACLJ.J,78889,5000689330,2004974,2008-06-30T00:00:00Z
469,ACLJ.J,68855,5000068443,2003543,2008-05-31T00:00:00Z
470,ACLJ.J,68448,4297153027,2003835,2007-09-30T00:00:00Z
471,ACLJ.J,65458,5000057100,2005950,2008-12-31T00:00:00Z
472,ACLJ.J,65187,5000037370,2003554,2008-12-31T00:00:00Z
473,ACLJ.J,63381,5000317033,2002346,2008-12-31T00:00:00Z
474,ACLJ.J,60000,5001447576,2006956,2008-12-31T00:00:00Z
475,ACLJ.J,54734,5000006744,2003595,2008-12-31T00:00:00Z
476,ACLJ.J,54011,5000741406,2463675,2008-09-30T00:00:00Z
477,ACLJ.J,50300,4296084589,2003838,2007-09-30T00:00:00Z
478,ACLJ.J,47631,5000749182,2403920,2008-09-30T00:00:00Z
479,ACLJ.J,47200,5000022235,2003649,2008-09-30T00:00:00Z
480,ACLJ.J,41400,5000221950,2003650,2008-06-30T00:00:00Z
481,ACLJ.J,40000,4298267830,2006282,2008-12-31T00:00:00Z
482,ACLJ.J,35348,5000025020,2106731,2008-12-31T00:00:00Z
483,ACLJ.J,31011,5001447645,2587535,2008-12-31T00:00:00Z
484,ACLJ.J,30693,4296976391,2002195,2008-10-31T00:00:00Z
485,ACLJ.J,29498,4295955751,2003800,2008-06-30T00:00:00Z
486,ACLJ.J,28000,5000009959,2005156,2008-06-30T00:00:00Z
487,ACLJ.J,27500,5001449660,2537819,2007-09-30T00:00:00Z
488,ACLJ.J,23219,4297826953,2007339,2008-07-31T00:00:00Z
489,ACLJ.J,22800,5000001154,2003828,2008-10-31T00:00:00Z
490,ACLJ.J,22510,5000051390,2007391,2007-09-30T00:00:00Z
491,ACLJ.J,21800,,2003436,2008-12-31T00:00:00Z
492,ACLJ.J,21750,5001449667,4145531,2008-12-31T00:00:00Z
493,ACLJ.J,20800,4297765030,2004653,2008-12-31T00:00:00Z
494,ACLJ.J,20194,5001196565,2529158,2008-12-31T00:00:00Z
495,ACLJ.J,18658,5001449670,2638401,2008-09-30T00:00:00Z
496,ACLJ.J,18519,5001447825,2003332,2008-01-31T00:00:00Z
497,ACLJ.J,18471,5000037247,2003621,2008-12-31T00:00:00Z
498,ACLJ.J,17033,5001448953,3700550,2007-09-30T00:00:00Z
499,ACLJ.J,14900,5000020425,2004970,2008-07-28T00:00:00Z
500,ACLJ.J,14347,4295890966,2003535,2008-12-31T00:00:00Z
501,ACLJ.J,14141,5000757289,2004247,2008-12-31T00:00:00Z
502,ACLJ.J,13930,5000659351,3967061,2008-12-31T00:00:00Z
503,ACLJ.J,13000,5000050241,2003441,2008-09-30T00:00:00Z
504,ACLJ.J,11553,,2005644,2008-12-31T00:00:00Z
505,ACLJ.J,11000,4297095146,2004363,2008-06-30T00:00:00Z
506,ACLJ.J,10537,4296915402,2655110,2008-12-31T00:00:00Z
507,ACLJ.J,10000,4298446502,2003437,2008-12-31T00:00:00Z
508,ACLJ.J,8652,5000036827,2003457,2008-06-30T00:00:00Z
509,ACLJ.J,8600,5001446718,2005048,2007-09-30T00:00:00Z
510,ACLJ.J,6000,5000068977,2003710,2008-12-31T00:00:00Z
511,ACLJ.J,5700,4297712116,2003367,2008-12-31T00:00:00Z
512,ACLJ.J,5467,5000057654,2002281,2008-12-31T00:00:00Z
513,ACLJ.J,4998,5000297003,2003396,2008-09-30T00:00:00Z
514,ACLJ.J,4865,5000075731,2003282,2008-12-31T00:00:00Z
515,ACLJ.J,4500,5000044264,3331143,2008-12-31T00:00:00Z
516,ACLJ.J,3700,5000806347,2003421,2008-12-31T00:00:00Z
517,ACLJ.J,2600,4297014976,2003029,2008-12-31T00:00:00Z
518,ACLJ.J,2351,5000047876,2004351,2008-12-31T00:00:00Z
519,ACLJ.J,2000,5000313307,2399161,2008-12-31T00:00:00Z
520,ACLJ.J,1900,5000038183,2003679,2008-06-30T00:00:00Z
521,ACLJ.J,1205,4296348265,2002864,2008-12-31T00:00:00Z
522,ACLJ.J,1074,5000003070,2005774,2008-12-31T00:00:00Z
523,ACLJ.J,0,5000041130,3963071,2008-12-31T00:00:00Z
524,ACLJ.J,0,4298311213,2999300,2007-03-31T00:00:00Z
525,ACLJ.J,0,5001449672,2660546,2008-12-31T00:00:00Z
526,ACLJ.J,0,5001196216,2638781,2008-12-31T00:00:00Z
527,ACLJ.J,0,5000749186,2636816,2007-12-31T00:00:00Z
528,ACLJ.J,0,5000062040,2621326,2008-12-31T00:00:00Z
529,ACLJ.J,0,5000038931,2507350,2008-03-31T00:00:00Z
530,ACLJ.J,0,4297572206,2495760,2008-08-31T00:00:00Z
531,ACLJ.J,0,5000043067,2484925,2007-09-10T00:00:00Z
532,ACLJ.J,0,5000030245,2462899,2007-12-31T00:00:00Z
533,ACLJ.J,0,5000068710,2445138,2008-06-30T00:00:00Z
534,ACLJ.J,0,5000042855,2439902,2007-06-30T00:00:00Z
535,ACLJ.J,0,5000066977,2429393,2007-09-30T00:00:00Z
536,ACLJ.J,0,5000074447,2429386,2007-09-30T00:00:00Z
537,ACLJ.J,0,5000058337,2429384,2007-12-31T00:00:00Z
538,ACLJ.J,0,4297590288,2388001,2008-09-30T00:00:00Z
539,ACLJ.J,0,5000036839,2007086,2008-12-30T00:00:00Z
540,ACLJ.J,0,5001448934,2006905,2008-03-31T00:00:00Z
541,ACLJ.J,0,5000003096,2006398,2007-06-30T00:00:00Z
542,ACLJ.J,0,4298476970,2006258,2007-09-30T00:00:00Z
543,ACLJ.J,0,5000072500,2006213,2008-12-31T00:00:00Z
544,ACLJ.J,0,5000057891,2005905,2008-09-30T00:00:00Z
545,ACLJ.J,0,5000031562,2005900,2008-09-30T00:00:00Z
546,ACLJ.J,0,5000032439,2005806,2007-03-31T00:00:00Z
547,ACLJ.J,0,4296342730,2005787,2008-12-31T00:00:00Z
548,ACLJ.J,0,4298203487,2005602,2007-12-31T00:00:00Z
549,ACLJ.J,0,5000003224,2005362,2007-09-30T00:00:00Z
550,ACLJ.J,0,5000001647,2005351,2007-09-30T00:00:00Z
551,ACLJ.J,0,5000058288,2005349,2007-06-30T00:00:00Z
552,ACLJ.J,0,4296700068,2005215,2008-06-30T00:00:00Z
553,ACLJ.J,0,5000071988,2005167,2007-12-31T00:00:00Z
554,ACLJ.J,0,5000060762,2004952,2008-12-31T00:00:00Z
555,ACLJ.J,0,5000004086,2004945,2007-09-30T00:00:00Z
556,ACLJ.J,0,5001420987,2004927,2007-06-30T00:00:00Z
557,ACLJ.J,0,5000066992,2004633,2008-11-30T00:00:00Z
558,ACLJ.J,0,5000757415,2004540,2007-09-30T00:00:00Z
559,ACLJ.J,0,4297688247,2004498,2007-09-30T00:00:00Z
560,ACLJ.J,0,4297697577,2004416,2008-06-30T00:00:00Z
561,ACLJ.J,0,5000059370,2004375,2008-12-31T00:00:00Z
562,ACLJ.J,0,4296293277,2004197,2008-03-31T00:00:00Z
563,ACLJ.J,0,4297975279,2004125,2008-12-31T00:00:00Z
564,ACLJ.J,0,4296929271,2003798,2008-12-31T00:00:00Z
565,ACLJ.J,0,4297882482,2003754,2008-01-31T00:00:00Z
566,ACLJ.J,0,4296926375,2003684,2007-09-30T00:00:00Z
567,ACLJ.J,0,5001426959,2003665,2008-10-31T00:00:00Z
568,ACLJ.J,0,4297778724,2003579,2008-06-30T00:00:00Z
569,ACLJ.J,0,5000779054,2003546,2008-12-31T00:00:00Z
570,ACLJ.J,0,4297077882,2003503,2007-06-30T00:00:00Z
571,ACLJ.J,0,5000036127,2003476,2008-12-30T00:00:00Z
572,ACLJ.J,0,5000037569,2003467,2008-12-30T00:00:00Z
573,ACLJ.J,0,5000051802,2003465,2008-06-30T00:00:00Z
574,ACLJ.J,0,4296618041,2003276,2008-03-31T00:00:00Z
575,ACLJ.J,0,4296440183,2002698,2007-12-31T00:00:00Z
576,ACLJ.J,0,4297082538,2002446,2007-09-30T00:00:00Z
577,ACLJ.J,,,5080149,
578,ACLJ.J,,,3644692,
579,ACLJ.J,,,2639553,
580,ACLJ.J,,,2517371,
581,ACLJ.J,,,2508860,
582,ACLJ.J,,,2006396,
583,ACLJ.J,,,2005788,
584,ACLJ.J,,,2005771,
585,ACLJ.J,,,2005334,
586,ACLJ.J,,,2004938,
587,ACLJ.J,,,2004263,
588,ACLJ.J,,,2003991,
589,ACLJ.J,231876454,5000069867,5030444,2007-12-31T00:00:00Z
