,Instrument,Ultimate Parent Percent of Shares Out Held,Date,Investor Id,Investor Type Description ID,Investor Perm Id,Country of Headquarters,Fund Investment Style Code
0,SMBC.CI,,,,,,Ivory Coast,
1,SACL.ZI,,,,,,Zimbabwe,
2,SEMC.CI,,,,,,United States,
3,ILV.MV,,,,,,United Kingdom,
4,NITL.MV,,,,,,Malawi,
5,TPCC.TZ,5.42,2017-12-31T00:00:00Z,9895315,301,5035566579,Germany,
6,TPCC.TZ,5.0,2017-12-31T00:00:00Z,9895929,301,5000765103,,
7,TPCC.TZ,1.77,2017-12-31T00:00:00Z,6272084,301,5045624272,,
8,TPCC.TZ,1.24,2017-12-31T00:00:00Z,4027018,301,5063311400,,
9,TPCC.TZ,0.9,2017-12-31T00:00:00Z,9895922,114,34423767137,,
10,TPCC.TZ,0.79,2017-12-31T00:00:00Z,9895624,303,5051781501,,
11,TPCC.TZ,0.59,2017-12-31T00:00:00Z,9895926,107,48471692062,,
12,TPCC.TZ,0.56,2017-12-31T00:00:00Z,2637859,306,4297369644,,
13,TPCC.TZ,0.51,2017-12-31T00:00:00Z,9895924,114,34423767139,,
14,TPCC.TZ,0.0003,2017-12-31T00:00:00Z,9895914,303,34423767132,,
15,TPCC.TZ,0.0,2016-06-30T00:00:00Z,2003347,303,4296380501,,
16,TPCC.TZ,,,9895913,113,,,
17,TPCC.TZ,5.42,2016-12-31T00:00:00Z,9895315,,5035566579,,
18,TPCC.TZ,4.02,2016-12-31T00:00:00Z,9895929,301,5000765103,,
19,TPCC.TZ,2.75,2016-12-31T00:00:00Z,6272084,301,5045624272,,
20,TPCC.TZ,1.24,2016-12-31T00:00:00Z,4027018,301,5063311400,,
21,TPCC.TZ,0.9,2016-12-31T00:00:00Z,9895922,301,34423767137,,
22,TPCC.TZ,0.76,2016-12-31T00:00:00Z,9895624,114,5051781501,,
23,TPCC.TZ,0.57,2016-12-31T00:00:00Z,9895926,303,48471692062,,
24,TPCC.TZ,0.56,2016-12-31T00:00:00Z,2637859,107,4297369644,,
25,TPCC.TZ,0.51,2016-12-31T00:00:00Z,9895924,306,34423767139,,
26,TPCC.TZ,0.0283,2016-12-31T00:00:00Z,9895913,114,34423767129,,
27,TPCC.TZ,0.0001,2016-12-31T00:00:00Z,9895914,303,34423767132,,
28,TPCC.TZ,0.0,2016-06-30T00:00:00Z,2003347,303,4296380501,,
29,TPCC.TZ,,,,303,,,
30,TPCC.TZ,,,,113,,,
31,ZBFH.ZI,,,,,,Zimbabwe,
32,TTP.TZ,23.9069,2017-09-30T00:00:00Z,9895892,303,34423767107,Tanzania,
33,TTP.TZ,23.8115,2017-09-30T00:00:00Z,9895611,301,,,
34,TTP.TZ,18.0655,2017-09-30T00:00:00Z,9895597,301,,,
35,TTP.TZ,12.5435,2017-09-30T00:00:00Z,9895894,306,48471692041,,
36,TTP.TZ,12.5322,2017-09-30T00:00:00Z,9895893,303,34423767110,,
37,TTP.TZ,0.0,2017-09-30T00:00:00Z,9895897,306,48471692059,,
38,TTP.TZ,23.8115,2016-09-30T00:00:00Z,9895611,301,,,
39,TTP.TZ,22.535,2016-09-30T00:00:00Z,9895892,303,34423767107,,
40,TTP.TZ,18.0655,2016-09-30T00:00:00Z,9895597,301,,,
41,TTP.TZ,12.5435,2016-09-30T00:00:00Z,9895894,306,48471692041,,
42,TTP.TZ,12.5322,2016-09-30T00:00:00Z,9895893,303,34423767110,,
43,TTP.TZ,1.3719,2016-09-30T00:00:00Z,9895897,306,48471692059,,
44,TCCL.TZ,68.3,2017-12-31T00:00:00Z,9895945,301,5043464717,,
45,TCCL.TZ,2.4,2017-12-31T00:00:00Z,6272084,301,5045624272,,
46,TCCL.TZ,1.8,2017-12-31T00:00:00Z,4027018,114,5063311400,,
47,TCCL.TZ,1.3,2017-12-31T00:00:00Z,9895317,301,5060591268,,
48,TCCL.TZ,1.1,2017-12-31T00:00:00Z,9895960,301,,,
49,TCCL.TZ,0.7,2017-12-31T00:00:00Z,9895877,301,,,
50,TCCL.TZ,0.4,2016-12-31T00:00:00Z,9895935,301,5035566578,,
51,TCCL.TZ,0.4,2017-12-31T00:00:00Z,10029250,303,34424522523,,
52,TCCL.TZ,0.011,2017-12-31T00:00:00Z,9895976,303,34423767165,,
53,TCCL.TZ,,,8558511,,,,
54,TCCL.TZ,68.3,2016-12-31T00:00:00Z,9895945,,5043464717,,
55,TCCL.TZ,3.8,2016-12-31T00:00:00Z,8558511,301,48471677289,,
56,TCCL.TZ,2.4,2016-12-31T00:00:00Z,6272084,306,5045624272,,
57,TCCL.TZ,1.8,2016-12-31T00:00:00Z,4027018,301,5063311400,,
58,TCCL.TZ,1.3,2016-12-31T00:00:00Z,9895317,114,5060591268,,
59,TCCL.TZ,1.1,2016-12-31T00:00:00Z,9895960,301,,,
60,TCCL.TZ,0.7,2016-12-31T00:00:00Z,9895877,301,,,
61,TCCL.TZ,0.4,2016-12-31T00:00:00Z,9895935,301,5035566578,,
62,TCCL.TZ,0.011,2016-12-31T00:00:00Z,9895976,301,34423767165,,
63,TCCL.TZ,,,10029250,303,,,
64,TCCL.TZ,,,,113,,,
65,TCCL.TZ,,,,,,,
66,FMB.MV,,,,,,Malawi,
67,NBS.MV,,,,,,Malawi,
68,SUNB.MV,,,,,,Malawi,
69,MPICO.MV,,,,,,Malawi,
70,DCB.TZ,22.7258,2017-12-31T00:00:00Z,9895624,107,5051781501,Tanzania,
71,DCB.TZ,10.0727,2017-12-31T00:00:00Z,10163285,301,5043453684,,
72,DCB.TZ,9.3729,2017-12-31T00:00:00Z,10163286,301,5051782355,,
73,DCB.TZ,9.2145,2017-12-31T00:00:00Z,10163288,301,5051782359,,
74,DCB.TZ,8.4092,2017-12-31T00:00:00Z,10163289,301,5051782367,,
75,DCB.TZ,5.8973,2017-12-31T00:00:00Z,9895329,301,5051610387,,
76,DCB.TZ,,,9895624,,,,
77,DCB.TZ,,,9895329,,,,
78,DCB.TZ,,,10163289,,,,
79,DCB.TZ,,,10163288,,,,
80,DCB.TZ,,,10163286,,,,
81,DCB.TZ,,,10163285,,,,
82,NMB.TZ,31.7804,2017-12-31T00:00:00Z,9895310,301,,Tanzania,Aggres. Gr.
83,NMB.TZ,6.6099,2017-12-31T00:00:00Z,5170999,304,5037950343,,Yield
84,NMB.TZ,5.0,2017-12-31T00:00:00Z,8558511,301,48471677289,,Core Growth
85,NMB.TZ,1.9133,2017-12-31T00:00:00Z,5500121,306,5035522180,,
86,NMB.TZ,1.59,2017-03-01T00:00:00Z,5480348,113,4295904557,,Yield
87,NMB.TZ,0.9945,2017-12-31T00:00:00Z,9895313,106,34423766711,,
88,NMB.TZ,0.9663,2017-12-31T00:00:00Z,9895317,303,5060591268,,Aggres. Gr.
89,NMB.TZ,0.63,2017-12-31T00:00:00Z,2494393,301,5000055238,,Yield
90,NMB.TZ,0.5224,2017-12-31T00:00:00Z,9895321,114,5062803320,,Core Growth
91,NMB.TZ,0.2407,2017-10-01T00:00:00Z,3312129,107,4295907655,,
92,NMB.TZ,0.07,2017-07-01T00:00:00Z,2905711,106,5000021791,,Yield
93,NMB.TZ,0.0,2016-03-31T00:00:00Z,2003347,301,4296380501,,
94,NMB.TZ,31.7804,2016-12-31T00:00:00Z,9895310,113,,,
95,NMB.TZ,6.6099,2016-12-31T00:00:00Z,5170999,113,5037950343,,
96,NMB.TZ,5.0,2016-12-31T00:00:00Z,8558511,113,48471677289,,
97,NMB.TZ,2.827,2016-12-01T00:00:00Z,5480348,,4295904557,,
98,NMB.TZ,1.9133,2016-12-31T00:00:00Z,5500121,301,5035522180,,
99,NMB.TZ,0.9945,2016-12-31T00:00:00Z,9895313,304,34423766711,,
100,NMB.TZ,0.9663,2016-12-31T00:00:00Z,9895317,301,5060591268,,
101,NMB.TZ,0.63,2016-12-31T00:00:00Z,2494393,306,5000055238,,
102,NMB.TZ,0.5224,2016-12-31T00:00:00Z,9895321,113,5062803320,,
103,NMB.TZ,0.2612,2015-12-01T00:00:00Z,3312129,106,4295907655,,
104,NMB.TZ,0.0,2016-03-31T00:00:00Z,2003347,303,4296380501,,
105,NMB.TZ,,,2905711,301,,,
106,NMB.TZ,,,,107,,,
107,NMB.TZ,,,,114,,,
108,NMB.TZ,,,,106,,,
109,NMB.TZ,,,,301,,,
110,NMB.TZ,,,,113,,,
111,NMB.TZ,,,,113,,,
112,NMB.TZ,,,,113,,,
113,NMB.TZ,,,,113,,,
114,COURTVI.LG,43.0094,2017-12-31T00:00:00Z,10025338,303,34423621862,Nigeria,
115,COURTVI.LG,8.3742,2017-12-31T00:00:00Z,10025340,303,34423621865,,
116,COURTVI.LG,7.6209,2017-12-31T00:00:00Z,10025341,303,34423621868,,
117,COURTVI.LG,5.4084,2016-12-31T00:00:00Z,10025345,303,34423621878,,
118,COURTVI.LG,3.9379,2017-12-31T00:00:00Z,10025343,303,34423621873,,
119,COURTVI.LG,2.6494,2017-12-31T00:00:00Z,10025344,303,34423621870,,
120,COURTVI.LG,0.2196,2017-12-31T00:00:00Z,10025342,303,34423621874,,
121,COURTVI.LG,0.0338,2017-12-31T00:00:00Z,10025336,303,34423621858,,
122,COURTVI.LG,0.022,2017-12-31T00:00:00Z,10025349,303,34423122775,,
123,COURTVI.LG,43.0094,2016-12-31T00:00:00Z,10025338,303,34423621862,,
124,COURTVI.LG,8.3742,2016-12-31T00:00:00Z,10025340,303,34423621865,,
125,COURTVI.LG,7.6209,2016-12-31T00:00:00Z,10025341,303,34423621868,,
126,COURTVI.LG,5.4084,2016-12-31T00:00:00Z,10025345,303,34423621878,,
127,COURTVI.LG,3.9379,2016-12-31T00:00:00Z,10025343,303,34423621873,,
128,COURTVI.LG,2.6494,2016-12-31T00:00:00Z,10025344,303,34423621870,,
129,COURTVI.LG,0.2196,2016-12-31T00:00:00Z,10025342,303,34423621874,,
130,COURTVI.LG,0.0338,2016-12-31T00:00:00Z,10025336,303,34423621858,,
131,COURTVI.LG,0.022,2016-12-31T00:00:00Z,10025349,303,34423122775,,
132,CRDB.TZ,20.984,2017-12-31T00:00:00Z,9895311,301,5046146052,Tanzania,
133,CRDB.TZ,9.9884,2017-12-31T00:00:00Z,9895310,304,,,Specialty
134,CRDB.TZ,4.1218,2017-12-31T00:00:00Z,8558511,111,48471677289,,Specialty
135,CRDB.TZ,3.8533,2017-12-31T00:00:00Z,5107087,306,5035503434,,
136,CRDB.TZ,3.8287,2017-12-31T00:00:00Z,4027018,301,5063311400,,Aggres. Gr.
137,CRDB.TZ,2.2236,2017-12-31T00:00:00Z,9895327,114,,,
138,CRDB.TZ,1.439,2017-12-31T00:00:00Z,2494393,301,5000055238,,Aggres. Gr.
139,CRDB.TZ,1.2544,2017-12-31T00:00:00Z,9895447,106,34423766780,,
140,CRDB.TZ,1.2267,2017-12-31T00:00:00Z,9895329,303,5051610387,,
141,CRDB.TZ,1.1486,2017-12-31T00:00:00Z,9895330,301,,,
142,CRDB.TZ,1.123,2017-12-31T00:00:00Z,9895328,301,,,
143,CRDB.TZ,0.9635,2017-12-31T00:00:00Z,10029702,301,34424523154,,
144,CRDB.TZ,0.026,2017-12-31T00:00:00Z,5521076,303,5001449238,,
145,CRDB.TZ,0.0,2016-06-30T00:00:00Z,2003347,107,4296380501,,
146,CRDB.TZ,,,9895469,113,,,
147,CRDB.TZ,,,9895468,113,,,
148,CRDB.TZ,,,9895464,,,,
149,CRDB.TZ,,,9895462,,,,
150,CRDB.TZ,,,9895461,,,,
151,CRDB.TZ,,,9895460,,,,
152,CRDB.TZ,,,9895459,,,,
153,CRDB.TZ,,,9895457,,,,
154,CRDB.TZ,,,9895456,,,,
155,CRDB.TZ,,,9895455,,,,
156,CRDB.TZ,,,9895454,,,,
157,CRDB.TZ,,,9895326,,,,
158,CRDB.TZ,,,2006494,,,,
159,CRDB.TZ,20.984,2016-12-31T00:00:00Z,9895311,,5046146052,,
160,CRDB.TZ,9.9884,2016-12-31T00:00:00Z,9895310,,,,
161,CRDB.TZ,4.0855,2016-12-31T00:00:00Z,8558511,,48471677289,,
162,CRDB.TZ,2.4488,2016-12-31T00:00:00Z,9895326,301,,,
163,CRDB.TZ,2.2236,2016-12-31T00:00:00Z,9895327,304,,,
164,CRDB.TZ,2.1676,2016-12-31T00:00:00Z,2006494,111,5000706029,,
165,CRDB.TZ,2.1117,2016-12-31T00:00:00Z,5107087,306,5035503434,,
166,CRDB.TZ,1.439,2016-12-31T00:00:00Z,2494393,301,5000055238,,
167,CRDB.TZ,1.2544,2016-12-31T00:00:00Z,9895447,301,34423766780,,
168,CRDB.TZ,1.2267,2016-12-31T00:00:00Z,9895329,107,5051610387,,
169,CRDB.TZ,1.1486,2016-12-31T00:00:00Z,9895330,301,,,
170,CRDB.TZ,1.123,2016-12-31T00:00:00Z,9895328,106,,,
171,CRDB.TZ,0.2852,2016-12-31T00:00:00Z,9895460,303,34414951252,,
172,CRDB.TZ,0.0858,2016-12-31T00:00:00Z,9895455,301,34413902177,,
173,CRDB.TZ,0.0517,2016-12-31T00:00:00Z,9895468,301,34423766783,,
