,Instrument,Ultimate Parent Percent of Shares Out Held,Date,Investor Id,Investor Type Description ID,Investor Perm Id,Country of Headquarters,Fund Investment Style Code
0,SMBC.CI,,,,,,Ivory Coast,
1,SACL.ZI,,,,,,Zimbabwe,
2,SEMC.CI,,,,,,United States,
3,ILV.MV,,,,,,United Kingdom,
4,NITL.MV,,,,,,Malawi,
5,TPCC.TZ,,,,,,Germany,
6,ZBFH.ZI,,,,,,Zimbabwe,
7,TTP.TZ,,,,,,Tanzania,
8,TCCL.TZ,,,,,,,
9,FMB.MV,,,,,,Malawi,
10,NBS.MV,,,,,,Malawi,
11,SUNB.MV,,,,,,Malawi,
12,MPICO.MV,,,,,,Malawi,
13,DCB.TZ,,,,,,Tanzania,
14,NMB.TZ,,,,107,,Tanzania,GARP
15,NMB.TZ,,,,,,,
16,COURTVI.LG,,,,,,Nigeria,
17,CRDB.TZ,0.7912,2012-12-31T00:00:00Z,2006494,107,5000706029,Tanzania,
18,CRDB.TZ,,,2006494,,,,
19,NANG.LZ,,,,,,United Kingdom,
20,PRIM.LZ,,,,,,Zambia,
21,MCNICHO.LG,,,,,,Nigeria,
22,NIC.UG,,,,,,Uganda,
23,BATZ.LZ,,,,,,United Kingdom,
24,BOAC.CI,,,,,,Morocco,
25,RACPp.J,10.0,2012-12-31T00:00:00Z,2636816,113,5000749186,South Africa,
26,RACPp.J,7.78,2012-12-31T00:00:00Z,2445138,113,5000068710,,
27,RACPp.J,2.12,2012-12-31T00:00:00Z,3879199,113,5000660468,,Core Growth
28,RACPp.J,0.0,2012-06-30T00:00:00Z,2522977,107,5001196700,,Core Value
29,RACPp.J,10.0,2011-12-31T00:00:00Z,2636816,113,5000749186,,
30,RACPp.J,7.78,2011-12-31T00:00:00Z,2445138,113,5000068710,,
31,RACPp.J,2.29,2011-12-31T00:00:00Z,3879199,113,5000660468,,
32,RACPp.J,,,2522977,113,,,Core Growth
33,RACPp.J,,,,113,,,
34,RACPp.J,,,,,,,
35,LHCJ.J,13.9065,2012-09-28T00:00:00Z,2637859,114,4297369644,South Africa,Index
36,LHCJ.J,5.0375,2012-09-28T00:00:00Z,2644211,301,4295888698,,GARP
37,LHCJ.J,4.9948,2012-09-28T00:00:00Z,2657747,114,5001449709,,Index
38,LHCJ.J,1.37,2012-12-31T00:00:00Z,2002962,301,4297901803,,Income Value
39,LHCJ.J,1.03,2012-09-30T00:00:00Z,5702091,201,,,Specialty
40,LHCJ.J,0.6711,2012-09-30T00:00:00Z,5433356,113,34424382919,,
41,LHCJ.J,0.6488,2012-12-31T00:00:00Z,2004198,107,5001446506,,Income Value
42,LHCJ.J,0.52,2012-09-30T00:00:00Z,5702101,113,,,Emerg. Mkts.
43,LHCJ.J,0.48,2012-09-30T00:00:00Z,4039950,107,48470520452,,Deep Value
44,LHCJ.J,0.47,2012-12-31T00:00:00Z,2003347,107,4296380501,,Index
45,LHCJ.J,0.36,2012-11-30T00:00:00Z,2003660,113,5000045878,,Specialty
46,LHCJ.J,0.226,2012-12-31T00:00:00Z,2003407,107,5000652799,,Core Value
47,LHCJ.J,0.15,2012-12-31T00:00:00Z,2004306,107,5000067071,,Core Growth
48,LHCJ.J,0.09,2012-12-31T00:00:00Z,2003708,303,5000064072,,Core Growth
49,LHCJ.J,0.0794,2012-12-31T00:00:00Z,2006956,303,5001447576,,Specialty
50,LHCJ.J,0.074,2012-12-31T00:00:00Z,3878742,110,5001449675,,Income Value
51,LHCJ.J,0.07,2012-03-31T00:00:00Z,2006423,110,4297874637,,Core Value
52,LHCJ.J,0.07,2012-12-31T00:00:00Z,3346463,303,5001449676,,Growth
53,LHCJ.J,0.06,2012-12-31T00:00:00Z,2003192,306,5000726718,,
54,LHCJ.J,0.06,2012-12-31T00:00:00Z,2004974,113,5000689330,,Specialty
55,LHCJ.J,0.056,2012-12-31T00:00:00Z,2004197,113,4296293277,,
56,LHCJ.J,0.04,2011-12-31T00:00:00Z,2659824,113,5000075434,,GARP
57,LHCJ.J,0.04,2012-12-31T00:00:00Z,2915245,107,4298106595,,Index
58,LHCJ.J,0.03,2012-12-31T00:00:00Z,2287993,107,5000064220,,Growth
59,LHCJ.J,0.03,2012-12-31T00:00:00Z,2621326,113,5000062040,,Index
60,LHCJ.J,0.03,2012-12-31T00:00:00Z,2002400,113,5000074291,,Growth
61,LHCJ.J,0.032,2012-12-31T00:00:00Z,2003742,110,4297592696,,Core Value
62,LHCJ.J,0.0317,2012-12-31T00:00:00Z,2611357,110,5000055896,,Yield
63,LHCJ.J,0.03,2011-10-31T00:00:00Z,2386352,113,5000007967,,Index
64,LHCJ.J,0.03,2012-12-31T00:00:00Z,5199362,113,5001425643,,Emerg. Mkts.
65,LHCJ.J,0.02,2012-12-31T00:00:00Z,2004134,110,4296035078,,Index
66,LHCJ.J,0.02,2012-06-30T00:00:00Z,5592212,113,5001210858,,Emerg. Mkts.
67,LHCJ.J,0.01,2012-12-31T00:00:00Z,2502374,113,4298295079,,Core Growth
68,LHCJ.J,0.01,2012-09-30T00:00:00Z,5451564,113,5001175362,,Specialty
69,LHCJ.J,0.01,2012-09-30T00:00:00Z,5702076,113,34421367525,,Emerg. Mkts.
70,LHCJ.J,0.0101,2012-12-31T00:00:00Z,2627998,107,4295999033,,Emerg. Mkts.
71,LHCJ.J,0.01,2012-12-31T00:00:00Z,3880251,113,5001445244,,Emerg. Mkts.
72,LHCJ.J,0.0073,2012-12-31T00:00:00Z,5834199,107,5001426096,,Specialty
73,LHCJ.J,0.01,2012-12-31T00:00:00Z,2529158,113,5001196565,,Emerg. Mkts.
74,LHCJ.J,0.0061,2012-12-31T00:00:00Z,2403920,113,5000749182,,Yield
75,LHCJ.J,0.0048,2012-11-30T00:00:00Z,2398884,107,5000057243,,Growth
76,LHCJ.J,0.0036,2012-09-30T00:00:00Z,5702079,113,34414627483,,Emerg. Mkts.
77,LHCJ.J,0.0026,2012-07-31T00:00:00Z,2007365,113,4297882397,,Growth
78,LHCJ.J,0.0021,2012-12-31T00:00:00Z,2002449,113,4296438629,,Growth
79,LHCJ.J,0.0021,2012-09-30T00:00:00Z,5776381,107,5037315798,,Income Value
80,LHCJ.J,0.0018,2012-12-31T00:00:00Z,2412732,107,5000068471,,
81,LHCJ.J,0.0014,2012-12-31T00:00:00Z,5832879,113,5035483963,,Sector Specific
82,LHCJ.J,0.0011,2012-12-31T00:00:00Z,2003096,107,4296336142,,
83,LHCJ.J,0.0006,2012-12-31T00:00:00Z,2005964,107,5001447811,,Growth
84,LHCJ.J,0.0,2012-02-29T00:00:00Z,5323192,113,5000751241,,Emerg. Mkts.
85,LHCJ.J,0.0,2012-07-31T00:00:00Z,5636766,113,5035433133,,Core Growth
86,LHCJ.J,0.0,2012-03-31T00:00:00Z,5482082,107,5000037648,,Specialty
87,LHCJ.J,0.0,2012-06-30T00:00:00Z,5395396,113,4297903343,,Index
88,LHCJ.J,0.0,2012-03-31T00:00:00Z,2240396,113,5000008903,,Growth
89,LHCJ.J,0.0,2011-06-30T00:00:00Z,2132706,113,4298459126,,Index
90,LHCJ.J,0.0,2011-05-31T00:00:00Z,2006474,113,5001172343,,Core Value
91,LHCJ.J,0.0,2011-12-31T00:00:00Z,2005965,113,5000667881,,GARP
92,LHCJ.J,0.0,2011-08-31T00:00:00Z,2005787,110,4296342730,,Emerg. Mkts.
93,LHCJ.J,0.0,2012-11-30T00:00:00Z,2002312,113,5037626737,,Emerg. Mkts.
94,LHCJ.J,0.0,2012-12-31T00:00:00Z,2001961,107,4296854846,,Core Growth
95,LHCJ.J,,,5973199,113,,,Income Value
96,LHCJ.J,,,5702087,113,,,Emerg. Mkts.
97,LHCJ.J,,,5544360,107,,,
98,LHCJ.J,,,5532756,113,,,Emerg. Mkts.
99,LHCJ.J,,,3681241,107,,,Index
100,LHCJ.J,,,2005931,107,,,Core Growth
101,LHCJ.J,12.0345,2011-09-30T00:00:00Z,2637859,113,4297369644,,Core Growth
102,LHCJ.J,4.9948,2011-09-30T00:00:00Z,2657747,113,5001449709,,
103,LHCJ.J,4.4137,2011-09-30T00:00:00Z,2644211,107,4295888698,,Emerg. Mkts.
104,LHCJ.J,1.03,2011-09-30T00:00:00Z,5702091,113,,,Emerg. Mkts.
105,LHCJ.J,0.81,2011-09-30T00:00:00Z,3681241,113,4295888825,,
106,LHCJ.J,0.59,2011-12-31T00:00:00Z,2004306,113,5000067071,,Aggres. Gr.
107,LHCJ.J,0.52,2011-09-30T00:00:00Z,5702101,113,,,Core Value
108,LHCJ.J,0.4,2011-12-31T00:00:00Z,2003347,113,4296380501,,Emerg. Mkts.
109,LHCJ.J,0.23,2011-09-30T00:00:00Z,5544360,113,5035502665,,Growth
110,LHCJ.J,0.22,2011-11-30T00:00:00Z,2003660,113,5000045878,,
111,LHCJ.J,0.19,2010-09-30T00:00:00Z,5973199,113,,,Core Value
112,LHCJ.J,0.19,2011-09-30T00:00:00Z,2006423,113,4297874637,,Income Value
113,LHCJ.J,0.1423,2011-12-31T00:00:00Z,2004197,113,4296293277,,Income Value
114,LHCJ.J,0.1,2011-12-31T00:00:00Z,2003192,113,5000726718,,Growth
115,LHCJ.J,0.08,2011-03-31T00:00:00Z,2240396,114,5000008903,,Emerg. Mkts.
116,LHCJ.J,0.08,2011-09-30T00:00:00Z,5702087,107,,,Index
117,LHCJ.J,0.06,2010-08-31T00:00:00Z,2005931,113,4297846357,,Income Value
118,LHCJ.J,0.06,2011-12-31T00:00:00Z,2003708,107,5000064072,,GARP
119,LHCJ.J,0.05,2011-09-30T00:00:00Z,2621326,107,5000062040,,Core Growth
120,LHCJ.J,0.04,2011-12-31T00:00:00Z,2659824,107,5000075434,,Aggres. Gr.
121,LHCJ.J,0.03,2011-12-31T00:00:00Z,2915245,107,4298106595,,Core Growth
122,LHCJ.J,0.03,2011-12-31T00:00:00Z,2003742,107,4297592696,,GARP
123,LHCJ.J,0.03,2011-10-31T00:00:00Z,2386352,113,5000007967,,Emerg. Mkts.
124,LHCJ.J,0.03,2011-12-31T00:00:00Z,5199362,107,5001425643,,Income Value
125,LHCJ.J,0.02,2011-10-31T00:00:00Z,5482082,113,5000037648,,Growth
126,LHCJ.J,0.01,2011-09-30T00:00:00Z,5702076,113,34421367525,,Emerg. Mkts.
127,LHCJ.J,0.0079,2011-12-31T00:00:00Z,2403920,113,5000749182,,Index
128,LHCJ.J,0.01,2011-12-31T00:00:00Z,2529158,107,5001196565,,
129,LHCJ.J,0.01,2011-09-30T00:00:00Z,5532756,113,34414049274,,
130,LHCJ.J,0.0048,2011-11-30T00:00:00Z,2398884,113,5000057243,,Emerg. Mkts.
131,LHCJ.J,0.0039,2011-10-31T00:00:00Z,5636766,107,5035433133,,Specialty
132,LHCJ.J,0.0035,2011-12-31T00:00:00Z,2627998,107,4295999033,,Yield
133,LHCJ.J,0.0021,2011-09-30T00:00:00Z,5702079,107,34414627483,,Growth
134,LHCJ.J,0.002,2011-12-31T00:00:00Z,2001961,107,4296854846,,Emerg. Mkts.
135,LHCJ.J,0.0015,2011-12-31T00:00:00Z,2002449,113,4296438629,,Specialty
136,LHCJ.J,0.0011,2011-12-31T00:00:00Z,2003096,113,4296336142,,Core Value
137,LHCJ.J,0.0009,2011-12-31T00:00:00Z,5395396,303,4297903343,,Core Growth
138,LHCJ.J,0.0008,2011-12-31T00:00:00Z,2005964,113,5001447811,,Aggres. Gr.
139,LHCJ.J,0.0,2011-12-31T00:00:00Z,5451564,113,5001175362,,GARP
140,LHCJ.J,0.0,2011-12-31T00:00:00Z,3346463,107,5001449676,,Growth
141,LHCJ.J,0.0,2011-06-30T00:00:00Z,2132706,107,4298459126,,Yield
142,LHCJ.J,0.0,2011-05-31T00:00:00Z,2006474,107,5001172343,,Emerg. Mkts.
143,LHCJ.J,0.0,2011-12-31T00:00:00Z,2005965,113,5000667881,,Yield
144,LHCJ.J,0.0,2011-08-31T00:00:00Z,2005787,113,4296342730,,GARP
145,LHCJ.J,,,5834199,113,,,
146,LHCJ.J,,,5832879,107,,,Index
147,LHCJ.J,,,5776381,107,,,Index
148,LHCJ.J,,,5592212,107,,,Index
149,LHCJ.J,,,5433356,107,,,Deep Value
150,LHCJ.J,,,5323192,107,,,Growth
151,LHCJ.J,,,4039950,107,,,Income Value
152,LHCJ.J,,,3880251,113,,,Core Value
153,LHCJ.J,,,3878742,113,,,Emerg. Mkts.
154,LHCJ.J,,,2611357,107,,,Specialty
155,LHCJ.J,,,2502374,107,,,Growth
156,LHCJ.J,,,2412732,107,,,Aggres. Gr.
157,LHCJ.J,,,2287993,303,,,Specialty
158,LHCJ.J,,,2007365,107,,,Growth
159,LHCJ.J,,,2006956,107,,,Yield
160,LHCJ.J,,,2004974,107,,,
161,LHCJ.J,,,2004198,113,,,Index
162,LHCJ.J,,,2004134,107,,,Emerg. Mkts.
163,LHCJ.J,,,2003407,113,,,Emerg. Mkts.
164,LHCJ.J,,,2002962,107,,,Yield
165,LHCJ.J,,,2002400,107,,,Core Growth
166,LHCJ.J,,,2002312,113,,,Emerg. Mkts.
167,LHCJ.J,,,,113,,,Growth
