,Instrument,Ultimate Parent Percent of Shares Out Held,Date,Investor Id,Investor Type Description ID,Investor Perm Id,Country of Headquarters,Fund Investment Style Code
0,SMBC.CI,,,,,,Ivory Coast,
1,SACL.ZI,,,,,,Zimbabwe,
2,SEMC.CI,,,,,,United States,
3,ILV.MV,,,,,,United Kingdom,
4,NITL.MV,,,,,,Malawi,
5,TPCC.TZ,5.42,2015-12-31T00:00:00Z,9895315,301,5035566579,Germany,
6,TPCC.TZ,4.02,2015-12-31T00:00:00Z,9895929,301,5000765103,,
7,TPCC.TZ,2.75,2015-12-31T00:00:00Z,6272084,301,5045624272,,
8,TPCC.TZ,1.24,2015-12-31T00:00:00Z,4027018,301,5063311400,,
9,TPCC.TZ,0.9507,2015-12-31T00:00:00Z,2003347,114,4296380501,,
10,TPCC.TZ,0.9,2015-12-31T00:00:00Z,9895922,113,34423767137,,
11,TPCC.TZ,0.76,2015-12-31T00:00:00Z,9895624,303,5051781501,,
12,TPCC.TZ,0.57,2015-12-31T00:00:00Z,9895926,107,48471692062,,
13,TPCC.TZ,0.56,2015-12-31T00:00:00Z,2637859,306,4297369644,,
14,TPCC.TZ,0.51,2015-12-31T00:00:00Z,9895924,114,34423767139,,
15,TPCC.TZ,0.0283,2015-12-31T00:00:00Z,9895913,303,34423767129,,
16,TPCC.TZ,0.0001,2015-12-31T00:00:00Z,9895914,303,34423767132,,
17,TPCC.TZ,,,9895929,303,,,
18,TPCC.TZ,,,9895926,,,,
19,TPCC.TZ,,,9895924,,,,
20,TPCC.TZ,,,9895922,,,,
21,TPCC.TZ,,,9895914,,,,
22,TPCC.TZ,,,9895913,,,,
23,TPCC.TZ,,,9895624,,,,
24,TPCC.TZ,,,9895315,,,,
25,TPCC.TZ,,,6272084,,,,
26,TPCC.TZ,,,4027018,,,,
27,TPCC.TZ,,,2637859,,,,
28,TPCC.TZ,,,2003347,,,,
29,TPCC.TZ,,,,,,,
30,TPCC.TZ,,,,,,,
31,ZBFH.ZI,,,,,,Zimbabwe,
32,TTP.TZ,,,,,,Tanzania,
33,TCCL.TZ,68.3,2015-12-31T00:00:00Z,9895945,301,5043464717,,
34,TCCL.TZ,3.4,2015-12-31T00:00:00Z,8558511,306,48471677289,,
35,TCCL.TZ,2.4,2015-12-31T00:00:00Z,6272084,301,5045624272,,
36,TCCL.TZ,1.8,2015-12-31T00:00:00Z,4027018,114,5063311400,,
37,TCCL.TZ,1.3,2015-12-31T00:00:00Z,9895317,301,5060591268,,
38,TCCL.TZ,1.2,2015-12-31T00:00:00Z,9895877,301,,,
39,TCCL.TZ,0.8,2015-12-31T00:00:00Z,9895960,301,,,
40,TCCL.TZ,0.4,2015-12-31T00:00:00Z,9895935,301,5035566578,,
41,TCCL.TZ,,,9895960,113,,,
42,TCCL.TZ,,,9895945,113,,,
43,TCCL.TZ,,,9895935,,,,
44,TCCL.TZ,,,9895877,,,,
45,TCCL.TZ,,,9895317,,,,
46,TCCL.TZ,,,8558511,,,,
47,TCCL.TZ,,,6272084,,,,
48,TCCL.TZ,,,4027018,,,,
49,TCCL.TZ,,,,,,,
50,TCCL.TZ,,,,,,,
51,TCCL.TZ,,,,,,,
52,TCCL.TZ,,,,,,,
53,FMB.MV,,,,,,Malawi,
54,NBS.MV,,,,,,Malawi,
55,SUNB.MV,,,,,,Malawi,
56,MPICO.MV,,,,,,Malawi,
57,DCB.TZ,,,,,,Tanzania,
58,NMB.TZ,31.7804,2015-12-31T00:00:00Z,9895310,301,,Tanzania,Yield
59,NMB.TZ,6.6099,2015-12-31T00:00:00Z,5170999,304,5037950343,,
60,NMB.TZ,5.0817,2015-12-31T00:00:00Z,8558511,301,48471677289,,Yield
61,NMB.TZ,4.5952,2015-12-31T00:00:00Z,9895314,306,,,
62,NMB.TZ,0.9663,2015-12-31T00:00:00Z,9895317,301,5060591268,,
63,NMB.TZ,0.5224,2015-12-31T00:00:00Z,9895321,301,5062803320,,
64,NMB.TZ,0.2612,2015-12-01T00:00:00Z,3312129,113,4295907655,,Yield
65,NMB.TZ,0.0404,2015-12-31T00:00:00Z,2003347,301,4296380501,,
66,NMB.TZ,0.0404,2014-12-31T00:00:00Z,2003347,113,4296380501,,Yield
67,NMB.TZ,,,9895321,113,,,
68,NMB.TZ,,,9895317,113,,,
69,NMB.TZ,,,9895314,113,,,GARP
70,NMB.TZ,,,9895310,107,,,
71,NMB.TZ,,,8558511,113,,,
72,NMB.TZ,,,5170999,113,,,
73,NMB.TZ,,,3312129,113,,,
74,NMB.TZ,,,,113,,,
75,NMB.TZ,,,,107,,,
76,NMB.TZ,,,,,,,
77,NMB.TZ,,,,,,,
78,NMB.TZ,,,,,,,
79,NMB.TZ,,,,,,,
80,NMB.TZ,,,,,,,
81,NMB.TZ,,,,,,,
82,NMB.TZ,,,,,,,
83,NMB.TZ,,,,,,,
84,COURTVI.LG,,,,,,Nigeria,
85,CRDB.TZ,20.984,2015-12-31T00:00:00Z,9895311,301,5046146052,Tanzania,
86,CRDB.TZ,9.9884,2015-12-31T00:00:00Z,9895310,304,,,Aggres. Gr.
87,CRDB.TZ,4.0395,2015-12-31T00:00:00Z,8558511,111,48471677289,,
88,CRDB.TZ,2.4774,2015-12-31T00:00:00Z,9895326,306,,,Aggres. Gr.
89,CRDB.TZ,2.2236,2015-12-31T00:00:00Z,9895327,113,,,
90,CRDB.TZ,2.0274,2015-12-31T00:00:00Z,2006494,301,5000706029,,
91,CRDB.TZ,1.4487,2015-12-31T00:00:00Z,9895606,301,,,
92,CRDB.TZ,1.2544,2015-12-31T00:00:00Z,9895447,107,34423766780,,
93,CRDB.TZ,1.2267,2015-12-31T00:00:00Z,9895329,301,5051610387,,
94,CRDB.TZ,1.1486,2015-12-31T00:00:00Z,9895330,303,,,
95,CRDB.TZ,1.123,2015-12-31T00:00:00Z,9895328,301,,,
96,CRDB.TZ,1.0996,2015-12-31T00:00:00Z,5107087,301,5035503434,,
97,CRDB.TZ,0.2852,2015-12-31T00:00:00Z,9895460,301,34414951252,,
98,CRDB.TZ,0.2382,2015-12-31T00:00:00Z,2003347,301,4296380501,,
99,CRDB.TZ,0.0858,2015-12-31T00:00:00Z,9895455,107,34413902177,,
100,CRDB.TZ,0.0456,2015-12-31T00:00:00Z,9895464,303,34413902182,,
101,CRDB.TZ,0.029,2015-12-31T00:00:00Z,9895454,113,34413902171,,
102,CRDB.TZ,0.0131,2015-12-31T00:00:00Z,9895459,303,34414019440,,
103,CRDB.TZ,0.0073,2015-12-31T00:00:00Z,9895456,303,34413902178,,
104,CRDB.TZ,0.0036,2015-12-31T00:00:00Z,9895463,303,34417199861,,
105,CRDB.TZ,0.0018,2015-12-31T00:00:00Z,9895461,303,34422090745,,
106,CRDB.TZ,0.0011,2015-12-31T00:00:00Z,9895457,303,34413902179,,
107,CRDB.TZ,0.0006,2015-12-31T00:00:00Z,9895462,303,34415566965,,
108,CRDB.TZ,0.9704,2014-12-31T00:00:00Z,2006494,303,5000706029,,
109,CRDB.TZ,0.2382,2014-12-31T00:00:00Z,2003347,303,4296380501,,
110,CRDB.TZ,,,9895606,303,,,
111,CRDB.TZ,,,9895464,107,,,
112,CRDB.TZ,,,9895463,107,,,
113,CRDB.TZ,,,9895462,113,,,
114,CRDB.TZ,,,9895461,,,,
115,CRDB.TZ,,,9895460,,,,
116,CRDB.TZ,,,9895459,,,,
117,CRDB.TZ,,,9895457,,,,
118,CRDB.TZ,,,9895456,,,,
119,CRDB.TZ,,,9895455,,,,
120,CRDB.TZ,,,9895454,,,,
121,CRDB.TZ,,,9895447,,,,
122,CRDB.TZ,,,9895330,,,,
123,CRDB.TZ,,,9895329,,,,
124,CRDB.TZ,,,9895328,,,,
125,CRDB.TZ,,,9895327,,,,
126,CRDB.TZ,,,9895326,,,,
127,CRDB.TZ,,,9895311,,,,
128,CRDB.TZ,,,9895310,,,,
129,CRDB.TZ,,,8558511,,,,
130,CRDB.TZ,,,5107087,,,,
131,CRDB.TZ,,,,,,,
132,CRDB.TZ,,,,,,,
133,CRDB.TZ,,,,,,,
134,CRDB.TZ,,,,,,,
135,CRDB.TZ,,,,,,,
136,CRDB.TZ,,,,,,,
137,NANG.LZ,,,,,,United Kingdom,
138,PRIM.LZ,,,,,,Zambia,
139,MCNICHO.LG,,,,,,Nigeria,
140,NIC.UG,,,,,,Uganda,
141,BATZ.LZ,,,,,,United Kingdom,
142,BOAC.CI,,,,,,Morocco,
143,RACPp.J,11.71,2015-11-17T00:00:00Z,5821227,113,5037956568,South Africa,
144,RACPp.J,6.45,2015-11-17T00:00:00Z,2636816,107,5000749186,,
145,RACPp.J,5.7385,2015-03-31T00:00:00Z,2445138,113,5000068710,,Core Growth
146,RACPp.J,5.0,2015-01-05T00:00:00Z,3879199,113,5000660468,,
147,RACPp.J,3.0,2015-03-31T00:00:00Z,6237635,107,34418289536,,
148,RACPp.J,2.9965,2015-03-31T00:00:00Z,2132706,113,4298459126,,
149,RACPp.J,2.9645,2015-03-31T00:00:00Z,5894107,303,34415071139,,
150,RACPp.J,2.5504,2015-03-31T00:00:00Z,5338216,107,34413507034,,
151,RACPp.J,0.7696,2015-03-31T00:00:00Z,5659934,303,34415552795,,Core Growth
152,RACPp.J,,,2918570,303,,,
153,RACPp.J,15.57,2014-03-31T00:00:00Z,2636816,303,5000749186,,
154,RACPp.J,7.78,2014-03-31T00:00:00Z,2445138,,5000068710,,
155,RACPp.J,5.73,2014-03-31T00:00:00Z,2918570,,,,
156,RACPp.J,3.5786,2014-09-30T00:00:00Z,3879199,113,5000660468,,
157,RACPp.J,2.7778,2014-03-31T00:00:00Z,6237635,113,34418289536,,
158,RACPp.J,2.1216,2014-03-31T00:00:00Z,5894107,113,34415071139,,
159,RACPp.J,1.6438,2014-03-31T00:00:00Z,5338216,113,34413507034,,
160,RACPp.J,0.6971,2014-03-31T00:00:00Z,5659934,107,34415552795,,
161,RACPp.J,,,5821227,113,,,
162,RACPp.J,,,2132706,303,,,
163,RACPp.J,,,,303,,,
164,RACPp.J,,,,303,,,
165,RACPp.J,,,,303,,,
166,RACPp.J,,,,,,,
167,RACPp.J,,,,,,,
168,RACPp.J,,,,,,,
169,LHCJ.J,13.8397,2015-09-30T00:00:00Z,2637859,114,4297369644,South Africa,Emerg. Mkts.
170,LHCJ.J,6.4344,2015-12-01T00:00:00Z,5281876,114,4295900990,,Index
171,LHCJ.J,5.525,2015-11-01T00:00:00Z,2905711,301,5000021791,,Income Value
172,LHCJ.J,4.9948,2015-09-30T00:00:00Z,2657747,107,5001449709,,GARP
173,LHCJ.J,4.4137,2015-09-30T00:00:00Z,2644211,113,4295888698,,Core Value
174,LHCJ.J,3.09,2015-09-30T00:00:00Z,2003937,114,5000002955,,Index
175,LHCJ.J,1.5118,2015-12-01T00:00:00Z,3313270,301,4298009434,,Emerg. Mkts.
176,LHCJ.J,1.26,2015-12-31T00:00:00Z,2004134,107,4296035078,,
177,LHCJ.J,1.0718,2015-12-31T00:00:00Z,2005965,113,5000667881,,GARP
178,LHCJ.J,0.9455,2015-12-01T00:00:00Z,5480348,107,4295904557,,
179,LHCJ.J,0.8684,2015-12-31T00:00:00Z,2004198,113,5001446506,,Emerg. Mkts.
180,LHCJ.J,0.608,2015-09-30T00:00:00Z,5433356,107,34424382919,,Growth
181,LHCJ.J,0.4218,2015-12-01T00:00:00Z,2676081,114,4295867483,,Yield
182,LHCJ.J,0.386,2015-12-01T00:00:00Z,2630751,113,8589934340,,Index
183,LHCJ.J,0.3732,2015-12-31T00:00:00Z,2003407,113,5000652799,,Income Value
184,LHCJ.J,0.3157,2015-12-01T00:00:00Z,3018505,113,4295904976,,Emerg. Mkts.
185,LHCJ.J,0.3069,2015-12-01T00:00:00Z,2916384,110,4296225616,,Specialty
186,LHCJ.J,0.26,2015-12-31T00:00:00Z,2003347,107,4296380501,,Emerg. Mkts.
187,LHCJ.J,0.2624,2015-11-01T00:00:00Z,3320132,107,4295903127,,
188,LHCJ.J,0.1534,2015-12-01T00:00:00Z,3315235,113,4295859577,,GARP
189,LHCJ.J,0.15,2015-12-31T00:00:00Z,3981348,107,4296560767,,Emerg. Mkts.
190,LHCJ.J,0.1145,2015-12-01T00:00:00Z,2659356,303,5000925499,,Emerg. Mkts.
191,LHCJ.J,0.11,2015-12-01T00:00:00Z,3313732,113,,,Emerg. Mkts.
192,LHCJ.J,0.0885,2015-12-01T00:00:00Z,2781536,113,4295890672,,Index
193,LHCJ.J,0.0792,2015-10-31T00:00:00Z,2785397,113,4298348889,,Emerg. Mkts.
194,LHCJ.J,0.0675,2015-12-31T00:00:00Z,2575182,113,4295907833,,Emerg. Mkts.
195,LHCJ.J,0.0628,2015-12-31T00:00:00Z,2497905,110,4296093501,,Emerg. Mkts.
196,LHCJ.J,0.0626,2015-12-31T00:00:00Z,2006204,113,4298202767,,
197,LHCJ.J,0.0627,2015-11-01T00:00:00Z,2640990,113,4295870171,,Growth
198,LHCJ.J,0.0588,2015-09-30T00:00:00Z,2132706,107,4298459126,,Core Value
199,LHCJ.J,0.06,2015-12-31T00:00:00Z,2004974,113,5000689330,,Core Value
